CDUID,month,year,date,background_pm25,wildfire_pm25,factor,wildfire_pm25_scaled,total_pm25,SSP
1001,8,2025,2025-08-01,1.114285714,0.1139241325,1.011688312,0.1152557133,1.229541428,SSP1_2.6
1001,9,2025,2025-09-01,0.5985714286,0.2143208516,1.011688312,0.2168259005,0.8153973291,SSP1_2.6
1001,10,2025,2025-10-01,0.5285714286,0.02001893521,1.011688312,0.02025292276,0.5488243513,SSP1_2.6
1001,11,2025,2025-11-01,0.5685714286,0.01333864415,1.011688312,0.01349455038,0.582065979,SSP1_2.6
1001,12,2025,2025-12-01,0.2071428571,0.005151673795,1.011688312,0.005211888164,0.2123547453,SSP1_2.6
1001,1,2026,2026-01-01,0.31,0.008412975294,1.017532468,0.00856047551,0.3185604755,SSP1_2.6
1001,2,2026,2026-02-01,0.17,0.005873266122,1.017532468,0.00597623897,0.175976239,SSP1_2.6
1001,3,2026,2026-03-01,0.65,0.02298886569,1.017532468,0.02339191723,0.6733919172,SSP1_2.6
1001,4,2026,2026-04-01,0.47,0.05393956252,1.017532468,0.05488525615,0.5248852561,SSP1_2.6
1001,5,2026,2026-05-01,0.49,0.04168332114,1.017532468,0.04241413262,0.5324141326,SSP1_2.6
1001,6,2026,2026-06-01,0.94,0.1420171329,1.017532468,0.1445070437,1.084507044,SSP1_2.6
1001,7,2026,2026-07-01,0.73,0.2366100295,1.017532468,0.2407583872,0.9707583872,SSP1_2.6
1001,8,2026,2026-08-01,1.1,0.1139241325,1.017532468,0.1159215037,1.215921504,SSP1_2.6
1001,9,2026,2026-09-01,0.59,0.2143208516,1.017532468,0.218078425,0.808078425,SSP1_2.6
1001,10,2026,2026-10-01,0.52,0.02001893521,1.017532468,0.02036991654,0.5403699165,SSP1_2.6
1001,11,2026,2026-11-01,0.56,0.01333864415,1.017532468,0.0135725035,0.5735725035,SSP1_2.6
1001,12,2026,2026-12-01,0.2,0.005151673795,1.017532468,0.005241995349,0.2052419953,SSP1_2.6
1001,1,2027,2027-01-01,0.308,0.008412975294,1.023376623,0.008609642249,0.3166096422,SSP1_2.6
1001,2,2027,2027-02-01,0.168,0.005873266122,1.023376623,0.006010563252,0.1740105633,SSP1_2.6
1001,3,2027,2027-03-01,0.646,0.02298886569,1.023376623,0.02352626775,0.6695262677,SSP1_2.6
1001,4,2027,2027-04-01,0.468,0.05393956252,1.023376623,0.05520048736,0.5232004874,SSP1_2.6
1001,5,2027,2027-05-01,0.488,0.04168332114,1.023376623,0.04265773644,0.5306577364,SSP1_2.6
1001,6,2027,2027-06-01,0.934,0.1420171329,1.023376623,0.1453370139,1.079337014,SSP1_2.6
1001,7,2027,2027-07-01,0.726,0.2366100295,1.023376623,0.2421411731,0.9681411731,SSP1_2.6
1001,8,2027,2027-08-01,1.096,0.1139241325,1.023376623,0.1165872941,1.212587294,SSP1_2.6
1001,9,2027,2027-09-01,0.588,0.2143208516,1.023376623,0.2193309495,0.8073309495,SSP1_2.6
1001,10,2027,2027-10-01,0.518,0.02001893521,1.023376623,0.02048691032,0.5384869103,SSP1_2.6
1001,11,2027,2027-11-01,0.558,0.01333864415,1.023376623,0.01365045661,0.5716504566,SSP1_2.6
1001,12,2027,2027-12-01,0.198,0.005151673795,1.023376623,0.005272102533,0.2032721025,SSP1_2.6
1001,1,2028,2028-01-01,0.306,0.008412975294,1.029220779,0.008658808987,0.314658809,SSP1_2.6
1001,2,2028,2028-02-01,0.166,0.005873266122,1.029220779,0.006044887535,0.1720448875,SSP1_2.6
1001,3,2028,2028-03-01,0.642,0.02298886569,1.029220779,0.02366061826,0.6656606183,SSP1_2.6
1001,4,2028,2028-04-01,0.466,0.05393956252,1.029220779,0.05551571857,0.5215157186,SSP1_2.6
1001,5,2028,2028-05-01,0.486,0.04168332114,1.029220779,0.04290134027,0.5289013403,SSP1_2.6
1001,6,2028,2028-06-01,0.928,0.1420171329,1.029220779,0.1461669842,1.074166984,SSP1_2.6
1001,7,2028,2028-07-01,0.722,0.2366100295,1.029220779,0.243523959,0.965523959,SSP1_2.6
1001,8,2028,2028-08-01,1.092,0.1139241325,1.029220779,0.1172530844,1.209253084,SSP1_2.6
1001,9,2028,2028-09-01,0.586,0.2143208516,1.029220779,0.2205834739,0.8065834739,SSP1_2.6
1001,10,2028,2028-10-01,0.516,0.02001893521,1.029220779,0.0206039041,0.5366039041,SSP1_2.6
1001,11,2028,2028-11-01,0.556,0.01333864415,1.029220779,0.01372840973,0.5697284097,SSP1_2.6
1001,12,2028,2028-12-01,0.196,0.005151673795,1.029220779,0.005302209718,0.2013022097,SSP1_2.6
1001,1,2029,2029-01-01,0.304,0.008412975294,1.035064935,0.008707975726,0.3127079757,SSP1_2.6
1001,2,2029,2029-02-01,0.164,0.005873266122,1.035064935,0.006079211817,0.1700792118,SSP1_2.6
1001,3,2029,2029-03-01,0.638,0.02298886569,1.035064935,0.02379496878,0.6617949688,SSP1_2.6
1001,4,2029,2029-04-01,0.464,0.05393956252,1.035064935,0.05583094977,0.5198309498,SSP1_2.6
1001,5,2029,2029-05-01,0.484,0.04168332114,1.035064935,0.04314494409,0.5271449441,SSP1_2.6
1001,6,2029,2029-06-01,0.922,0.1420171329,1.035064935,0.1469969544,1.068996954,SSP1_2.6
1001,7,2029,2029-07-01,0.718,0.2366100295,1.035064935,0.2449067449,0.9629067449,SSP1_2.6
1001,8,2029,2029-08-01,1.088,0.1139241325,1.035064935,0.1179188748,1.205918875,SSP1_2.6
1001,9,2029,2029-09-01,0.584,0.2143208516,1.035064935,0.2218359984,0.8058359984,SSP1_2.6
1001,10,2029,2029-10-01,0.514,0.02001893521,1.035064935,0.02072089787,0.5347208979,SSP1_2.6
1001,11,2029,2029-11-01,0.554,0.01333864415,1.035064935,0.01380636285,0.5678063628,SSP1_2.6
1001,12,2029,2029-12-01,0.194,0.005151673795,1.035064935,0.005332316902,0.1993323169,SSP1_2.6
1001,1,2030,2030-01-01,0.302,0.008412975294,1.040909091,0.008757142465,0.3107571425,SSP1_2.6
1001,2,2030,2030-02-01,0.162,0.005873266122,1.040909091,0.0061135361,0.1681135361,SSP1_2.6
1001,3,2030,2030-03-01,0.634,0.02298886569,1.040909091,0.02392931929,0.6579293193,SSP1_2.6
1001,4,2030,2030-04-01,0.462,0.05393956252,1.040909091,0.05614618098,0.518146181,SSP1_2.6
1001,5,2030,2030-05-01,0.482,0.04168332114,1.040909091,0.04338854792,0.5253885479,SSP1_2.6
1001,6,2030,2030-06-01,0.916,0.1420171329,1.040909091,0.1478269247,1.063826925,SSP1_2.6
1001,7,2030,2030-07-01,0.714,0.2366100295,1.040909091,0.2462895307,0.9602895307,SSP1_2.6
1001,8,2030,2030-08-01,1.084,0.1139241325,1.040909091,0.1185846652,1.202584665,SSP1_2.6
1001,9,2030,2030-09-01,0.582,0.2143208516,1.040909091,0.2230885228,0.8050885228,SSP1_2.6
1001,10,2030,2030-10-01,0.512,0.02001893521,1.040909091,0.02083789165,0.5328378917,SSP1_2.6
1001,11,2030,2030-11-01,0.552,0.01333864415,1.040909091,0.01388431596,0.565884316,SSP1_2.6
1001,12,2030,2030-12-01,0.192,0.005151673795,1.040909091,0.005362424087,0.1973624241,SSP1_2.6
1001,1,2031,2031-01-01,0.3,0.008412975294,1.046753247,0.008806309204,0.3088063092,SSP1_2.6
1001,2,2031,2031-02-01,0.16,0.005873266122,1.046753247,0.006147860382,0.1661478604,SSP1_2.6
1001,3,2031,2031-03-01,0.63,0.02298886569,1.046753247,0.0240636698,0.6540636698,SSP1_2.6
1001,4,2031,2031-04-01,0.46,0.05393956252,1.046753247,0.05646141219,0.5164614122,SSP1_2.6
1001,5,2031,2031-05-01,0.48,0.04168332114,1.046753247,0.04363215174,0.5236321517,SSP1_2.6
1001,6,2031,2031-06-01,0.91,0.1420171329,1.046753247,0.148656895,1.058656895,SSP1_2.6
1001,7,2031,2031-07-01,0.71,0.2366100295,1.046753247,0.2476723166,0.9576723166,SSP1_2.6
1001,8,2031,2031-08-01,1.08,0.1139241325,1.046753247,0.1192504556,1.199250456,SSP1_2.6
1001,9,2031,2031-09-01,0.58,0.2143208516,1.046753247,0.2243410473,0.8043410473,SSP1_2.6
1001,10,2031,2031-10-01,0.51,0.02001893521,1.046753247,0.02095488543,0.5309548854,SSP1_2.6
1001,11,2031,2031-11-01,0.55,0.01333864415,1.046753247,0.01396226908,0.5639622691,SSP1_2.6
1001,12,2031,2031-12-01,0.19,0.005151673795,1.046753247,0.005392531271,0.1953925313,SSP1_2.6
1001,1,2032,2032-01-01,0.298,0.008412975294,1.052597403,0.008855475942,0.3068554759,SSP1_2.6
1001,2,2032,2032-02-01,0.16,0.005873266122,1.052597403,0.006182184665,0.1661821847,SSP1_2.6
1001,3,2032,2032-03-01,0.63,0.02298886569,1.052597403,0.02419802032,0.6541980203,SSP1_2.6
1001,4,2032,2032-04-01,0.46,0.05393956252,1.052597403,0.0567766434,0.5167766434,SSP1_2.6
1001,5,2032,2032-05-01,0.478,0.04168332114,1.052597403,0.04387575557,0.5218757556,SSP1_2.6
1001,6,2032,2032-06-01,0.908,0.1420171329,1.052597403,0.1494868652,1.057486865,SSP1_2.6
1001,7,2032,2032-07-01,0.708,0.2366100295,1.052597403,0.2490551025,0.9570551025,SSP1_2.6
1001,8,2032,2032-08-01,1.08,0.1139241325,1.052597403,0.119916246,1.199916246,SSP1_2.6
1001,9,2032,2032-09-01,0.578,0.2143208516,1.052597403,0.2255935717,0.8035935717,SSP1_2.6
1001,10,2032,2032-10-01,0.51,0.02001893521,1.052597403,0.02107187921,0.5310718792,SSP1_2.6
1001,11,2032,2032-11-01,0.548,0.01333864415,1.052597403,0.01404022219,0.5620402222,SSP1_2.6
1001,12,2032,2032-12-01,0.188,0.005151673795,1.052597403,0.005422638456,0.1934226385,SSP1_2.6
1001,1,2033,2033-01-01,0.296,0.008412975294,1.058441558,0.008904642681,0.3049046427,SSP1_2.6
1001,2,2033,2033-02-01,0.16,0.005873266122,1.058441558,0.006216508948,0.1662165089,SSP1_2.6
1001,3,2033,2033-03-01,0.63,0.02298886569,1.058441558,0.02433237083,0.6543323708,SSP1_2.6
1001,4,2033,2033-04-01,0.46,0.05393956252,1.058441558,0.05709187461,0.5170918746,SSP1_2.6
1001,5,2033,2033-05-01,0.476,0.04168332114,1.058441558,0.04411935939,0.5201193594,SSP1_2.6
1001,6,2033,2033-06-01,0.906,0.1420171329,1.058441558,0.1503168355,1.056316835,SSP1_2.6
1001,7,2033,2033-07-01,0.706,0.2366100295,1.058441558,0.2504378884,0.9564378884,SSP1_2.6
1001,8,2033,2033-08-01,1.08,0.1139241325,1.058441558,0.1205820364,1.200582036,SSP1_2.6
1001,9,2033,2033-09-01,0.576,0.2143208516,1.058441558,0.2268460962,0.8028460962,SSP1_2.6
1001,10,2033,2033-10-01,0.51,0.02001893521,1.058441558,0.02118887298,0.531188873,SSP1_2.6
1001,11,2033,2033-11-01,0.546,0.01333864415,1.058441558,0.01411817531,0.5601181753,SSP1_2.6
1001,12,2033,2033-12-01,0.186,0.005151673795,1.058441558,0.00545274564,0.1914527456,SSP1_2.6
1001,1,2034,2034-01-01,0.294,0.008412975294,1.064285714,0.00895380942,0.3029538094,SSP1_2.6
1001,2,2034,2034-02-01,0.16,0.005873266122,1.064285714,0.00625083323,0.1662508332,SSP1_2.6
1001,3,2034,2034-03-01,0.63,0.02298886569,1.064285714,0.02446672135,0.6544667213,SSP1_2.6
1001,4,2034,2034-04-01,0.46,0.05393956252,1.064285714,0.05740710582,0.5174071058,SSP1_2.6
1001,5,2034,2034-05-01,0.474,0.04168332114,1.064285714,0.04436296322,0.5183629632,SSP1_2.6
1001,6,2034,2034-06-01,0.904,0.1420171329,1.064285714,0.1511468057,1.055146806,SSP1_2.6
1001,7,2034,2034-07-01,0.704,0.2366100295,1.064285714,0.2518206743,0.9558206743,SSP1_2.6
1001,8,2034,2034-08-01,1.08,0.1139241325,1.064285714,0.1212478267,1.201247827,SSP1_2.6
1001,9,2034,2034-09-01,0.574,0.2143208516,1.064285714,0.2280986207,0.8020986207,SSP1_2.6
1001,10,2034,2034-10-01,0.51,0.02001893521,1.064285714,0.02130586676,0.5313058668,SSP1_2.6
1001,11,2034,2034-11-01,0.544,0.01333864415,1.064285714,0.01419612842,0.5581961284,SSP1_2.6
1001,12,2034,2034-12-01,0.184,0.005151673795,1.064285714,0.005482852825,0.1894828528,SSP1_2.6
1001,1,2035,2035-01-01,0.292,0.008412975294,1.07012987,0.009002976158,0.3010029762,SSP1_2.6
1001,2,2035,2035-02-01,0.16,0.005873266122,1.07012987,0.006285157513,0.1662851575,SSP1_2.6
1001,3,2035,2035-03-01,0.63,0.02298886569,1.07012987,0.02460107186,0.6546010719,SSP1_2.6
1001,4,2035,2035-04-01,0.46,0.05393956252,1.07012987,0.05772233703,0.517722337,SSP1_2.6
1001,5,2035,2035-05-01,0.472,0.04168332114,1.07012987,0.04460656704,0.516606567,SSP1_2.6
1001,6,2035,2035-06-01,0.902,0.1420171329,1.07012987,0.151976776,1.053976776,SSP1_2.6
1001,7,2035,2035-07-01,0.702,0.2366100295,1.07012987,0.2532034602,0.9552034602,SSP1_2.6
1001,8,2035,2035-08-01,1.08,0.1139241325,1.07012987,0.1219136171,1.201913617,SSP1_2.6
1001,9,2035,2035-09-01,0.572,0.2143208516,1.07012987,0.2293511451,0.8013511451,SSP1_2.6
1001,10,2035,2035-10-01,0.51,0.02001893521,1.07012987,0.02142286054,0.5314228605,SSP1_2.6
1001,11,2035,2035-11-01,0.542,0.01333864415,1.07012987,0.01427408154,0.5562740815,SSP1_2.6
1001,12,2035,2035-12-01,0.182,0.005151673795,1.07012987,0.005512960009,0.18751296,SSP1_2.6
1001,1,2036,2036-01-01,0.29,0.008412975294,1.075974026,0.009052142897,0.2990521429,SSP1_2.6
1001,2,2036,2036-02-01,0.16,0.005873266122,1.075974026,0.006319481795,0.1663194818,SSP1_2.6
1001,3,2036,2036-03-01,0.63,0.02298886569,1.075974026,0.02473542237,0.6547354224,SSP1_2.6
1001,4,2036,2036-04-01,0.46,0.05393956252,1.075974026,0.05803756824,0.5180375682,SSP1_2.6
1001,5,2036,2036-05-01,0.47,0.04168332114,1.075974026,0.04485017087,0.5148501709,SSP1_2.6
1001,6,2036,2036-06-01,0.9,0.1420171329,1.075974026,0.1528067462,1.052806746,SSP1_2.6
1001,7,2036,2036-07-01,0.7,0.2366100295,1.075974026,0.2545862461,0.9545862461,SSP1_2.6
1001,8,2036,2036-08-01,1.08,0.1139241325,1.075974026,0.1225794075,1.202579408,SSP1_2.6
1001,9,2036,2036-09-01,0.57,0.2143208516,1.075974026,0.2306036696,0.8006036696,SSP1_2.6
1001,10,2036,2036-10-01,0.51,0.02001893521,1.075974026,0.02153985431,0.5315398543,SSP1_2.6
1001,11,2036,2036-11-01,0.54,0.01333864415,1.075974026,0.01435203465,0.5543520347,SSP1_2.6
1001,12,2036,2036-12-01,0.18,0.005151673795,1.075974026,0.005543067194,0.1855430672,SSP1_2.6
1002,1,2024,2024-01-01,0.1785714286,0.01373076155,1.005844156,0.01381100626,0.1923824348,SSP1_2.6
1002,2,2024,2024-02-01,0.1228571429,0.003174823018,1.005844156,0.003193377179,0.12605052,SSP1_2.6
1002,3,2024,2024-03-01,0.4714285714,0.03113784601,1.005844156,0.03131982043,0.5027483919,SSP1_2.6
1002,4,2024,2024-04-01,0.3185714286,0.03882224817,1.005844156,0.03904913143,0.35762056,SSP1_2.6
1002,5,2024,2024-05-01,0.3485714286,0.06978110112,1.005844156,0.07018891275,0.4187603413,SSP1_2.6
1002,6,2024,2024-06-01,0.6328571429,0.09169308848,1.005844156,0.09222895718,0.7250861,SSP1_2.6
1002,7,2024,2024-07-01,0.5728571429,0.2062284508,1.005844156,0.207433682,0.7802908248,SSP1_2.6
1002,8,2024,2024-08-01,0.8114285714,0.09676479899,1.005844156,0.09733030756,0.908758879,SSP1_2.6
1002,9,2024,2024-09-01,0.4314285714,0.2603555254,1.005844156,0.2618770836,0.6933056551,SSP1_2.6
1002,10,2024,2024-10-01,0.3685714286,0.02454463569,1.005844156,0.02468807837,0.3932595069,SSP1_2.6
1002,11,2024,2024-11-01,0.3785714286,0.01014743092,1.005844156,0.01020673409,0.3887781627,SSP1_2.6
1002,12,2024,2024-12-01,0.1157142857,0.004523153217,1.005844156,0.004549587229,0.1202638729,SSP1_2.6
1002,1,2025,2025-01-01,0.1742857143,0.01373076155,1.011688312,0.01389125097,0.1881769653,SSP1_2.6
1002,2,2025,2025-02-01,0.1214285714,0.003174823018,1.011688312,0.003211931339,0.1246405028,SSP1_2.6
1002,3,2025,2025-03-01,0.4657142857,0.03113784601,1.011688312,0.03150179486,0.4972160806,SSP1_2.6
1002,4,2025,2025-04-01,0.3142857143,0.03882224817,1.011688312,0.0392760147,0.353561729,SSP1_2.6
1002,5,2025,2025-05-01,0.3442857143,0.06978110112,1.011688312,0.07059672438,0.4148824387,SSP1_2.6
1002,6,2025,2025-06-01,0.6214285714,0.09169308848,1.011688312,0.09276482588,0.7141933973,SSP1_2.6
1002,7,2025,2025-07-01,0.5614285714,0.2062284508,1.011688312,0.2086389132,0.7700674846,SSP1_2.6
1002,8,2025,2025-08-01,0.7957142857,0.09676479899,1.011688312,0.09789581612,0.8936101018,SSP1_2.6
1002,9,2025,2025-09-01,0.4257142857,0.2603555254,1.011688312,0.2633986419,0.6891129276,SSP1_2.6
1002,10,2025,2025-10-01,0.3642857143,0.02454463569,1.011688312,0.02483152104,0.3891172353,SSP1_2.6
1002,11,2025,2025-11-01,0.3742857143,0.01014743092,1.011688312,0.01026603726,0.3845517515,SSP1_2.6
1002,12,2025,2025-12-01,0.1128571429,0.004523153217,1.011688312,0.004576021241,0.1174331641,SSP1_2.6
1002,1,2026,2026-01-01,0.17,0.01373076155,1.017532468,0.01397149568,0.1839714957,SSP1_2.6
1002,2,2026,2026-02-01,0.12,0.003174823018,1.017532468,0.0032304855,0.1232304855,SSP1_2.6
1002,3,2026,2026-03-01,0.46,0.03113784601,1.017532468,0.03168376928,0.4916837693,SSP1_2.6
1002,4,2026,2026-04-01,0.31,0.03882224817,1.017532468,0.03950289797,0.349502898,SSP1_2.6
1002,5,2026,2026-05-01,0.34,0.06978110112,1.017532468,0.07100453601,0.411004536,SSP1_2.6
1002,6,2026,2026-06-01,0.61,0.09169308848,1.017532468,0.09330069458,0.7033006946,SSP1_2.6
1002,7,2026,2026-07-01,0.55,0.2062284508,1.017532468,0.2098441444,0.7598441444,SSP1_2.6
1002,8,2026,2026-08-01,0.78,0.09676479899,1.017532468,0.09846132469,0.8784613247,SSP1_2.6
1002,9,2026,2026-09-01,0.42,0.2603555254,1.017532468,0.2649202002,0.6849202002,SSP1_2.6
1002,10,2026,2026-10-01,0.36,0.02454463569,1.017532468,0.02497496372,0.3849749637,SSP1_2.6
1002,11,2026,2026-11-01,0.37,0.01014743092,1.017532468,0.01032534042,0.3803253404,SSP1_2.6
1002,12,2026,2026-12-01,0.11,0.004523153217,1.017532468,0.004602455253,0.1146024553,SSP1_2.6
1002,1,2027,2027-01-01,0.17,0.01373076155,1.023376623,0.01405174039,0.1840517404,SSP1_2.6
1002,2,2027,2027-02-01,0.12,0.003174823018,1.023376623,0.00324903966,0.1232490397,SSP1_2.6
1002,3,2027,2027-03-01,0.458,0.03113784601,1.023376623,0.03186574371,0.4898657437,SSP1_2.6
1002,4,2027,2027-04-01,0.31,0.03882224817,1.023376623,0.03972978124,0.3497297812,SSP1_2.6
1002,5,2027,2027-05-01,0.336,0.06978110112,1.023376623,0.07141234764,0.4074123476,SSP1_2.6
1002,6,2027,2027-06-01,0.606,0.09169308848,1.023376623,0.09383656328,0.6998365633,SSP1_2.6
1002,7,2027,2027-07-01,0.546,0.2062284508,1.023376623,0.2110493756,0.7570493756,SSP1_2.6
1002,8,2027,2027-08-01,0.776,0.09676479899,1.023376623,0.09902683325,0.8750268333,SSP1_2.6
1002,9,2027,2027-09-01,0.42,0.2603555254,1.023376623,0.2664417584,0.6864417584,SSP1_2.6
1002,10,2027,2027-10-01,0.36,0.02454463569,1.023376623,0.0251184064,0.3851184064,SSP1_2.6
1002,11,2027,2027-11-01,0.368,0.01014743092,1.023376623,0.01038464359,0.3783846436,SSP1_2.6
1002,12,2027,2027-12-01,0.108,0.004523153217,1.023376623,0.004628889266,0.1126288893,SSP1_2.6
1002,1,2028,2028-01-01,0.17,0.01373076155,1.029220779,0.0141319851,0.1841319851,SSP1_2.6
1002,2,2028,2028-02-01,0.12,0.003174823018,1.029220779,0.003267593821,0.1232675938,SSP1_2.6
1002,3,2028,2028-03-01,0.456,0.03113784601,1.029220779,0.03204771813,0.4880477181,SSP1_2.6
1002,4,2028,2028-04-01,0.31,0.03882224817,1.029220779,0.03995666451,0.3499566645,SSP1_2.6
1002,5,2028,2028-05-01,0.332,0.06978110112,1.029220779,0.07182015927,0.4038201593,SSP1_2.6
1002,6,2028,2028-06-01,0.602,0.09169308848,1.029220779,0.09437243198,0.696372432,SSP1_2.6
1002,7,2028,2028-07-01,0.542,0.2062284508,1.029220779,0.2122546068,0.7542546068,SSP1_2.6
1002,8,2028,2028-08-01,0.772,0.09676479899,1.029220779,0.09959234182,0.8715923418,SSP1_2.6
1002,9,2028,2028-09-01,0.42,0.2603555254,1.029220779,0.2679633167,0.6879633167,SSP1_2.6
1002,10,2028,2028-10-01,0.36,0.02454463569,1.029220779,0.02526184907,0.3852618491,SSP1_2.6
1002,11,2028,2028-11-01,0.366,0.01014743092,1.029220779,0.01044394676,0.3764439468,SSP1_2.6
1002,12,2028,2028-12-01,0.106,0.004523153217,1.029220779,0.004655323278,0.1106553233,SSP1_2.6
1002,1,2029,2029-01-01,0.17,0.01373076155,1.035064935,0.01421222981,0.1842122298,SSP1_2.6
1002,2,2029,2029-02-01,0.12,0.003174823018,1.035064935,0.003286147981,0.123286148,SSP1_2.6
1002,3,2029,2029-03-01,0.454,0.03113784601,1.035064935,0.03222969256,0.4862296926,SSP1_2.6
1002,4,2029,2029-04-01,0.31,0.03882224817,1.035064935,0.04018354778,0.3501835478,SSP1_2.6
1002,5,2029,2029-05-01,0.328,0.06978110112,1.035064935,0.0722279709,0.4002279709,SSP1_2.6
1002,6,2029,2029-06-01,0.598,0.09169308848,1.035064935,0.09490830068,0.6929083007,SSP1_2.6
1002,7,2029,2029-07-01,0.538,0.2062284508,1.035064935,0.213459838,0.751459838,SSP1_2.6
1002,8,2029,2029-08-01,0.768,0.09676479899,1.035064935,0.1001578504,0.8681578504,SSP1_2.6
1002,9,2029,2029-09-01,0.42,0.2603555254,1.035064935,0.269484875,0.689484875,SSP1_2.6
1002,10,2029,2029-10-01,0.36,0.02454463569,1.035064935,0.02540529175,0.3854052917,SSP1_2.6
1002,11,2029,2029-11-01,0.364,0.01014743092,1.035064935,0.01050324993,0.3745032499,SSP1_2.6
1002,12,2029,2029-12-01,0.104,0.004523153217,1.035064935,0.00468175729,0.1086817573,SSP1_2.6
1002,1,2030,2030-01-01,0.17,0.01373076155,1.040909091,0.01429247452,0.1842924745,SSP1_2.6
1002,2,2030,2030-02-01,0.12,0.003174823018,1.040909091,0.003304702142,0.1233047021,SSP1_2.6
1002,3,2030,2030-03-01,0.452,0.03113784601,1.040909091,0.03241166698,0.484411667,SSP1_2.6
1002,4,2030,2030-04-01,0.31,0.03882224817,1.040909091,0.04041043105,0.350410431,SSP1_2.6
1002,5,2030,2030-05-01,0.324,0.06978110112,1.040909091,0.07263578253,0.3966357825,SSP1_2.6
1002,6,2030,2030-06-01,0.594,0.09169308848,1.040909091,0.09544416938,0.6894441694,SSP1_2.6
1002,7,2030,2030-07-01,0.534,0.2062284508,1.040909091,0.2146650692,0.7486650692,SSP1_2.6
1002,8,2030,2030-08-01,0.764,0.09676479899,1.040909091,0.1007233589,0.8647233589,SSP1_2.6
1002,9,2030,2030-09-01,0.42,0.2603555254,1.040909091,0.2710064332,0.6910064332,SSP1_2.6
1002,10,2030,2030-10-01,0.36,0.02454463569,1.040909091,0.02554873442,0.3855487344,SSP1_2.6
1002,11,2030,2030-11-01,0.362,0.01014743092,1.040909091,0.01056255309,0.3725625531,SSP1_2.6
1002,12,2030,2030-12-01,0.102,0.004523153217,1.040909091,0.004708191303,0.1067081913,SSP1_2.6
1002,1,2031,2031-01-01,0.17,0.01373076155,1.046753247,0.01437271923,0.1843727192,SSP1_2.6
1002,2,2031,2031-02-01,0.12,0.003174823018,1.046753247,0.003323256302,0.1233232563,SSP1_2.6
1002,3,2031,2031-03-01,0.45,0.03113784601,1.046753247,0.03259364141,0.4825936414,SSP1_2.6
1002,4,2031,2031-04-01,0.31,0.03882224817,1.046753247,0.04063731431,0.3506373143,SSP1_2.6
1002,5,2031,2031-05-01,0.32,0.06978110112,1.046753247,0.07304359416,0.3930435942,SSP1_2.6
1002,6,2031,2031-06-01,0.59,0.09169308848,1.046753247,0.09598003807,0.6859800381,SSP1_2.6
1002,7,2031,2031-07-01,0.53,0.2062284508,1.046753247,0.2158703004,0.7458703004,SSP1_2.6
1002,8,2031,2031-08-01,0.76,0.09676479899,1.046753247,0.1012888675,0.8612888675,SSP1_2.6
1002,9,2031,2031-09-01,0.42,0.2603555254,1.046753247,0.2725279915,0.6925279915,SSP1_2.6
1002,10,2031,2031-10-01,0.36,0.02454463569,1.046753247,0.0256921771,0.3856921771,SSP1_2.6
1002,11,2031,2031-11-01,0.36,0.01014743092,1.046753247,0.01062185626,0.3706218563,SSP1_2.6
