fiscal_year,N,M,F,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,90+,F_0,F_1,F_10,F_11,F_12,F_13,F_14,F_15,F_16,F_17,F_18,F_19,F_2,F_20,F_21,F_22,F_23,F_24,F_25,F_26,F_27,F_28,F_29,F_3,F_30,F_31,F_32,F_33,F_34,F_35,F_36,F_37,F_38,F_39,F_4,F_40,F_41,F_42,F_43,F_44,F_45,F_46,F_47,F_48,F_49,F_5,F_50,F_51,F_52,F_53,F_54,F_55,F_56,F_57,F_58,F_59,F_6,F_60,F_61,F_62,F_63,F_64,F_65,F_66,F_67,F_68,F_69,F_7,F_70,F_71,F_72,F_73,F_74,F_75,F_76,F_77,F_78,F_79,F_8,F_80,F_81,F_82,F_83,F_84,F_85,F_86,F_87,F_88,F_89,F_9,F_90,F_90+,M_0,M_1,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_19,M_2,M_20,M_21,M_22,M_23,M_24,M_25,M_26,M_27,M_28,M_29,M_3,M_30,M_31,M_32,M_33,M_34,M_35,M_36,M_37,M_38,M_39,M_4,M_40,M_41,M_42,M_43,M_44,M_45,M_46,M_47,M_48,M_49,M_5,M_50,M_51,M_52,M_53,M_54,M_55,M_56,M_57,M_58,M_59,M_6,M_60,M_61,M_62,M_63,M_64,M_65,M_66,M_67,M_68,M_69,M_7,M_70,M_71,M_72,M_73,M_74,M_75,M_76,M_77,M_78,M_79,M_8,M_80,M_81,M_82,M_83,M_84,M_85,M_86,M_87,M_88,M_89,M_9,M_90,M_90+
1998,2899065.9999999986,1462854.9999999993,1436210.9999999993,37733.999999999985,38065.99999999998,39840.999999999985,40363.999999999985,40635.99999999998,41472.99999999998,42985.99999999998,43504.99999999998,44986.99999999998,43961.99999999998,42910.99999999998,43458.99999999998,44163.99999999998,43901.99999999998,43687.99999999998,43515.99999999998,42605.99999999998,42643.99999999998,41960.99999999998,41440.99999999998,41103.99999999998,41738.99999999998,42730.99999999998,42558.99999999998,41741.99999999998,42455.99999999998,43110.99999999998,45000.99999999998,44601.99999999998,43687.99999999998,43800.99999999998,44493.99999999998,45830.99999999998,49425.99999999998,52198.99999999998,53768.99999999997,53722.99999999998,54461.99999999997,54323.99999999998,53667.99999999998,53012.99999999998,52178.99999999998,50885.99999999998,49500.99999999997,47369.99999999998,44532.99999999998,41404.99999999998,39686.99999999998,38813.99999999998,37147.999999999985,37524.999999999985,36956.999999999985,30634.999999999985,28473.999999999985,27754.999999999985,26798.999999999985,24526.999999999985,23847.99999999999,22323.99999999999,21417.99999999999,20814.99999999999,20017.999999999993,20124.99999999999,19537.999999999993,18897.999999999993,18949.999999999993,18545.999999999993,18601.99999999999,18005.999999999993,16816.999999999993,16293.99999999999,15530.999999999993,15002.999999999993,14100.999999999993,13372.999999999995,12795.999999999995,12675.999999999995,11617.999999999995,10975.999999999995,9118.999999999996,8252.999999999996,7712.999999999996,7129.999999999996,6737.999999999997,6070.999999999997,5161.999999999997,4301.999999999998,3632.999999999998,3138.9999999999986,2656.9999999999986,0,9391.999999999996,18586.99999999999,18256.99999999999,20917.99999999999,21137.999999999993,21493.99999999999,21226.99999999999,21200.99999999999,21208.99999999999,20861.99999999999,20754.99999999999,20338.999999999993,19975.99999999999,19456.999999999993,19715.99999999999,20278.999999999993,20621.999999999993,20487.999999999993,20233.999999999993,20504.99999999999,20909.99999999999,21725.99999999999,21581.99999999999,21403.99999999999,19552.999999999993,21350.99999999999,21850.99999999999,22385.99999999999,24236.99999999999,25496.999999999985,26512.999999999985,26655.99999999999,26898.999999999985,26593.99999999999,26329.99999999999,19724.999999999993,25817.99999999999,25414.99999999999,24990.999999999985,24036.99999999999,23169.99999999999,21858.99999999999,20257.99999999999,19440.999999999993,18906.99999999999,18275.999999999993,20173.999999999993,18462.999999999993,18211.99999999999,15205.999999999993,14021.999999999995,13642.999999999993,13219.999999999993,12113.999999999993,11884.999999999995,11010.999999999995,10678.999999999995,20990.99999999999,10392.999999999995,9931.999999999995,10097.999999999996,9747.999999999995,9382.999999999995,9462.999999999996,9279.999999999996,9423.999999999995,9111.999999999996,8650.999999999995,21117.99999999999,8444.999999999996,8170.999999999996,8060.999999999995,7684.999999999996,7437.999999999996,7175.999999999997,7307.999999999996,6666.999999999997,6461.999999999997,5411.999999999997,21771.99999999999,4907.999999999997,4693.999999999998,4374.999999999998,4170.999999999998,3890.999999999998,3362.999999999998,2815.9999999999986,2435.999999999999,2191.999999999999,1799.999999999999,21408.99999999999,0,6686.999999999997,19146.99999999999,19808.999999999993,21992.99999999999,22320.99999999999,22669.99999999999,22674.99999999999,22486.99999999999,22306.99999999999,21743.99999999999,21888.99999999999,21621.99999999999,21464.99999999999,20383.999999999993,21387.99999999999,21459.99999999999,22108.99999999999,22070.99999999999,21507.99999999999,21950.99999999999,22200.99999999999,23274.99999999999,23019.99999999999,22283.99999999999,20810.99999999999,22449.99999999999,22642.99999999999,23444.99999999999,25188.99999999999,26701.99999999999,27255.99999999999,27066.999999999985,27562.999999999985,27729.99999999999,27337.999999999985,20910.99999999999,27194.99999999999,26763.999999999985,25894.99999999999,25463.99999999999,24199.99999999999,22673.999999999985,21146.99999999999,20245.99999999999,19906.99999999999,18871.99999999999,21298.99999999999,19061.999999999993,18744.99999999999,15428.999999999993,14451.999999999993,14111.999999999995,13578.999999999993,12412.999999999993,11962.999999999995,11312.999999999995,10738.999999999995,21994.99999999999,10421.999999999995,10085.999999999995,10026.999999999996,9789.999999999995,9514.999999999996,9486.999999999995,9265.999999999996,9177.999999999995,8893.999999999995,8165.999999999995,22386.99999999999,7848.999999999996,7359.999999999996,6941.999999999996,6415.999999999996,5934.999999999997,5619.999999999997,5367.999999999997,4950.999999999997,4513.999999999997,3706.999999999998,23214.99999999999,3344.9999999999986,3018.999999999998,2754.9999999999986,2566.9999999999986,2179.999999999999,1798.999999999999,1485.9999999999993,1196.9999999999995,946.9999999999994,856.9999999999995,22552.99999999999,0,2704.9999999999986
1999,2952691.999999999,1491280.9999999995,1461410.9999999995,38157.999999999985,37919.99999999999,38351.99999999999,40223.999999999985,40711.999999999985,40984.999999999985,41848.99999999999,43366.999999999985,43816.999999999985,45358.999999999985,44304.999999999985,43189.999999999985,43781.999999999985,44580.999999999985,44285.999999999985,44040.999999999985,44040.999999999985,43345.999999999985,43572.999999999985,43117.999999999985,42685.999999999985,42499.999999999985,43266.999999999985,44226.999999999985,44017.999999999985,43007.999999999985,43572.999999999985,44035.999999999985,45963.999999999985,45388.999999999985,44374.999999999985,44442.999999999985,45081.999999999985,46314.999999999985,50045.999999999985,52806.99999999998,54297.999999999985,54164.99999999998,54927.99999999998,54737.999999999985,53988.999999999985,53239.999999999985,52348.99999999998,51084.999999999985,49648.999999999985,47500.999999999985,44621.999999999985,41571.999999999985,39826.999999999985,38905.999999999985,37148.999999999985,37586.999999999985,37096.999999999985,30492.99999999999,28416.999999999993,27708.999999999993,26771.999999999993,24411.999999999993,23760.999999999993,22186.999999999993,21286.999999999993,20723.999999999993,19847.999999999993,20022.999999999996,19417.999999999996,18695.999999999996,18753.999999999993,18322.999999999993,18426.999999999996,17790.999999999993,16532.999999999996,16031.999999999995,15231.999999999996,14665.999999999995,13731.999999999995,13026.999999999996,12384.999999999996,12286.999999999996,11218.999999999996,10518.999999999996,8698.999999999998,7805.999999999997,7261.999999999998,6655.999999999998,6293.999999999998,5561.999999999998,4677.999999999998,3848.9999999999986,3191.9999999999986,2752.999999999999,0,9822.999999999996,18560.999999999993,18679.999999999993,21566.999999999993,21073.999999999993,21302.999999999993,21682.999999999993,21360.999999999993,21329.999999999993,21445.999999999993,21243.999999999993,21176.999999999993,20876.999999999993,18388.999999999996,20551.999999999996,20316.999999999993,20866.999999999993,21227.999999999993,21116.999999999993,20804.999999999993,21032.999999999993,21328.999999999993,22121.999999999993,21875.999999999993,19617.999999999996,21664.999999999993,21566.999999999993,22075.999999999993,22542.999999999993,24508.999999999993,25765.999999999993,26730.999999999993,26831.999999999993,27087.99999999999,26755.999999999993,19712.999999999996,26445.999999999993,25944.999999999993,25491.99999999999,25137.999999999993,24125.999999999993,23280.999999999996,21912.999999999993,20356.999999999993,19536.999999999993,18984.999999999993,19842.999999999993,18303.999999999993,18488.999999999993,18318.999999999993,15175.999999999995,14009.999999999996,13629.999999999995,13208.999999999996,12070.999999999996,11879.999999999995,10983.999999999996,20373.999999999993,10644.999999999996,10366.999999999996,9883.999999999996,10092.999999999996,9708.999999999998,9315.999999999998,9393.999999999996,9235.999999999996,9381.999999999998,9064.999999999996,21155.999999999993,8576.999999999998,8366.999999999998,8053.999999999997,7922.999999999997,7552.999999999997,7312.999999999998,6995.999999999998,7141.999999999997,6482.999999999998,6272.999999999999,21279.999999999993,5219.999999999998,4698.999999999998,4475.999999999998,4151.999999999999,3954.9999999999986,3620.999999999999,3098.999999999999,2573.999999999999,2175.999999999999,1953.9999999999995,21937.999999999993,0,7027.999999999998,19596.999999999993,19239.999999999996,22737.999999999993,22115.999999999993,22478.999999999993,22897.999999999993,22924.999999999993,22710.999999999993,22594.999999999993,22101.999999999993,22395.999999999993,22240.999999999993,19962.999999999993,22133.999999999993,22182.999999999993,22399.999999999993,22998.999999999993,22900.999999999993,22202.999999999993,22539.999999999993,22706.999999999993,23841.999999999993,23512.999999999993,20605.999999999993,22709.999999999993,22875.999999999993,23005.999999999993,23771.999999999993,25536.999999999993,27040.999999999993,27566.99999999999,27332.99999999999,27839.999999999993,27981.999999999993,20998.999999999993,27542.999999999993,27294.99999999999,26856.99999999999,25946.999999999993,25522.999999999993,24219.999999999993,22708.999999999993,21214.999999999993,20289.999999999993,19920.999999999996,21141.999999999996,18844.999999999993,19097.999999999993,18777.999999999993,15316.999999999995,14406.999999999996,14078.999999999996,13562.999999999995,12340.999999999995,11880.999999999996,11202.999999999996,21474.999999999993,10641.999999999996,10356.999999999996,9963.999999999998,9929.999999999998,9708.999999999998,9379.999999999998,9359.999999999996,9086.999999999998,9044.999999999996,8725.999999999998,22210.999999999993,7955.999999999998,7664.999999999998,7177.999999999997,6742.999999999998,6178.999999999998,5713.999999999998,5388.999999999998,5144.999999999998,4735.999999999998,4245.999999999999,22536.999999999993,3478.999999999999,3106.9999999999986,2785.999999999999,2503.999999999999,2338.999999999999,1940.9999999999993,1578.9999999999993,1274.9999999999995,1015.9999999999998,798.9999999999997,23420.999999999993,0,2794.999999999999
2000,3004197.9999999995,1517435.9999999998,1486761.9999999998,37781.99999999999,38256.99999999999,38132.99999999999,38680.99999999999,40671.99999999999,41160.99999999999,41381.99999999999,42231.99999999999,43689.99999999999,44156.99999999999,45718.99999999999,44662.99999999999,43546.99999999999,44163.99999999999,45089.99999999999,44753.99999999999,44529.99999999999,44808.99999999999,44148.99999999999,44704.99999999999,44385.99999999999,44137.99999999999,43886.99999999999,44639.99999999999,45421.99999999999,45043.99999999999,43850.99999999999,44358.99999999999,44776.99999999999,46842.99999999999,46079.99999999999,44845.99999999999,44843.99999999999,45390.99999999999,46658.99999999999,50495.99999999999,53247,54764.99999999999,54558,55404.999999999985,55106.99999999999,54255.999999999985,53477.999999999985,52541.999999999985,51246.99999999999,49746.99999999999,47688.99999999999,44732.99999999999,41678.99999999999,39945.99999999999,38994.99999999999,37168.99999999999,37611.99999999999,37200.99999999999,30398.999999999993,28315.999999999996,27660.999999999993,26727.999999999996,24314.999999999996,23714.999999999996,22118.999999999996,21169.999999999996,20604.999999999996,19703.999999999996,19943.999999999996,19245.999999999996,18537.999999999996,18555.999999999996,18081.999999999996,18184.999999999996,17548.999999999996,16231.999999999998,15751.999999999996,14865.999999999996,14344.999999999998,13382.999999999998,12659.999999999998,11989.999999999998,11908,10789.999999999998,10032.999999999998,8240.999999999998,7336.999999999999,6796,6221,5752.999999999999,5085.999999999999,4239.999999999999,3421.999999999999,2802.9999999999995,0,10191.999999999998,18530.999999999996,18535.999999999996,22118.999999999996,21775.999999999996,21267.999999999996,21490.999999999996,21926.999999999996,21556.999999999996,21541.999999999996,21860.999999999996,21611.999999999996,21751.999999999996,18770.999999999996,21536.999999999996,21281.999999999996,21030.999999999996,21487.999999999996,21776.999999999996,21548.999999999996,21191.999999999996,21443.999999999996,21639.999999999996,22470.999999999996,18522.999999999996,22173.999999999996,21897.999999999996,21727.999999999996,22227.999999999996,22705.999999999996,24738,26006.999999999993,26957.999999999996,27012.999999999996,27293.999999999996,19817.999999999996,26920,26561.999999999996,26070.999999999996,25589.999999999993,25252.999999999996,24190.999999999993,23395.999999999996,21970.999999999996,20441.999999999996,19632,19915.999999999996,19045.999999999996,18338.999999999996,18527.999999999996,18382.999999999996,15153.999999999996,13963.999999999998,13642.999999999998,13216.999999999998,12036.999999999998,11878,20012.999999999996,10982.999999999998,10598.999999999998,10325.999999999998,9840.999999999998,10103.999999999998,9672.999999999998,9276.999999999998,9345.999999999998,9149.999999999998,9309.999999999998,20569.999999999996,8996.999999999998,8468.999999999998,8267.999999999998,7893.999999999999,7789.999999999999,7421.999999999999,7180.999999999998,6846.999999999999,6978.999999999999,6270.999999999999,21305.999999999996,6038,5009.999999999999,4482.999999999999,4284.999999999999,3935.9999999999995,3693.9999999999995,3365.9999999999995,2850.9999999999995,2314.9999999999995,1949.9999999999995,21457.999999999996,0,7387.999999999999,19250.999999999996,19720.999999999996,23599.999999999996,22886.999999999996,22278.999999999996,22672.999999999996,23162.999999999996,23196.999999999996,22987.999999999996,22947.999999999996,22536.999999999996,22952.999999999996,19361.999999999996,22848.999999999996,22855.999999999996,22855.999999999996,23151.999999999996,23644.999999999996,23494.999999999996,22658.999999999996,22914.999999999996,23136.999999999996,24372,20157.999999999996,23905.999999999993,22947.999999999996,23115.999999999996,23162.999999999996,23952.999999999996,25757.999999999996,27239.999999999996,27806.999999999993,27544.999999999993,28110.999999999996,20853.999999999996,28186.999999999996,27693.999999999996,27406.999999999996,26951.999999999993,25993.999999999996,25555.999999999996,24292.999999999993,22761.999999999996,21236.999999999996,20313.999999999996,21244.999999999996,19948.999999999996,18829.999999999996,19083.999999999996,18817.999999999996,15244.999999999998,14351.999999999998,14017.999999999996,13510.999999999998,12277.999999999998,11836.999999999998,21368.999999999996,11135.999999999998,10570.999999999998,10278.999999999998,9862.999999999998,9839.999999999998,9572.999999999998,9260.999999999998,9209.999999999998,8931.999999999998,8875,21661.999999999996,8551.999999999998,7762.999999999998,7483.999999999999,6971.999999999998,6554.999999999998,5961,5478.999999999999,5142.999999999999,4928.999999999999,4518.999999999999,22383.999999999996,3994.999999999999,3230.9999999999995,2853.9999999999995,2510.9999999999995,2284.9999999999995,2058.9999999999995,1719.9999999999998,1388.9999999999998,1106.9999999999998,852.9999999999999,22698.999999999996,0,2803.9999999999995
2001,3058107.9999999986,1545533.9999999993,1512573.9999999993,37486.999999999985,37929.999999999985,38383.999999999985,38473.999999999985,39212.999999999985,41080.999999999985,41609.999999999985,41835.99999999998,42695.99999999998,44026.99999999998,44633.99999999998,45978.99999999998,45142.99999999998,44148.99999999998,44775.99999999998,45699.99999999998,45446.99999999998,45354.99999999998,45707.99999999998,45514.99999999998,46043.99999999998,46164.99999999998,45886.99999999998,45462.99999999998,45954.99999999998,46352.99999999998,45895.99999999998,44778.99999999998,45073.99999999998,45697.99999999998,47482.99999999998,46607.99999999998,45367.99999999998,45312.99999999998,45732.99999999998,47173.99999999998,50880.99999999997,53524.99999999998,55013.99999999998,55009.99999999998,55727.99999999997,55412.99999999997,54535.99999999998,53691.99999999997,52699.99999999998,51450.99999999998,49873.99999999998,47733.99999999998,44850.99999999998,41957.999999999985,40151.999999999985,38975.999999999985,37378.999999999985,37517.999999999985,36693.999999999985,30658.999999999985,28421.999999999985,27546.999999999985,26601.99999999999,24405.99999999999,23596.99999999999,22021.99999999999,21127.999999999993,20449.999999999993,19641.99999999999,19727.999999999993,19095.99999999999,18410.999999999993,18265.999999999993,17822.999999999993,17862.999999999993,17190.999999999993,15999.99999999999,15401.999999999995,14515.999999999993,13977.999999999995,13033.999999999995,12272.999999999995,11620.999999999995,11398.999999999995,10361.999999999995,9468.999999999996,7838.999999999996,6873.999999999997,6299.999999999996,5780.999999999997,5253.999999999997,4579.999999999998,3761.999999999998,3001.9999999999986,0,10585.999999999995,18394.999999999993,18477.999999999993,21729.99999999999,22295.99999999999,21989.99999999999,21557.99999999999,21789.99999999999,22174.99999999999,21883.99999999999,21906.99999999999,22239.99999999999,22172.99999999999,18556.999999999993,22378.999999999993,22392.999999999993,22056.99999999999,21706.99999999999,21977.99999999999,22159.99999999999,21911.99999999999,21601.99999999999,21834.99999999999,22014.99999999999,18837.999999999993,22695.99999999999,22427.99999999999,22073.99999999999,21968.99999999999,22389.99999999999,22957.99999999999,24926.99999999999,26163.99999999999,27103.99999999999,27185.99999999999,18846.999999999993,27408.999999999985,27077.99999999999,26637.999999999985,26189.99999999999,25645.999999999985,25315.99999999999,24284.99999999999,23438.99999999999,22004.99999999999,20639.99999999999,19936.99999999999,19780.999999999993,19105.99999999999,18465.999999999993,18525.999999999993,18185.999999999993,15302.999999999993,14047.999999999993,13643.999999999995,13165.999999999995,12095.999999999995,20157.99999999999,11822.999999999995,10989.999999999996,10575.999999999996,10275.999999999996,9877.999999999996,10025.999999999995,9649.999999999996,9282.999999999996,9262.999999999996,9086.999999999995,20195.999999999993,9215.999999999996,8890.999999999996,8380.999999999996,8142.999999999996,7767.999999999997,7657.999999999996,7301.999999999997,7022.999999999997,6718.999999999996,6716.999999999997,20850.99999999999,6108.999999999997,5755.999999999997,4827.999999999998,4261.999999999998,4023.9999999999986,3708.999999999998,3426.9999999999986,3078.9999999999986,2562.9999999999986,2052.999999999999,21443.99999999999,0,7747.999999999996,19091.999999999993,19451.99999999999,22903.99999999999,23682.99999999999,23152.99999999999,22590.99999999999,22985.99999999999,23524.99999999999,23562.99999999999,23447.99999999999,23467.99999999999,23341.99999999999,19826.99999999999,23664.99999999999,23771.99999999999,23829.99999999999,23755.99999999999,23976.999999999993,24192.99999999999,23983.99999999999,23176.99999999999,23238.99999999999,23682.99999999999,19635.999999999993,24786.99999999999,24179.99999999999,23293.99999999999,23343.99999999999,23342.99999999999,24215.999999999993,25953.99999999999,27360.999999999985,27909.999999999985,27823.99999999999,20365.999999999993,28318.999999999985,28334.999999999985,27897.99999999999,27501.99999999999,27053.99999999999,26134.99999999999,25588.99999999999,24294.999999999993,22845.99999999999,21317.99999999999,21143.99999999999,20370.99999999999,19869.99999999999,18912.999999999993,18991.999999999993,18507.99999999999,15355.999999999993,14373.999999999993,13902.999999999993,13435.999999999993,12309.999999999995,21451.99999999999,11773.999999999995,11031.999999999995,10551.999999999995,10173.999999999995,9763.999999999996,9701.999999999995,9445.999999999996,9127.999999999995,9002.999999999996,8735.999999999996,21639.99999999999,8646.999999999996,8299.999999999996,7618.999999999996,7258.999999999996,6747.999999999997,6319.999999999996,5731.999999999997,5249.999999999997,4901.999999999998,4681.999999999998,21844.99999999999,4252.999999999998,3712.999999999998,3010.9999999999986,2611.9999999999986,2275.999999999999,2071.999999999999,1826.9999999999993,1500.9999999999993,1198.9999999999995,948.9999999999995,22582.99999999999,0,2837.9999999999986
2002,3128428.999999999,1582651.9999999995,1545776.9999999995,37569.999999999985,37919.99999999999,38507.99999999999,39024.99999999999,39122.99999999999,39868.999999999985,41847.999999999985,42395.999999999985,42616.999999999985,43461.999999999985,44751.999999999985,45355.999999999985,46728.999999999985,45897.999999999985,44833.999999999985,45750.999999999985,46775.999999999985,46720.999999999985,46691.999999999985,47185.999999999985,46999.999999999985,47608.999999999985,47806.999999999985,47626.999999999985,47225.999999999985,47448.999999999985,47681.999999999985,47066.999999999985,45758.999999999985,46059.999999999985,46639.999999999985,48397.999999999985,47533.999999999985,46230.999999999985,46157.999999999985,46467.999999999985,47963.999999999985,51768.99999999999,54437.999999999985,55838.999999999985,55667.999999999985,56327.99999999998,55940.999999999985,54960.999999999985,54198.999999999985,53195.999999999985,51988.999999999985,50315.999999999985,48175.999999999985,45112.999999999985,42148.999999999985,40367.999999999985,39159.999999999985,37523.99999999999,37629.99999999999,36883.999999999985,30621.99999999999,28448.99999999999,27521.999999999993,26519.999999999993,24349.999999999993,23608.999999999993,21992.999999999993,21028.999999999993,20327.999999999993,19533.999999999996,19594.999999999993,18892.999999999996,18199.999999999996,18045.999999999996,17603.999999999993,17608.999999999993,16903.999999999996,15725.999999999995,15069.999999999995,14178.999999999995,13597.999999999996,12642.999999999996,11910.999999999996,11160.999999999996,10935.999999999996,9873.999999999996,8999.999999999996,7359.999999999998,6415.999999999998,5827.999999999998,5308.999999999998,4724.999999999998,4079.999999999999,3296.999999999999,0,11148.999999999996,18378.999999999993,18570.999999999996,21824.999999999993,22037.999999999993,22609.999999999993,22299.999999999993,21783.999999999993,22130.999999999993,22612.999999999993,22456.999999999993,22483.999999999993,22885.999999999993,18769.999999999993,22817.999999999993,23042.999999999993,23027.999999999993,22730.999999999993,22409.999999999993,22635.999999999993,22767.999999999993,22453.999999999993,22047.999999999993,22310.999999999993,18881.999999999993,22465.999999999993,23128.999999999993,22891.999999999993,22466.999999999993,22362.999999999996,22733.999999999993,23344.999999999993,25350.999999999993,26564.999999999993,27468.999999999993,19181.999999999996,27479.99999999999,27683.999999999993,27333.99999999999,26873.999999999993,26437.99999999999,25893.999999999993,25561.99999999999,24487.999999999993,23638.999999999993,22139.999999999993,19155.999999999993,20719.999999999996,19906.999999999993,19194.999999999993,18566.999999999993,18598.999999999996,18283.999999999993,15298.999999999996,14074.999999999996,13628.999999999995,13142.999999999996,20343.999999999996,12076.999999999996,11857.999999999996,10998.999999999996,10579.999999999996,10267.999999999998,9869.999999999996,10030.999999999996,9617.999999999998,9213.999999999996,9226.999999999998,20583.999999999993,9031.999999999998,9118.999999999998,8819.999999999998,8295.999999999996,8028.999999999997,7664.999999999997,7505.999999999997,7157.999999999998,6864.999999999997,6528.999999999998,20626.999999999993,6512.999999999997,5872.999999999998,5543.999999999998,4572.999999999998,4032.999999999999,3782.9999999999986,3469.9999999999986,3151.999999999999,2778.999999999999,2281.9999999999995,21278.999999999996,0,8132.999999999998,19190.999999999996,19348.999999999993,22926.999999999993,23317.999999999993,24118.999999999993,23597.999999999993,23049.999999999993,23619.999999999993,24162.999999999993,24263.999999999993,24207.999999999993,24299.999999999993,19737.999999999993,24181.999999999993,24565.999999999996,24778.999999999993,24895.99999999999,24815.999999999993,24812.999999999996,24913.999999999996,24612.999999999993,23710.999999999993,23748.999999999993,20142.999999999993,24173.999999999993,25268.999999999993,24641.999999999993,23763.999999999993,23794.999999999993,23733.999999999993,24618.999999999993,26417.99999999999,27872.999999999993,28369.999999999993,19940.999999999993,28187.999999999993,28643.99999999999,28606.999999999993,28086.999999999993,27760.999999999993,27301.999999999993,26426.999999999993,25827.999999999993,24536.999999999993,22972.999999999993,20712.999999999993,21428.999999999993,20460.999999999993,19964.999999999993,18956.999999999993,19030.999999999993,18599.999999999996,15322.999999999996,14373.999999999996,13892.999999999996,13376.999999999996,21503.999999999993,12272.999999999996,11750.999999999996,10993.999999999996,10448.999999999998,10059.999999999996,9663.999999999996,9563.999999999996,9274.999999999998,8985.999999999998,8818.999999999996,21811.999999999993,8571.999999999998,8489.999999999998,8083.999999999997,7429.999999999998,7040.999999999997,6513.999999999998,6091.999999999998,5484.999999999998,5045.999999999998,4631.999999999999,21989.999999999993,4422.999999999999,4000.9999999999986,3455.999999999999,2786.999999999999,2382.999999999999,2044.9999999999993,1838.9999999999995,1572.9999999999995,1300.9999999999998,1014.9999999999997,22182.999999999993,0,3015.999999999999
