province,projection_scenario,timepoint,sex,age,delta_n,prop_migrants_birth,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
CA,M2,2023-02-01T00:00:00,F,0,231.21338418673076,0.0006861625318780334,0.00020336108472323967,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,1,194.0280379494052,0.0005758090961861004,0.00017065513920356092,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,2,204.86180882060944,0.0005572966998713043,0.00016516853680179557,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,3,257.50558729785007,0.0007005064283366656,0.00041764741274605364,0.000354411490897429,0.0014012413713620556
CA,M2,2023-02-01T00:00:00,F,4,263.181859068658,0.0007810340711810831,0.0002609364866759169,4.970699510351555e-05,0.00019254579019859871
CA,M2,2023-02-01T00:00:00,F,5,239.37627348823116,0.0006511882717939832,0.00026860216530419405,0.00012757784569987935,0.00048389044338711555
CA,M2,2023-02-01T00:00:00,F,6,255.8660232438924,0.0006960462332336421,0.0002697104768938426,0.00010701454567901127,0.0003974531307378837
CA,M2,2023-02-01T00:00:00,F,7,293.132298064942,0.0007974237037042567,0.0002968395661447552,0.00010209308529580496,0.000370737869396538
CA,M2,2023-02-01T00:00:00,F,8,229.4819652795086,0.0006242722480413123,0.00018501838212708278,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,9,275.5378705648254,0.0007495606274266959,0.0002221506642779206,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,10,171.4383664203342,0.0004663730950508332,0.00013822109790181657,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,11,263.340485342429,0.000716379418246546,0.0002123165996389854,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,12,192.37521730305525,0.0005233287471062896,0.0001853085594039632,5.097146211056828e-05,0.00018043262912187383
CA,M2,2023-02-01T00:00:00,F,13,252.15893807446628,0.0006859616482006546,0.00026942933271969,0.000111583443913709,0.0003879674951984032
CA,M2,2023-02-01T00:00:00,F,14,222.87219242122228,0.0006062913241100612,0.00017968929459300092,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,15,403.3961360899666,0.0010973804081786354,0.00032523558164919837,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,16,435.5571845492559,0.0012925852955234626,0.0005015601428864382,0.0001999066024557434,0.000691228551756072
CA,M2,2023-02-01T00:00:00,F,17,543.6714570544245,0.0014789789789270546,0.0005311897530427633,0.00015668791232948025,0.0005471069571270285
CA,M2,2023-02-01T00:00:00,F,18,954.0264388453579,0.0025952899128410083,0.0007691777783349493,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,19,1515.9628020225864,0.004123955907441205,0.0012222354146803334,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,20,889.7349649847347,0.002420394326305588,0.0007173431844322435,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,21,471.24363046289363,0.0012819496303594234,0.0003799371945840786,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,22,199.11503617110793,0.0005416634422577181,0.000579933271800926,0.0007076885632239516,0.0021918872645456332
CA,M2,2023-02-01T00:00:00,F,23,349.517441080352,0.0009508112692303221,0.0006023652317507049,0.0005409253299131533,0.0016106812520893436
CA,M2,2023-02-01T00:00:00,F,24,433.6034043339969,0.001179554879845371,0.00034959000049070523,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,25,455.8506864739393,0.0012400753691892512,0.00036752673091413273,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,26,329.67108098227254,0.0008968221384558187,0.0002657952225706909,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,27,589.882517159549,0.0016046894343916531,0.0006369843507298521,0.00027233702103333907,0.0007609451903174123
CA,M2,2023-02-01T00:00:00,F,28,403.2489311913305,0.0010969799587015607,0.00032511689863132525,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,29,557.9470727963453,0.0015178137114104033,0.00044984129622380994,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,30,616.4333201196132,0.0016769170250478208,0.0004969954629717523,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,31,647.6461796172371,0.0017618270611922569,0.0005221606333971337,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,32,490.38945839785083,0.0013340330654607836,0.0003953733971836805,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,33,529.2660024112374,0.0014397910386320242,0.0004267173647468317,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,34,510.71970601150315,0.00138933854171271,0.0008085986972795547,0.0006696144912463961,0.001765572274302324
CA,M2,2023-02-01T00:00:00,F,35,591.3261016195902,0.0016086164955661979,0.0007018914704763862,0.00037989680313907956,0.0010179039383343216
CA,M2,2023-02-01T00:00:00,F,36,417.4855994271056,0.0011357087401695977,0.00033659512229328,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,37,299.2119055705807,0.0008139623900456048,0.00024123770516956442,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,38,404.29044344026624,0.0010998132410129345,0.00034197188657498416,2.7024035009526708e-05,7.20386160572851e-05
CA,M2,2023-02-01T00:00:00,F,39,356.8638023179228,0.0009707959745169271,0.0003684898326789918,0.00013629168725789014,0.0003655229855490229
CA,M2,2023-02-01T00:00:00,F,40,373.0023584868286,0.0010146985649772827,0.0003927468248075693,0.00015526704847693132,0.00041927113823191927
CA,M2,2023-02-01T00:00:00,F,41,317.45473265996407,0.0008635893429255276,0.00039480090093157717,0.00023430276258509317,0.000638790038906584
CA,M2,2023-02-01T00:00:00,F,42,233.2038820106318,0.0006343971801767455,0.00031407222653851704,0.00021270084881681137,0.0005851268787688079
CA,M2,2023-02-01T00:00:00,F,43,271.8460928451059,0.0007395176840801412,0.00040421169538318677,0.0003122306600736306,0.000869269415972609
CA,M2,2023-02-01T00:00:00,F,44,278.6525090122268,0.0007580335474795937,0.0006063147291561573,0.0006439977675192331,0.0018362403345234416
CA,M2,2023-02-01T00:00:00,F,45,127.73792784981197,0.0003474924196409682,0.0004763139957122495,0.0006299471855759929,0.001841735763061522
CA,M2,2023-02-01T00:00:00,F,46,178.25964108505286,0.0004849293788279244,0.00021191356469923568,0.00011506802908630861,0.0003386521897157464
CA,M2,2023-02-01T00:00:00,F,47,99.8494916583586,0.0002716259926893339,0.00019092364210621937,0.0001863227878026154,0.0005526301949586164
CA,M2,2023-02-01T00:00:00,F,48,84.69308527278554,0.00023039519760256083,0.0001797452077027833,0.00018807990595099918,0.0005621911676794613
CA,M2,2023-02-01T00:00:00,F,49,146.82518010768035,0.00039941650814804495,0.0004165695885397368,0.0005031677734154903,0.0015332110437544222
CA,M2,2023-02-01T00:00:00,F,50,-0.8737875470978906,-2.377011699690283e-06,0.00012268193071988332,0.00020820115653471334,0.0006407888249110981
CA,M2,2023-02-01T00:00:00,F,51,36.050799204105715,9.807094616529607e-05,0.00013768677959850208,0.000183286208337221,0.0005596935876383849
CA,M2,2023-02-01T00:00:00,F,52,33.31116008815661,9.061815715134305e-05,0.0004700127990480937,0.0007477773559005357,0.00221765333909151
CA,M2,2023-02-01T00:00:00,F,53,51.56544900634253,0.0001402762902663862,9.378012060107353e-05,8.809161514082354e-05,0.00026143689357619257
CA,M2,2023-02-01T00:00:00,F,54,124.48692485722495,0.00033864853971297737,0.0002585306300807564,0.00026688426720943774,0.0008000691626249221
CA,M2,2023-02-01T00:00:00,F,55,38.11370074676233,0.00010368276922055704,0.00018854490903370193,0.0002662972984523838,0.0008071938185475451
CA,M2,2023-02-01T00:00:00,F,56,41.72153045498999,0.00011349734423416322,0.00010715563950154424,0.0001240534925863485,0.00037396179513881993
CA,M2,2023-02-01T00:00:00,F,57,-42.45568112672845,-0.00011549449416134391,0.0006986924170299747,0.001236726222289263,0.0035742431481874345
CA,M2,2023-02-01T00:00:00,F,58,55.83942052110069,0.00015190300699914928,0.0009761254908326799,0.0015711389337228609,0.004279573956550476
CA,M2,2023-02-01T00:00:00,F,59,47.26847827866004,0.00012858700752614634,0.00043982011266969416,0.0006778422692363689,0.0017944448449201788
CA,M2,2023-02-01T00:00:00,F,60,65.69361367165766,0.0001787099035813654,8.38965717151928e-05,5.219356107480919e-05,0.00013728532886460085
CA,M2,2023-02-01T00:00:00,F,61,110.764379881286,0.00030131835565889146,0.0004887884227744505,0.000674088062185069,0.0018113295581916895
CA,M2,2023-02-01T00:00:00,F,62,109.46477089813561,0.00029778295879013167,8.825527873973327e-05,0.0,0.0
CA,M2,2023-02-01T00:00:00,F,63,106.04637316968729,0.0002884837058748164,0.000343812917821005,0.00043587627217110664,0.0011856133793711387
CA,M2,2023-02-01T00:00:00,F,64,73.1430611221258,0.00021706367987908142,0.0004855742830549915,0.0007108002932626046,0.0019789193182585046
CA,M2,2023-02-01T00:00:00,F,65,25.21428631791423,6.85917918790247e-05,0.00030879994386281355,0.00048676357817151395,0.0013811104108386065
CA,M2,2023-02-01T00:00:00,F,66,179.17135793712077,0.00048740957167499343,0.0005149648413334871,0.0006251937507178795,0.0018154558381424377
CA,M2,2023-02-01T00:00:00,F,67,77.59869619786696,0.00021109594586883588,0.0005753613598898406,0.0008652906812735778,0.002598147135970149
CA,M2,2023-02-01T00:00:00,F,68,129.47254152963433,0.00035221118340119213,0.00036142842034203766,0.000433730421040476,0.0013272956020780472
CA,M2,2023-02-01T00:00:00,F,69,154.16643315618785,0.00041938731735063255,0.0007428111243106703,0.0010436774820047911,0.003328179292999536
CA,M2,2023-02-01T00:00:00,F,70,60.09826359791259,0.00016348856902088937,0.0007963664471251534,0.0012620211637754493,0.0042481352227734795
CA,M2,2023-02-01T00:00:00,F,71,41.433248677327356,0.0001127131156644295,0.0006779946238635585,0.0010876743792058894,0.0038493780952042578
CA,M2,2023-02-01T00:00:00,F,72,25.97650679850267,7.06653016310459e-05,0.00045742912805182633,0.0007365221979060841,0.002703109956102514
CA,M2,2023-02-01T00:00:00,F,73,77.69976373256213,0.0002113708853701222,0.00046497119299958295,0.0006788817849660567,0.002576562376177699
CA,M2,2023-02-01T00:00:00,F,74,74.32519606931965,0.00020219086576058983,0.00044410693744688416,0.000648266548699483,0.002543733730894971
CA,M2,2023-02-01T00:00:00,F,75,40.14401135086882,0.00010920593337641517,0.00023445761219825157,0.0003410078579592062,0.001364365273930779
CA,M2,2023-02-01T00:00:00,F,76,25.82819846523671,7.02618504208454e-05,0.00031625285680962845,0.0004985043622336005,0.002047034087190146
CA,M2,2023-02-01T00:00:00,F,77,20.072711895249086,5.4604887856308345e-05,0.0017749738986154529,0.002967767493530017,0.014314233445286767
CA,M2,2023-02-01T00:00:00,F,78,13.249593384931359,3.604358816593696e-05,0.0008415109130153988,0.0014019327424412413,0.007487386061862922
CA,M2,2023-02-01T00:00:00,F,79,43.80604556678918,0.0001191679638548989,0.00047076437821354884,0.0007347678128131899,0.004154210895732371
CA,M2,2023-02-01T00:00:00,F,80,10.063943184333766,2.7377490985802737e-05,0.0005563936667633982,0.0009251623155438985,0.005610291836245691
CA,M2,2023-02-01T00:00:00,F,81,61.61285876655165,0.0001676088044809925,0.0007356450091981918,0.0011574998134198978,0.0077171650641580354
CA,M2,2023-02-01T00:00:00,F,82,104.11161043329776,0.0002832204657705176,0.0005520603041921406,0.0007899032299877648,0.005676334162837236
CA,M2,2023-02-01T00:00:00,F,83,-10.096800692132092,-2.74668750480026e-05,0.0005964114571989487,0.0010201156377479233,0.008102607952410277
CA,M2,2023-02-01T00:00:00,F,84,21.766548422579945,5.9212723314939324e-05,0.0004603194108722389,0.0007471266673257836,0.00644985043786686
CA,M2,2023-02-01T00:00:00,F,85,17.487895274997754,4.757327088225329e-05,0.0004631734533951999,0.0007577634408843753,0.007155748306141834
CA,M2,2023-02-01T00:00:00,F,86,-9.97250723837169,-2.7128752818217627e-05,0.0004794581059681826,0.000822600484097894,0.008643307721388906
CA,M2,2023-02-01T00:00:00,F,87,26.721669426364315,7.269240798027474e-05,0.0003227115005345445,0.0005081870997655007,0.005762338208883527
CA,M2,2023-02-01T00:00:00,F,88,21.574910890453793,5.869140133286663e-05,0.0004533771728798417,0.0007356731088358744,0.009339626751434812
CA,M2,2023-02-01T00:00:00,F,89,-7.902230679078457,-2.1496867104832315e-05,0.00038848092657499167,0.0006662698851201135,0.009526416365972146
CA,M2,2023-02-01T00:00:00,F,90,7.568307674170228,2.0588478226896346e-05,0.000308029780171964,0.000509470455843339,0.008072681497307235
CA,M2,2023-02-01T00:00:00,F,91,9.388371098695188,2.5539695566446712e-05,0.0003578245314318749,0.0005910175797076522,0.01065833559004188
CA,M2,2023-02-01T00:00:00,F,92,11.363565828554329,3.091292501751331e-05,0.00032216561236207713,0.0005281598818114733,0.010900095821158582
CA,M2,2023-02-01T00:00:00,F,93,-28.662537826359312,-7.797225765273785e-05,0.00037705794847832553,0.0006752381807555233,0.016983401999173798
CA,M2,2023-02-01T00:00:00,F,94,-23.490259229214416,-6.390182739734578e-05,0.00033741647081860334,0.0006013108804920564,0.018880116753362743
CA,M2,2023-02-01T00:00:00,F,95,-11.010584812209117,-2.995269159646276e-05,0.0002488572391658662,0.0004348988556463489,0.01672109291184613
CA,M2,2023-02-01T00:00:00,F,96,-28.22037335680102,-7.676941364240804e-05,0.00024732118804110715,0.0004557199674166338,0.022692659623585635
CA,M2,2023-02-01T00:00:00,F,97,-38.400640368416816,-0.00010446334665044003,0.0001845811374551976,0.00036370268544784853,0.023829722791489507
CA,M2,2023-02-01T00:00:00,F,98,-8.51286629231845,-2.3158012313115257e-05,0.00015771176396535422,0.0002777027630268721,0.023959812366869507
CA,M2,2023-02-01T00:00:00,F,99,-25.97201769173944,-7.06530896702177e-05,0.00012011589814153101,0.00023801610515625777,0.028188106128000254
CA,M2,2023-02-01T00:00:00,F,100,754.3788791052748,0.0020521778178094908,0.0006082131968536147,0.0,0.0
CA,M2,2023-02-01T00:00:00,M,0,253.96083448010722,0.0007536692125227289,0.00022336834417588904,0.0,0.0
CA,M2,2023-02-01T00:00:00,M,1,205.0736208776616,0.0006085886222277254,0.00018037015519881415,0.0,0.0
CA,M2,2023-02-01T00:00:00,M,2,290.0605361622147,0.0007890674230434754,0.00023385947150261427,0.0,0.0
CA,M2,2023-02-01T00:00:00,M,3,227.00482998037842,0.0006175335624108013,0.0004032999490344927,0.0003716964159592371,0.0013982421230138173
CA,M2,2023-02-01T00:00:00,M,4,253.48512834575195,0.0007522574788260519,0.00025350915919353646,5.156535449625133e-05,0.0001903186724036286
