province,projection_scenario,timepoint,sex,age,delta_n,n_birth,n,prop_migrants_birth,n_immigrants_timepoint,n_emigrants_timepoint,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
BC,LG,2023-02-01T00:00:00,F,0,1.4606166457713243,42091.50684931507,18787.875681948826,3.470098257589683e-05,16020.5035227279,9415.15019696752,9.117170653838582e-05,0.0,0.0
BC,LG,2023-02-01T00:00:00,F,1,21.585322669913012,42091.50684931507,20795.872487517605,0.0005128189576863357,16020.5035227279,9415.15019696752,0.0015688307734269148,0.0003768539203420901,0.00017061733112984435
BC,LG,2023-02-01T00:00:00,F,2,21.43068598371542,42091.50684931507,21371.215520981837,0.000509145136106339,16020.5035227279,9415.15019696752,0.002972609124244707,0.0027819002793366024,0.0012255741343876866
BC,LG,2023-02-01T00:00:00,F,3,8.871490748599399,42091.50684931507,21683.690144259912,0.00021076676537997973,16020.5035227279,9415.15019696752,0.0014767613378925506,0.0015705505656297698,0.0006819397145485852
BC,LG,2023-02-01T00:00:00,F,4,37.867793487378094,42091.50684931507,22287.701476605587,0.000899654023386295,16020.5035227279,9415.15019696752,0.0030579568035671305,0.001181310337470896,0.0004990292187910614
BC,LG,2023-02-01T00:00:00,F,5,50.437151235694955,42091.50684931507,23266.94940944319,0.0011982738326821315,16020.5035227279,9415.15019696752,0.005030608676053293,0.0032028944997813296,0.0012960759165205936
BC,LG,2023-02-01T00:00:00,F,6,25.59616483298828,42091.50684931507,23967.123287671235,0.0006081075910306783,16020.5035227279,9415.15019696752,0.003470951637319742,0.003187440186517329,0.001252141433066695
BC,LG,2023-02-01T00:00:00,F,7,29.09518484744831,42091.50684931507,24212.30743991469,0.0006912364756055712,16020.5035227279,9415.15019696752,0.0018161217471205993,0.0,0.0
BC,LG,2023-02-01T00:00:00,F,8,12.9285565125017,42091.50684931507,24487.807684075342,0.0003071535680294154,16020.5035227279,9415.15019696752,0.001497701565095182,0.0011752735172153436,0.00045187290058214046
BC,LG,2023-02-01T00:00:00,F,9,45.469539727120264,42091.50684931507,24728.680971746573,0.0010802545009827836,16020.5035227279,9415.15019696752,0.002838209152578365,0.0,0.0
