province,projection_scenario,timepoint,sex,age,delta_n,n_birth,n,prop_migrants_birth,n_immigrants_timepoint,n_emigrants_timepoint,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
CA,past,2000-02-01T00:00:00,F,0,-328.758266079074,337870.3387978142,151012.52861336884,-0.0009730308592605018,81247.95049339831,60725.36876618184,0.0,0.005413853760936905,0.0021770264301764013
CA,past,2000-02-01T00:00:00,F,1,300.1158638865563,337870.3387978142,167867.69702944672,0.0008882575042082915,81247.95049339831,60725.36876618184,0.0036938268850356024,0.0,0.0
CA,past,2000-02-01T00:00:00,F,2,291.73632683191136,337870.3387978142,172907.3375239616,0.0008634564604574241,81247.95049339831,60725.36876618184,0.00524668940568486,0.0022156544618686445,0.0007781418428050463
CA,past,2000-02-01T00:00:00,F,3,91.50086608869242,337870.3387978142,177839.55206860948,0.00027081651030470496,81247.95049339831,60725.36876618184,0.004908263928821674,0.005060249527539665,0.001727880637543411
CA,past,2000-02-01T00:00:00,F,4,349.2695626496352,337870.3387978142,189660.0058737171,0.0010337384568659708,81247.95049339831,60725.36876618184,0.011780023546856382,0.010009543287202282,0.0032048570519455596
CA,past,2000-02-01T00:00:00,F,5,-39.68005525443914,337870.3387978142,191977.69327637344,-0.00011744166533122096,81247.95049339831,60725.36876618184,0.001697064993652445,0.0029240350688768115,0.0009249153107969178
CA,past,2000-02-01T00:00:00,F,6,150.17769176685943,337870.3387978142,193506.96409855876,0.00044448320708237015,81247.95049339831,60725.36876618184,0.0018483874467585728,0.0,0.0
CA,past,2000-02-01T00:00:00,F,7,169.91327386213197,337870.3387978142,197656.91653384338,0.0005028949107125091,81247.95049339831,60725.36876618184,0.00429997265904465,0.002955119013831839,0.0009078897668231506
CA,past,2000-02-01T00:00:00,F,8,185.26336959523542,337870.3387978142,203678.15669151634,0.0005483268234033982,81247.95049339831,60725.36876618184,0.005974997657554424,0.004943451977044161,0.0014738592942913306
CA,past,2000-02-01T00:00:00,F,9,3.2809955752891256,337870.3387978142,205594.58648730646,9.710812695080979e-06,81247.95049339831,60725.36876618184,0.0016297299133852514,0.0021264789719475483,0.0006280866726664457
CA,past,2000-02-01T00:00:00,F,10,143.49178818608198,337870.3387978142,207634.19356066085,0.0004246948361807789,81247.95049339831,60725.36876618184,0.001947471331362592,0.0002426706734135976,7.097225114548947e-05
CA,past,2000-02-01T00:00:00,F,11,88.75408461195548,337870.3387978142,200875.69159513357,0.0002626868192329455,81247.95049339831,60725.36876618184,0.008040845810009046,0.009296743175960876,0.0028104354150653515
