province,projection_scenario,timepoint,sex,age,delta_n,prop_migrants_birth,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
BC,past,2000-02-01T00:00:00,F,0,-40.218220902351504,-0.0010615221075584709,0.0,0.00041634843204912015,0.0021860950088210215
BC,past,2000-02-01T00:00:00,F,1,22.146110535833714,0.0005845257548139466,0.00034977357026793736,0.00021280479916080535,0.0010872247389393523
BC,past,2000-02-01T00:00:00,F,2,28.6198480519854,0.0006924444695001305,0.00034886473496291556,0.00016932845574282925,0.0008413534629316662
BC,past,2000-02-01T00:00:00,F,3,-6.7838296730585625,-0.00016413173580124622,0.00040184890275934054,0.000572258174175803,0.0027573852799100524
BC,past,2000-02-01T00:00:00,F,4,30.883051770022348,0.0008151290998760891,0.0009190389156298883,0.0008418323927913401,0.003810269381580801
BC,past,2000-02-01T00:00:00,F,5,-20.446156957291578,-0.0004946856559787366,2.163113201264989e-05,0.00022136361076830608,0.000996272439335515
BC,past,2000-02-01T00:00:00,F,6,20.44776367036593,0.0004947245296855568,0.00015352909963560566,0.0,0.0
BC,past,2000-02-01T00:00:00,F,7,26.274063614794613,0.0006356892604150998,0.0003691735669962735,0.00021725650797254975,0.0009446063822385497
BC,past,2000-02-01T00:00:00,F,8,-4.203753571937341,-0.00010170794431689851,0.0002818511158511608,0.00039611343522754565,0.0016891216204558957
BC,past,2000-02-01T00:00:00,F,9,22.5177371599666,0.0005448066158057323,0.0002314651667856008,7.885754250324066e-05,0.0003307073326455558
BC,past,2000-02-01T00:00:00,F,10,17.247264494040337,0.0004172898783812973,0.00030100845200712906,0.00021676525764680626,0.0008916624229762942
BC,past,2000-02-01T00:00:00,F,11,-3.9716057556865962,-9.609123135680977e-05,0.0001636694311320366,0.0002445447816501769,0.001017222932667277
BC,past,2000-02-01T00:00:00,F,12,32.94128929876479,0.0007969998146636261,0.00031163325913494117,8.126437934368778e-05,0.0003397290838922957
BC,past,2000-02-01T00:00:00,F,13,41.21440294565946,0.0009971641125289625,0.0003589954985425256,6.261574102286443e-05,0.0002563923194200454
BC,past,2000-02-01T00:00:00,F,14,-17.043659897860834,-0.00041236375591086294,0.0001320873696064616,0.0003286772071120538,0.0013345126265569996
BC,past,2000-02-01T00:00:00,F,15,28.586116359288553,0.0006916283462274847,0.00038026573640769136,0.0002093351758483454,0.000829326490107499
BC,past,2000-02-01T00:00:00,F,16,59.17504516106328,0.0015618696512397655,0.0004846989120499622,0.0,0.0
BC,past,2000-02-01T00:00:00,F,17,19.4532838832356,0.0004706635344148187,0.00043392683338081716,0.00036382199972821266,0.0014396405412781816
BC,past,2000-02-01T00:00:00,F,18,49.392116239142524,0.0011950202413576136,0.0004838938342561793,0.00014286755469121521,0.0005705469403801266
BC,past,2000-02-01T00:00:00,F,19,84.24938502091982,0.002038376325777735,0.0006325744191703983,0.0,0.0
BC,past,2000-02-01T00:00:00,F,20,54.61675647055972,0.0013214280834538178,0.0004429874235447315,4.158790738113346e-05,0.0001671139418959411
BC,past,2000-02-01T00:00:00,F,21,49.78112091442608,0.0012044320361204832,0.00043954207898384633,8.312145225334987e-05,0.00033618198143252776
BC,past,2000-02-01T00:00:00,F,22,32.38391904008813,0.0007835144896408145,0.0004815412775193376,0.00030129434113582984,0.0012397423504819929
BC,past,2000-02-01T00:00:00,F,23,3.7138312747306372,8.985449266441695e-05,6.138601151111698e-05,4.2341042102885306e-05,0.00017403035567296765
BC,past,2000-02-01T00:00:00,F,24,44.94022205385545,0.0010873086454818287,0.0003374272091843451,0.0,0.0
BC,past,2000-02-01T00:00:00,F,25,-8.68714892409389,-0.0002101816968869451,3.181945561940123e-05,0.00012265260600798826,0.0004949825859355817
BC,past,2000-02-01T00:00:00,F,26,29.32496258019364,0.0007095044012836648,0.00022537370697187737,6.561269675314609e-06,2.6473083176575696e-05
BC,past,2000-02-01T00:00:00,F,27,30.10533914294456,0.0007283852644532689,0.0005086235704084195,0.0003571453916761936,0.0013991980271237693
BC,past,2000-02-01T00:00:00,F,28,7.961024765449565,0.00019261344645771843,0.00032155958643676744,0.00033086132954407253,0.0012700202623469703
BC,past,2000-02-01T00:00:00,F,29,54.92319031238412,0.0013288421136979185,0.0016947343441717085,0.0016207189075107585,0.005655370568311564
BC,past,2000-02-01T00:00:00,F,30,-1.9374516174993914,-4.687577848158656e-05,0.0002109954920272568,0.0002850553230124533,0.0009777283497429976
BC,past,2000-02-01T00:00:00,F,31,20.39283136780432,0.0004933954671050496,0.00037150582700245285,0.00027601440387285003,0.0009565652488253175
BC,past,2000-02-01T00:00:00,F,32,21.939103502507805,0.0005308068323251845,0.00044639792710004085,0.0003559944724875897,0.0012545475489993047
BC,past,2000-02-01T00:00:00,F,33,-14.890909812093923,-0.0003602789269349166,0.00029958544195630266,0.0005199435063185295,0.0018776730331923168
BC,past,2000-02-01T00:00:00,F,34,61.92392983483205,0.0014982218866416732,0.0012058237044509613,0.0009363680888953403,0.0031764618325569737
BC,past,2000-02-01T00:00:00,F,35,-11.92603430188501,-0.0002885450852292785,0.0011016502458605817,0.0015055096817010321,0.004817432185344235
BC,past,2000-02-01T00:00:00,F,36,36.427679508502024,0.0008813514721171142,0.0013234341217903212,0.0013269596459200954,0.003970235070577502
BC,past,2000-02-01T00:00:00,F,37,-26.262483805490774,-0.0006354090920894069,0.00027078304336883833,0.000591452262386766,0.001740684828132947
BC,past,2000-02-01T00:00:00,F,38,6.3900425368333345,0.00015460423152714365,0.0007426446030897252,0.0008779637867260305,0.002661375241822458
