province,projection_scenario,timepoint,sex,age,delta_n,prop_migrants_birth,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
BC,HG,2023-02-01T00:00:00,F,0,59.106383103493044,0.0013400074638338793,0.0002729392101463632,0.0,0.0
BC,HG,2023-02-01T00:00:00,F,1,15.76935462808342,0.00035750881363313047,0.00023893418662946487,0.0003614987991071997,0.0017090702606327376
BC,HG,2023-02-01T00:00:00,F,2,31.606986527793197,0.0006568517532279922,0.0005753091749296751,0.0009608302927341842,0.00481822350537123
BC,HG,2023-02-01T00:00:00,F,3,17.042979213141052,0.00035418469161987336,0.0001030275128808303,6.721278927277576e-05,0.00033482413204895625
BC,HG,2023-02-01T00:00:00,F,4,58.486585234535596,0.0013259559565877484,0.0002700771310963316,0.0,0.0
BC,HG,2023-02-01T00:00:00,F,5,50.4151438597155,0.0010477201173346932,0.0003088029917975729,0.00020760528938365528,0.0009641422530219332
BC,HG,2023-02-01T00:00:00,F,6,42.03235544265772,0.0008735102392799836,0.0002411768008744478,0.00013765741504310594,0.0006204947327278075
BC,HG,2023-02-01T00:00:00,F,7,45.50914059005504,0.0009457642777235665,0.00019263784860419034,0.0,0.0
BC,HG,2023-02-01T00:00:00,F,8,25.120891658902792,0.000522058682003457,0.00010633544078060408,0.0,0.0
BC,HG,2023-02-01T00:00:00,F,9,62.008318387001054,0.001288647768157383,0.00026247801858613596,0.0,0.0
BC,HG,2023-02-01T00:00:00,F,10,45.78325153832566,0.000951460811203347,0.00019379814613275422,0.0,0.0
BC,HG,2023-02-01T00:00:00,F,11,53.86265129042431,0.001119365710568846,0.00022799782923109044,0.0,0.0
BC,HG,2023-02-01T00:00:00,F,12,45.587051467615765,0.0009473834101415302,0.0002415633345213043,0.00010575371510291795,0.0004562554579358664
BC,HG,2023-02-01T00:00:00,F,13,37.71999912597903,0.0007838914834816917,0.00017497283672784317,3.3308893695347144e-05,0.0001412698669887836
BC,HG,2023-02-01T00:00:00,F,14,58.39501967168235,0.0012135567247892809,0.00024718311119262243,0.0,0.0
BC,HG,2023-02-01T00:00:00,F,15,121.42404618439696,0.0025234166993466462,0.0005139817347130832,0.0,0.0
BC,HG,2023-02-01T00:00:00,F,16,162.97130456699824,0.0036947407884549807,0.0007525626981294708,0.0,0.0
BC,HG,2023-02-01T00:00:00,F,17,147.9430048749964,0.0030745298051273492,0.0006262351212447733,0.0,0.0
BC,HG,2023-02-01T00:00:00,F,18,202.23508544649485,0.004202819851963208,0.000856050702508998,0.0,0.0
BC,HG,2023-02-01T00:00:00,F,19,364.5753414742003,0.007576551216625658,0.0015432286464903127,0.0,0.0
BC,HG,2023-02-01T00:00:00,F,20,242.20512736939963,0.005033471394481186,0.0010252418316935,0.0,0.0
