province,projection_scenario,timepoint,sex,age,delta_n,prop_migrants_birth,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
CA,M3,2023-02-01T00:00:00,F,0,231.21338418673076,0.0006861625318780334,0.000203344380649971,0.0,0.0
CA,M3,2023-02-01T00:00:00,F,1,194.0280379494052,0.0005758090961861004,0.00017064112159565522,0.0,0.0
CA,M3,2023-02-01T00:00:00,F,2,204.86180882060944,0.0005572966998713043,0.00016515496986324306,0.0,0.0
CA,M3,2023-02-01T00:00:00,F,3,257.50558729785007,0.0007005064283366656,0.0004176131072003664,0.000354411490897429,0.0014012413713620556
CA,M3,2023-02-01T00:00:00,F,4,263.181859068658,0.0007810340711810831,0.0002609150533608958,4.970699510351555e-05,0.00019254579019859871
CA,M3,2023-02-01T00:00:00,F,5,239.37627348823116,0.0006511882717939832,0.0002685801023305653,0.00012757784569987935,0.00048389044338711555
CA,M3,2023-02-01T00:00:00,F,6,255.8660232438924,0.0006960462332336421,0.0002696883228835338,0.00010701454567901127,0.0003974531307378837
CA,M3,2023-02-01T00:00:00,F,7,293.132298064942,0.0007974237037042567,0.00029681518375188645,0.00010209308529580496,0.000370737869396538
CA,M3,2023-02-01T00:00:00,F,8,229.4819652795086,0.0006242722480413123,0.00018500318472284338,0.0,0.0
CA,M3,2023-02-01T00:00:00,F,9,275.5378705648254,0.0007495606274266959,0.000222132416829163,0.0,0.0
CA,M3,2023-02-01T00:00:00,F,10,171.4383664203342,0.0004663730950508332,0.00013820974442506971,0.0,0.0
CA,M3,2023-02-01T00:00:00,F,11,263.340485342429,0.000716379418246546,0.00021229915995999595,0.0,0.0
CA,M3,2023-02-01T00:00:00,F,12,192.37521730305525,0.0005233287471062896,0.0001852933381645712,5.097146211056828e-05,0.00018043262912187383
CA,M3,2023-02-01T00:00:00,F,13,252.15893807446628,0.0006859616482006546,0.00026940720180255507,0.000111583443913709,0.0003879674951984032
CA,M3,2023-02-01T00:00:00,F,14,222.87219242122228,0.0006062913241100612,0.0001796745349198483,0.0,0.0
CA,M3,2023-02-01T00:00:00,F,15,403.3961360899666,0.0010973804081786354,0.00032520886680848616,0.0,0.0
