year,age,sex,n_deaths
2028,107,F,8
2028,107,M,3
2028,108,F,3
2028,108,M,0
2028,109,F,0
2028,109,M,0
2028,110,F,4
2028,110,M,0
2029,0,F,25
2029,0,M,17
2029,1,F,1
2029,1,M,0
2029,2,F,1
2029,2,M,0
2029,3,F,2
2029,3,M,1
2029,4,F,1
2029,4,M,1
2029,5,F,0
2029,5,M,0
2029,6,F,1
2029,6,M,0
2029,7,F,1
2029,7,M,0
2029,8,F,0
2029,8,M,0
2029,9,F,0
2029,9,M,3
2029,10,F,0
2029,10,M,1
2029,11,F,1
2029,11,M,0
2029,12,F,0
2029,12,M,0
2029,13,F,0
2029,13,M,0
2029,14,F,0
2029,14,M,1
2029,15,F,0
2029,15,M,2
2029,16,F,0
2029,16,M,2
2029,17,F,1
2029,17,M,3
2029,18,F,2
2029,18,M,1
2029,19,F,2
2029,19,M,3
2029,20,F,0
2029,20,M,5
2029,21,F,3
2029,21,M,3
2029,22,F,1
2029,22,M,6
2029,23,F,4
2029,23,M,6
2029,24,F,3
2029,24,M,6
2029,25,F,2
2029,25,M,8
2029,26,F,3
2029,26,M,5
2029,27,F,4
2029,27,M,5
2029,28,F,5
2029,28,M,6
2029,29,F,1
2029,29,M,14
2029,30,F,4
2029,30,M,11
2029,31,F,2
2029,31,M,5
2029,32,F,2
2029,32,M,5
2029,33,F,5
2029,33,M,10
2029,34,F,7
2029,34,M,14
2029,35,F,6
2029,35,M,19
2029,36,F,7
2029,36,M,7
2029,37,F,3
2029,37,M,15
2029,38,F,10
2029,38,M,8
2029,39,F,7
2029,39,M,11
2029,40,F,7
2029,40,M,13
2029,41,F,9
2029,41,M,17
2029,42,F,9
2029,42,M,16
2029,43,F,6
2029,43,M,13
2029,44,F,8
2029,44,M,15
2029,45,F,13
2029,45,M,20
2029,46,F,9
2029,46,M,14
2029,47,F,11
2029,47,M,17
2029,48,F,9
2029,48,M,17
2029,49,F,14
2029,49,M,23
2029,50,F,18
2029,50,M,22
2029,51,F,16
2029,51,M,20
2029,52,F,14
2029,52,M,31
2029,53,F,18
2029,53,M,18
2029,54,F,13
2029,54,M,35
2029,55,F,19
2029,55,M,25
2029,56,F,27
2029,56,M,33
2029,57,F,29
2029,57,M,28
2029,58,F,22
2029,58,M,49
2029,59,F,25
2029,59,M,43
2029,60,F,40
2029,60,M,58
2029,61,F,35
2029,61,M,64
2029,62,F,25
2029,62,M,50
2029,63,F,36
2029,63,M,63
2029,64,F,40
2029,64,M,85
2029,65,F,58
2029,65,M,79
2029,66,F,74
2029,66,M,70
2029,67,F,64
2029,67,M,110
2029,68,F,74
2029,68,M,87
2029,69,F,67
2029,69,M,93
2029,70,F,77
2029,70,M,113
2029,71,F,89
2029,71,M,124
2029,72,F,96
2029,72,M,113
2029,73,F,98
2029,73,M,146
2029,74,F,106
2029,74,M,153
2029,75,F,97
2029,75,M,156
2029,76,F,122
2029,76,M,161
2029,77,F,133
2029,77,M,169
2029,78,F,153
2029,78,M,169
2029,79,F,130
2029,79,M,153
2029,80,F,157
2029,80,M,205
2029,81,F,162
2029,81,M,182
2029,82,F,185
2029,82,M,194
2029,83,F,187
2029,83,M,188
2029,84,F,147
2029,84,M,159
2029,85,F,169
2029,85,M,174
2029,86,F,164
2029,86,M,183
2029,87,F,159
2029,87,M,187
2029,88,F,163
2029,88,M,168
2029,89,F,162
2029,89,M,165
2029,90,F,175
2029,90,M,135
2029,91,F,178
2029,91,M,132
2029,92,F,149
2029,92,M,103
2029,93,F,153
2029,93,M,115
2029,94,F,134
2029,94,M,86
2029,95,F,118
2029,95,M,76
2029,96,F,98
2029,96,M,51
2029,97,F,80
2029,97,M,37
2029,98,F,70
2029,98,M,36
2029,99,F,58
2029,99,M,12
2029,100,F,124
2029,100,M,33
2029,101,F,71
2029,101,M,19
2029,102,F,61
2029,102,M,16
2029,103,F,44
2029,103,M,7
2029,104,F,33
2029,104,M,9
2029,105,F,18
2029,105,M,6
2029,106,F,14
2029,106,M,1
2029,107,F,5
2029,107,M,3
2029,108,F,3
2029,108,M,0
2029,109,F,4
2029,109,M,1
2029,110,F,1
2029,110,M,0
2030,0,F,17
2030,0,M,26
2030,1,F,1
2030,1,M,1
2030,2,F,1
2030,2,M,1
2030,3,F,0
2030,3,M,0
2030,4,F,0
2030,4,M,0
2030,5,F,0
2030,5,M,1
2030,6,F,1
2030,6,M,1
2030,7,F,0
2030,7,M,1
2030,8,F,0
2030,8,M,0
2030,9,F,0
2030,9,M,0
2030,10,F,3
2030,10,M,1
2030,11,F,2
2030,11,M,2
2030,12,F,0
2030,12,M,0
2030,13,F,0
2030,13,M,1
2030,14,F,0
2030,14,M,1
2030,15,F,0
2030,15,M,2
2030,16,F,2
2030,16,M,3
2030,17,F,2
2030,17,M,0
2030,18,F,1
2030,18,M,3
2030,19,F,0
2030,19,M,6
2030,20,F,1
2030,20,M,6
2030,21,F,2
2030,21,M,1
2030,22,F,2
2030,22,M,4
2030,23,F,4
2030,23,M,2
2030,24,F,3
2030,24,M,10
2030,25,F,3
2030,25,M,11
2030,26,F,3
2030,26,M,6
2030,27,F,4
2030,27,M,11
2030,28,F,2
2030,28,M,4
2030,29,F,4
2030,29,M,5
2030,30,F,2
2030,30,M,10
2030,31,F,5
2030,31,M,9
2030,32,F,2
2030,32,M,12
2030,33,F,4
2030,33,M,7
2030,34,F,2
2030,34,M,9
2030,35,F,2
2030,35,M,13
2030,36,F,1
2030,36,M,8
2030,37,F,2
2030,37,M,8
2030,38,F,8
2030,38,M,17
2030,39,F,6
2030,39,M,13
2030,40,F,11
2030,40,M,11
2030,41,F,12
2030,41,M,16
2030,42,F,4
2030,42,M,15
2030,43,F,13
2030,43,M,22
2030,44,F,8
2030,44,M,20
2030,45,F,6
2030,45,M,19
2030,46,F,11
2030,46,M,6
2030,47,F,3
2030,47,M,13
2030,48,F,14
2030,48,M,23
2030,49,F,13
2030,49,M,22
2030,50,F,14
2030,50,M,23
2030,51,F,15
2030,51,M,15
2030,52,F,19
2030,52,M,25
2030,53,F,11
2030,53,M,19
2030,54,F,14
2030,54,M,31
2030,55,F,23
2030,55,M,17
2030,56,F,14
2030,56,M,39
2030,57,F,16
2030,57,M,34
2030,58,F,17
2030,58,M,38
2030,59,F,34
2030,59,M,45
2030,60,F,36
2030,60,M,41
2030,61,F,26
2030,61,M,41
2030,62,F,31
2030,62,M,43
2030,63,F,46
2030,63,M,65
2030,64,F,51
2030,64,M,65
2030,65,F,56
2030,65,M,68
2030,66,F,60
2030,66,M,89
2030,67,F,56
2030,67,M,77
2030,68,F,72
2030,68,M,100
2030,69,F,89
2030,69,M,113
2030,70,F,73
2030,70,M,104
2030,71,F,91
2030,71,M,134
2030,72,F,104
2030,72,M,151
2030,73,F,99
2030,73,M,110
2030,74,F,139
2030,74,M,144
2030,75,F,88
2030,75,M,159
2030,76,F,118
2030,76,M,161
2030,77,F,129
2030,77,M,179
2030,78,F,135
2030,78,M,156
2030,79,F,145
2030,79,M,166
2030,80,F,147
2030,80,M,147
2030,81,F,166
2030,81,M,203
2030,82,F,175
2030,82,M,216
2030,83,F,193
2030,83,M,255
2030,84,F,167
2030,84,M,184
2030,85,F,158
2030,85,M,178
2030,86,F,203
2030,86,M,172
2030,87,F,194
2030,87,M,180
2030,88,F,189
2030,88,M,149
2030,89,F,167
2030,89,M,147
2030,90,F,171
2030,90,M,144
2030,91,F,158
2030,91,M,140
2030,92,F,150
2030,92,M,111
2030,93,F,142
2030,93,M,100
2030,94,F,124
2030,94,M,80
2030,95,F,119
2030,95,M,48
2030,96,F,103
2030,96,M,57
2030,97,F,89
2030,97,M,40
2030,98,F,75
2030,98,M,31
2030,99,F,67
2030,99,M,17
2030,100,F,127
2030,100,M,36
2030,101,F,88
2030,101,M,19
2030,102,F,57
2030,102,M,16
2030,103,F,35
2030,103,M,8
2030,104,F,27
2030,104,M,4
2030,105,F,13
2030,105,M,2
2030,106,F,12
2030,106,M,2
2030,107,F,4
2030,107,M,1
2030,108,F,1
2030,108,M,0
2030,109,F,3
2030,109,M,0
2030,110,F,2
2030,110,M,0
