fiscal_year,N,M,F,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,90+,F_0,F_1,F_10,F_11,F_12,F_13,F_14,F_15,F_16,F_17,F_18,F_19,F_2,F_20,F_21,F_22,F_23,F_24,F_25,F_26,F_27,F_28,F_29,F_3,F_30,F_31,F_32,F_33,F_34,F_35,F_36,F_37,F_38,F_39,F_4,F_40,F_41,F_42,F_43,F_44,F_45,F_46,F_47,F_48,F_49,F_5,F_50,F_51,F_52,F_53,F_54,F_55,F_56,F_57,F_58,F_59,F_6,F_60,F_61,F_62,F_63,F_64,F_65,F_66,F_67,F_68,F_69,F_7,F_70,F_71,F_72,F_73,F_74,F_75,F_76,F_77,F_78,F_79,F_8,F_80,F_81,F_82,F_83,F_84,F_85,F_86,F_87,F_88,F_89,F_9,F_90,F_90+,M_0,M_1,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_19,M_2,M_20,M_21,M_22,M_23,M_24,M_25,M_26,M_27,M_28,M_29,M_3,M_30,M_31,M_32,M_33,M_34,M_35,M_36,M_37,M_38,M_39,M_4,M_40,M_41,M_42,M_43,M_44,M_45,M_46,M_47,M_48,M_49,M_5,M_50,M_51,M_52,M_53,M_54,M_55,M_56,M_57,M_58,M_59,M_6,M_60,M_61,M_62,M_63,M_64,M_65,M_66,M_67,M_68,M_69,M_7,M_70,M_71,M_72,M_73,M_74,M_75,M_76,M_77,M_78,M_79,M_8,M_80,M_81,M_82,M_83,M_84,M_85,M_86,M_87,M_88,M_89,M_9,M_90,M_90+
1998,11365901,5605148,5760753,133687,138769,150358,153115,152502,154826,158063,159066,159851,154557,150486,152578,154806,155375,152539,151658,148881,150440,149084,147186,145730,147292,148934,150983,148498,151708,155994,166134,167749,167251,168765,173518,186548,200727,208023,209110,204919,206476,202138,195759.00000000003,192725.00000000003,188557,182767,181761,175762,169207,163272,161026,157523,155673,158078,161113,131734,122587,121041,118682.00000000001,110415,105382,100874.00000000001,99592,96264,93166,93335,90869,88445,89692,88956,89644.00000000001,86620,81940,81195,78063,77120,74060,71022,67014,63928,59706,53544,43449,38529,36494,34036,32621,28734.000000000004,24828,20993,17856,15115,12672,0,44137,65340,67987,73440,74410,75388,75421,74294,73640,72619,73209,72367,71334,73634,70770,71931,73230,74515,73622,75286,77636,83355,83852,83894,74472,84677,87206,92920.00000000001,100112,103225,103737,102009,103339.00000000001,101108.00000000001,98354,74511,96888.00000000001,95273,92598,92155,89508,86015,82799,81237,79720,78317,75439,79350,80942,66160,61670.99999999999,61138,59817.00000000001,55687,53543,51363.99999999999,50758,77426,49022.99999999999,47436,47765,46630,45298,46244,45824,46508,45333,43329,77356,43395,42287,42793,41639,40503,38593,37177,34970,31749,26330.000000000004,77926,23489,22599,21361,20703,18623,16253,14121,12288.000000000002,10480,9040,75315,0,33724,68347,70782,77046,78168,79418,79954,78245,78018,76262,77231,76717,75852,76724,74960,75361,75704,76468,74876,76422,78358,82779,83897,83357,78643,84088,86312,93628.00000000001,100615,104798,105373,102910,103137,101030,97405,77991,95837.00000000001,93284,90169,89605.99999999999,86254,83192,80473,79789,77803,77356,79387,78728,80171,65574,60916,59903,58864.99999999999,54728,51839.00000000001,49510,48834,80637,47241,45730,45570,44239,43147,43448,43132,43136,41287,38611,81710,37800,35776,34327,32421.000000000004,30519,28421,26751,24736,21795,17119,81925,15040.000000000002,13894.999999999998,12675,11918,10111,8575,6872,5568,4635,3632,79242,0,10413
1999,11504758.999999998,5675605.999999999,5829152.999999998,131752.99999999997,136924.99999999997,141264.99999999997,152008.99999999997,154722.99999999997,153921.99999999997,156363.99999999997,159491.99999999997,160316.99999999997,161340.99999999997,155923.99999999997,151764.99999999997,154114.99999999997,156713.99999999997,157478.99999999997,154611.99999999997,153997.99999999997,151265.99999999997,152711.99999999997,151608.99999999997,149439.99999999997,147489.99999999997,149111.99999999997,150816.99999999997,152932.99999999997,150393.99999999997,153949.99999999997,158468.99999999997,169003.99999999997,170445.99999999997,169943.99999999997,171063.99999999997,175397.99999999997,188387.99999999997,202769.99999999997,209946.99999999997,210941.99999999997,206414.99999999994,207795.99999999997,203284.99999999997,196543.99999999994,193481.99999999997,189205.99999999997,183166.99999999997,182316.99999999997,176032.99999999997,169367.99999999997,163429.99999999997,161150.99999999997,157397.99999999997,155397.99999999997,157854.99999999997,161319.99999999997,130931.99999999999,121951.99999999997,120653.99999999997,118310.99999999999,109859.99999999999,104736.99999999999,100146.99999999999,98926.99999999997,95468.99999999999,92304.99999999999,92537.99999999999,89985.99999999999,87355.99999999999,88616.99999999999,87720.99999999999,88392.99999999999,85189.99999999999,80280.99999999999,79543.99999999999,76194.99999999999,75097.99999999999,71895.99999999999,68615.99999999999,64521.99999999999,61369.99999999999,57123.99999999999,50985.99999999999,40834.99999999999,36106,33963.99999999999,31464.999999999993,29783.999999999996,25983.999999999996,22245.999999999996,18584.999999999996,15595.999999999998,12911.999999999998,0,45576.99999999999,64524.999999999985,67229.99999999999,76059.99999999999,74046.99999999999,75228.99999999999,76294.99999999999,76491.99999999999,75372.99999999999,74833.99999999999,73864.99999999999,74242.99999999999,73647.99999999999,69371.99999999999,72622,71770.99999999999,73004.99999999999,74189.99999999999,75526.99999999999,74646.99999999999,76351.99999999999,78811.99999999999,84786.99999999999,85140.99999999999,74540.99999999999,85080.99999999999,85758.99999999999,88139.99999999999,93834.99999999999,101118.99999999997,104215.99999999997,104578.99999999999,102690.99999999999,103981.99999999999,101585.99999999999,75299.99999999999,98761.99999999999,97268.99999999997,95641.99999999999,92801.99999999999,92409.99999999999,89620.99999999999,86083.99999999999,82888.99999999999,81307.99999999999,79691.99999999999,75271.99999999999,78199.99999999999,79278.99999999999,81065.99999999999,65778.99999999999,61357.99999999999,60953.999999999985,59610.99999999999,55429.999999999985,53322.99999999999,51076.99999999999,76254.99999999999,50570.99999999999,48732.99999999999,47147.99999999999,47560,46302.999999999985,44920.99999999999,45863.99999999999,45368.99999999999,46079.99999999999,44767.99999999999,78174.99999999999,42680.99999999999,42760.99999999999,41532.99999999999,41912.99999999999,40666.99999999999,39465.99999999999,37453.99999999999,36017.99999999999,33745,30553.999999999996,77957.99999999999,25062.999999999996,22327.999999999996,21307.999999999996,19993.999999999996,19209.999999999996,17098.999999999996,14802.999999999996,12713.999999999998,10874.999999999998,9124.999999999998,78690.99999999999,0,34721.99999999999,67227.99999999999,69694.99999999999,79863.99999999999,77717.99999999999,78885.99999999999,80418.99999999999,80986.99999999999,79238.99999999999,79163.99999999999,77400.99999999999,78468.99999999999,77960.99999999999,71892.99999999999,76817.99999999999,75718.99999999999,76106.99999999999,76626.99999999999,77405.99999999999,75746.99999999999,77597.99999999999,79656.99999999999,84216.99999999999,85304.99999999999,77467.99999999999,84862.99999999999,85304.99999999999,87257.99999999999,94552.99999999999,101650.99999999999,105730.99999999999,106362.99999999997,103723.99999999999,103813.99999999999,101699,79422.99999999999,97781.99999999999,96212.99999999999,93563.99999999997,90365,89906.99999999999,86411.99999999999,83283.99999999999,80540.99999999999,79842.99999999999,77705.99999999999,78649.99999999999,77197.99999999999,78575.99999999999,80253.99999999999,65152.99999999999,60593.999999999985,59699.999999999985,58699.999999999985,54429.999999999985,51413.99999999999,49069.99999999999,80108.99999999999,48355.99999999999,46735.999999999985,45156.99999999999,44977.99999999999,43682.99999999999,42434.99999999999,42752.99999999999,42351.99999999999,42312.99999999999,40421.99999999999,81316.99999999999,37599.99999999999,36782.99999999999,34661.99999999999,33185,31228.999999999996,29149.999999999993,27067.999999999996,25351.999999999996,23378.999999999996,20431.999999999996,82358.99999999999,15771.999999999998,13777.999999999996,12655.999999999996,11470.999999999998,10573.999999999998,8884.999999999998,7442.999999999998,5870.999999999999,4720.999999999999,3786.9999999999995,82649.99999999999,0,10854.999999999998
2000,11683289.999999998,5768258.999999999,5915030.999999999,133346.99999999997,136125.99999999997,140543.99999999997,144358.99999999997,154362.99999999997,157234.99999999997,155929.99999999997,158184.99999999997,161076.99999999997,162044.99999999997,163417.99999999997,157551.99999999997,153463.99999999997,156060.99999999997,158882.99999999997,160010.99999999997,157178.99999999997,156898.99999999997,154448.99999999997,156640.99999999997,155008.99999999997,152392.99999999997,150053,152170.99999999997,153757.99999999997,156069.99999999997,153494.99999999997,157577.99999999997,162505.99999999997,173137.99999999997,174353.99999999997,173658.99999999997,174466.99999999997,178108.99999999997,191040,205625.99999999997,212709.99999999997,213496.99999999997,208327.99999999997,209896.99999999997,204914,197670.99999999994,194713.99999999997,190205.99999999997,183924.99999999997,183214.99999999997,176521.99999999997,169672.99999999997,163632.99999999997,161347.99999999997,157250.99999999997,155203.99999999997,157562.99999999997,161554.99999999997,130135.99999999997,121444.99999999997,120264.99999999997,117912.99999999997,109374.99999999999,104196.99999999999,99539.99999999999,98413.99999999997,94800.99999999999,91444,91742.99999999999,89040.99999999999,86248.99999999999,87395.99999999999,86328.99999999999,86907.99999999999,83522.99999999999,78543.99999999999,77832.99999999999,74336.99999999999,72900.99999999999,69477.99999999999,66234.99999999999,61949.999999999985,58622.99999999999,54457.99999999999,48347.99999999999,38268.99999999999,33694.99999999999,31463.999999999996,28803.999999999993,27079.999999999996,23226.999999999996,19729.999999999996,16220.999999999998,13400.999999999998,0,46953,65116.99999999999,67031.99999999999,79721.99999999999,76921.99999999999,74881.99999999999,76180.99999999999,77360.99999999999,77751.99999999999,76604.99999999999,76251.99999999999,75494.99999999999,76200.99999999999,69169.99999999999,75385.99999999999,74284.99999999999,73218.99999999999,74624.99999999999,75589.99999999999,77160.99999999999,76242.99999999999,78008.99999999999,80685.99999999999,86743.99999999999,71024.99999999999,86939.99999999999,86730.99999999999,87340.99999999999,89406.99999999999,95106.99999999999,102442.99999999999,105482.99999999997,105737.99999999999,103547.99999999999,104972.99999999999,75778.99999999999,102283.99999999999,99276.99999999997,97726.99999999999,96107.99999999999,93085.99999999999,92736,89796.99999999999,86177.99999999999,83009.99999999999,81463.99999999999,76526.99999999999,79687.99999999999,78134.99999999999,79156.99999999999,81201.99999999999,65371.999999999985,61085.99999999999,60765.999999999985,59413.999999999985,55241.99999999999,53130.99999999999,76277.99999999999,50898.99999999999,50405.99999999999,48515.999999999985,46881.999999999985,47311.99999999999,45972.99999999999,44470.99999999999,45407.99999999999,44825.99999999999,45448.99999999999,77176.99999999999,44111.99999999999,42006.99999999999,42047.99999999999,40724.99999999999,40935.99999999999,39571.99999999999,38400.99999999999,36263.99999999999,34674.99999999999,32481.999999999996,79057.99999999999,29260.999999999996,23749.999999999996,21111.999999999996,20009.999999999996,18571.999999999996,17716.999999999996,15555.999999999996,13339.999999999996,11329.999999999998,9516.999999999998,78770.99999999999,0,35675.99999999999,68229.99999999999,69093.99999999999,83695.99999999999,80629.99999999999,78581.99999999999,79879.99999999999,81521.99999999999,82258.99999999999,80573.99999999999,80646.99999999999,78953.99999999999,80439.99999999999,71373.99999999999,79622.99999999999,78107.99999999999,76833.99999999999,77545.99999999999,78167.99999999999,78908.99999999999,77251.99999999999,79568.99999999999,81819.99999999999,86393.99999999999,73334,87413.99999999999,86927.99999999999,87125.99999999999,88701.99999999999,95932.99999999999,103182.99999999997,107226.99999999997,107758.99999999999,104779.99999999999,104923.99999999997,78583.99999999999,102629.99999999999,98393.99999999997,96986.99999999997,94098,90838.99999999999,90478.99999999999,86724.99999999999,83494.99999999999,80622.99999999999,79883.99999999999,80707.99999999999,77562.99999999999,77068.99999999999,78405.99999999999,80352.99999999999,64763.99999999999,60358.99999999999,59498.999999999985,58498.99999999999,54132.99999999999,51065.99999999999,79651.99999999999,48640.99999999999,48007.99999999999,46284.99999999999,44561.99999999999,44430.99999999999,43067.99999999999,41777.99999999999,41987.99999999999,41502.99999999999,41458.99999999999,81007.99999999999,39410.99999999999,36536.99999999999,35784.99999999999,33611.99999999999,31964.999999999996,29905.999999999993,27833.999999999996,25685.999999999993,23947.999999999993,21975.999999999996,82018.99999999999,19086.999999999996,14518.999999999996,12582.999999999996,11453.999999999998,10231.999999999998,9362.999999999998,7670.999999999999,6389.999999999998,4890.999999999999,3883.9999999999995,83273.99999999999,0,11276.999999999998
2001,11897534,5879430,6018104,128580,138963,141058,144653,149016,156267,159651,158554,160455,162871,164267,164971,159937,156263,158434,161440,162678,160560,160648,159863,160296,158468,156013,153785,155811,157773,160062,158568,162593,167915,177468,178953,178439,178911,182555,194570.00000000003,208418,215398,215761,211366,211696,206784.99999999997,199654,196073.00000000003,191459,185620,184084,177216,170281,164481,161817,157684,155730,157641,158769,131678,122121,120071,117302.99999999999,109406,104046,99343,97757,94292.00000000001,90970,90794,88157,85433,86115,85155,85098,81861,77220,75843,72484,70582,67043,63688.99999999999,59490,55806,51462,45393,36110,31540,28902,26314.999999999996,24177,20662,17283,14084.999999999998,0,48606,62473,68261,79891,80491,78162,76169,77301,78585,79001,78237,78132,78247,69650,78091,77217,76242,75290,76594,77633,79257,78849,80375,83231,71316,88693,89081,88943,89391,91362,96888,103681,106818,106721,105017.99999999999,73476,105647,103037,100025.99999999999,98259.99999999999,96596,93728,93031,90059,86452,83441,76745,81776,79918,78448,79282,79813,66159,61434,60631,59130,55379,77844,53159.99999999999,50903,50224.99999999999,48410,46848.00000000001,46990,45690,44290,44918,44479,77516,44684,43406,41532,41199,39968,39838,38449,37236,35071,33325,78364,31031,27772,22598,20020,18586,17149,16048,14051,11910,9950,79965,0,36920,66107,70702,84376,84480,81775,80094,81133,82855,83677,82323,82516,81616,71408,82205,81251,79771,78495,79217,80140,80805,79719,82218,84684,73337,88775,89872,89496,89520,91193,97682,104737,108580,109040.00000000001,106348,75540,106049,103748,99628,97813,94862.99999999999,91892,91053,87157,83829,81040,79522,80041,77766,77282,78359,78956,65519,60687,59440,58173,54027,81807,50886.00000000001,48440,47532.00000000001,45882,44122,43804,42467,41143,41197,40676,81038,40414,38455,35688,34644,32516,30744.000000000004,28593.999999999996,26453,24419,22481,82091,20431,17621,13512.000000000002,11520,10316,9166,8129,6611,5373,4135,82906,0,11686
2002,12094174.000000002,5977136.000000001,6117038.000000001,129222.00000000001,131445.00000000003,140909.00000000003,142506,146338.00000000003,150730.00000000003,158100.00000000003,161807.00000000003,160655.00000000003,162862.00000000003,165424.00000000003,167203.00000000003,168150.00000000003,163219.00000000003,159186.00000000003,161474.00000000003,164332.00000000003,165838.00000000003,163976.00000000003,165125.00000000003,163406.00000000003,163273.00000000003,161081.00000000003,158301.00000000003,156088.00000000003,158149.00000000003,161147.00000000003,163657.00000000003,162205.00000000003,166486.00000000003,171799.00000000003,181395.00000000003,182527.00000000003,181911.00000000003,182209.00000000003,185629.00000000003,197823.00000000003,211718.00000000003,218770.00000000003,218886.00000000003,213439.00000000006,213667.00000000003,208401.00000000003,201137.00000000003,197494.00000000003,193011.00000000006,186808.00000000003,185199.00000000003,178052.00000000003,171004.00000000003,164724.00000000003,162064.00000000003,157847.00000000003,155612.00000000003,157499.00000000003,159300.00000000003,131235.00000000003,122053.00000000003,120204.00000000001,117225.00000000003,109342.00000000001,104004.00000000001,99039.00000000001,97241,93650.00000000001,90334.00000000001,89980.00000000001,87251.00000000001,84349.00000000001,84951.00000000001,83806.00000000001,83595.00000000001,80208.00000000001,75368.00000000001,74014.00000000001,70405.00000000001,68428.00000000001,64828.000000000015,61382.00000000001,57067.00000000001,53215,48952.00000000001,42821.00000000001,33582.00000000001,29132.000000000004,26497.000000000007,23876.000000000004,21715.000000000004,18284.000000000004,15060.000000000002,0,50862.00000000001,63006.00000000001,63992.00000000001,81277.00000000001,81394.00000000001,82093.00000000001,79679.00000000001,77467.00000000001,78731.00000000001,79869.00000000001,80428.00000000001,79790.00000000001,80266.00000000001,69135.00000000001,80118.00000000001,79921.00000000001,78831.00000000001,77768.00000000001,76811.00000000001,78238.00000000001,79896.00000000001,81534.00000000001,80980.00000000001,82491.00000000001,70250.00000000001,85222.00000000001,90622.00000000001,90760.00000000001,90568.00000000001,90909.00000000001,92804.00000000001,98369.00000000001,105261,108362.00000000001,108139.00000000001,72018.00000000001,105965.00000000003,106448.00000000001,103727.00000000001,100608.00000000001,98786.00000000001,97184.00000000001,94179.00000000001,93532.00000000001,90430.00000000001,86791.00000000001,74245.00000000001,83558.00000000001,81938.00000000001,80126.00000000001,78526.00000000001,79359.00000000001,80261.00000000001,66111,61594.00000000001,60876.00000000001,59283.000000000015,77546.00000000001,55512.00000000001,53277.00000000001,50970.000000000015,50207.00000000001,48311.00000000001,46763.00000000001,46822.00000000001,45527.00000000001,43964.00000000001,44555.00000000001,78793.00000000001,44013.00000000001,44165.00000000001,42842.00000000001,40827.00000000001,40508.00000000001,39170.00000000001,38934.00000000001,37562.00000000001,36262.00000000001,33993,78601,32138.000000000007,29843.000000000007,26528.000000000007,21306.000000000004,18698.000000000004,17303.000000000004,15777.000000000004,14603.000000000002,12654.000000000002,10533.000000000002,79539.00000000001,0,38466.00000000001,66216.00000000001,67453.00000000001,84147.00000000001,85809.00000000001,86057.00000000001,83540.00000000001,81719.00000000001,82743.00000000001,84463.00000000001,85410.00000000001,84186.00000000001,84859.00000000001,71774.00000000001,83288.00000000001,83352.00000000001,82250.00000000001,80533.00000000001,79277.00000000001,79911.00000000001,81251.00000000001,82123.00000000001,81225.00000000001,83995.00000000001,72256.00000000001,86577.00000000001,90773.00000000001,91767.00000000001,91343.00000000001,91300.00000000001,92825.00000000001,99454.00000000001,106457.00000000001,110408.00000000001,110747.00000000001,74320.00000000001,107474.00000000003,107219.00000000001,104674.00000000003,100529.00000000003,98708.00000000001,95827.00000000003,92629.00000000001,91667.00000000001,87622.00000000001,84213.00000000001,76485.00000000001,81166.00000000001,80126.00000000001,77721.00000000001,77086.00000000001,78140.00000000001,79039.00000000001,65124.00000000001,60459.00000000001,59328.00000000001,57942.000000000015,80554.00000000001,53830.00000000001,50727.000000000015,48069.00000000001,47034.00000000001,45339.00000000001,43571.00000000001,43158.00000000001,41724.00000000001,40385,40396.00000000001,83014.00000000001,39793.00000000001,39430.00000000001,37366.00000000001,34541.00000000001,33506,31235.000000000004,29494.000000000007,27266.000000000004,25120.000000000007,23074.000000000004,82054.00000000001,21077.000000000004,19109.000000000004,16293.000000000002,12276.000000000002,10434.000000000002,9194.000000000002,8099.000000000002,7112.000000000001,5630.000000000001,4527.000000000001,83323.00000000001,0,12396.000000000002
2003,12245038.999999994,6051028.999999997,6194009.999999996,129604.99999999994,131861.99999999994,133647.99999999994,142060.99999999994,143201.99999999994,147130.99999999994,151556.99999999994,158829.9999999999,162768.99999999994,161697.9999999999,164266.99999999994,167012.9999999999,169290.99999999994,170488.9999999999,165715.99999999994,161445.99999999994,164166.99999999994,166763.9999999999,168916.9999999999,168105.9999999999,168557.9999999999,165849.9999999999,165807.9999999999,163299.99999999994,160409.99999999994,158137.9999999999,160109.9999999999,163578.99999999994,166387.9999999999,164622.9999999999,168886.9999999999,174047.9999999999,183626.9999999999,184479.9999999999,183885.9999999999,184002.9999999999,187221.9999999999,199520.9999999999,213705.99999999988,220776.9999999999,220781.9999999999,214563.9999999999,214657.9999999999,209229.99999999988,201744.9999999999,198072.9999999999,193770.99999999988,187342.9999999999,185811.9999999999,178414.9999999999,171249.99999999994,164629.9999999999,161998.9999999999,157723.99999999994,155240.9999999999,157116.99999999994,159551.99999999994,130644.99999999993,121774.99999999994,120079.99999999994,117009.99999999994,108985.99999999994,103710.99999999994,98504.99999999996,96659.99999999996,92817.99999999996,89372.99999999996,88879.99999999996,86190.99999999996,83128.99999999997,83511.99999999996,82194.99999999996,81906.99999999997,78325.99999999997,73402.99999999997,71901.99999999997,68170.99999999997,66104.99999999997,62582.99999999997,58884.99999999998,54367.99999999997,50412.99999999998,46311.99999999998,40002.99999999998,31009.999999999985,26683.99999999999,24059.99999999999,21377.999999999993,19133.999999999993,15951.999999999993,0,53606.99999999998,63181.99999999996,64433.99999999997,80209.99999999996,82100.99999999996,82415.99999999997,83207.99999999996,80812.99999999996,78531.99999999996,79993.99999999996,80970.99999999996,81763.99999999996,81730.99999999996,65046.99999999996,81918.99999999997,81520.99999999997,81417.99999999996,80039.99999999997,79236.99999999997,78371.99999999996,79589.99999999997,81655.99999999996,83290.99999999996,82539.99999999997,69575.99999999997,83907.99999999996,86445.99999999996,91762.99999999996,91666.99999999996,91538.99999999996,91730.99999999996,93536.99999999996,99130.99999999996,106287.99999999994,109367.99999999994,70478.99999999997,109016.99999999996,106525.99999999996,106819.99999999994,103993.99999999994,100758.99999999994,98910.99999999996,97460.99999999996,94392.99999999996,93813.99999999996,90662.99999999996,72282.99999999997,86981.99999999996,83530.99999999996,81921.99999999996,80162.99999999996,78491.99999999996,79370.99999999997,80543.99999999997,65975.99999999997,61610.99999999997,60928.99999999998,74570.99999999997,59343.99999999998,55525.99999999997,53270.99999999997,50883.99999999998,50122.99999999997,48119.99999999998,46509.99999999998,46540.99999999998,45280.99999999998,43578.99999999998,77869.99999999996,44113.99999999998,43501.99999999998,43582.99999999998,42170.999999999985,40035.99999999998,39705.99999999998,38224.99999999998,38019.999999999985,36590.99999999998,35168.999999999985,79235.99999999996,32710.999999999985,30780.99999999998,28546.999999999985,25117.999999999985,19930.999999999993,17333.999999999993,15910.999999999995,14350.999999999995,13037.999999999993,11255.999999999995,79165.99999999997,0,40310.999999999985,66422.99999999997,67427.99999999997,84056.99999999997,84911.99999999996,86874.99999999997,87280.99999999996,84902.99999999996,82913.99999999996,84172.99999999996,85792.99999999996,87152.99999999997,86374.99999999996,68600.99999999997,86638.99999999996,84328.99999999996,84389.99999999996,83259.99999999996,81172.99999999996,79765.99999999996,80519.99999999997,81922.99999999996,83096.99999999996,82082.99999999996,72484.99999999997,84978.99999999996,87601.99999999996,91863.99999999996,92812.99999999996,92346.99999999996,92271.99999999996,93684.99999999996,100389.99999999996,107417.99999999994,111408.99999999996,72722.99999999996,111764.99999999994,108037.99999999996,107837.99999999996,105235.99999999996,100985.99999999996,99161.99999999994,96309.99999999996,92949.99999999996,91997.99999999996,87751.99999999996,74847.99999999997,84267.99999999996,81098.99999999997,80076.99999999997,77560.99999999997,76748.99999999996,77745.99999999997,79007.99999999997,64668.99999999997,60163.99999999998,59150.99999999998,76985.99999999997,57665.99999999998,53459.99999999998,50439.99999999998,47620.99999999998,46536.99999999998,44697.99999999998,42862.999999999985,42338.99999999998,40909.999999999985,39549.999999999985,80959.99999999997,39397.99999999998,38692.999999999985,38323.99999999998,36154.999999999985,33366.999999999985,32195.99999999998,29945.999999999985,28084.99999999999,25991.99999999999,23715.99999999999,83532.99999999996,21656.999999999993,19631.999999999993,17764.999999999993,14884.999999999995,11078.999999999995,9349.999999999995,8148.999999999996,7026.999999999996,6095.999999999997,4695.999999999998,82531.99999999996,0,13295.999999999995
2004,12391420.999999994,6121458.999999997,6269961.999999997,133597.99999999994,132783.99999999994,134377.99999999994,135459.99999999994,143240.99999999994,143817.9999999999,147781.99999999994,152059.99999999994,159401.99999999994,163666.99999999994,162694.99999999994,165778.99999999994,168524.9999999999,171237.9999999999,173151.9999999999,168369.9999999999,163909.99999999994,167103.99999999994,169628.99999999994,172709.99999999994,171283.9999999999,170916.9999999999,167688.9999999999,168014.9999999999,164854.99999999994,162054.99999999994,159740.9999999999,162025.99999999994,165891.99999999994,169097.9999999999,167053.9999999999,170997.9999999999,176032.9999999999,185613.9999999999,186003.9999999999,185484.9999999999,185406.9999999999,188451.9999999999,200888.9999999999,215415.9999999999,222513.9999999999,222376.9999999999,215347.99999999988,215505.9999999999,209816.99999999988,202179.9999999999,198530.99999999988,194382.9999999999,187606.9999999999,186148.9999999999,178525.9999999999,171346.99999999994,164424.99999999994,161631.99999999994,157458.99999999994,154687.99999999994,156612.99999999994,159700.9999999999,129858.99999999994,121320.99999999994,119828.99999999996,116705.99999999994,108557.99999999994,103370.99999999996,97890.99999999996,95854.99999999996,91977.99999999996,88364.99999999996,87817.99999999997,85043.99999999996,81768.99999999997,82060.99999999997,80558.99999999997,80042.99999999996,76321.99999999996,71257.99999999997,69694.99999999997,65872.99999999997,63568.99999999996,60068.99999999997,56307.99999999997,51612.99999999998,47502.99999999998,43445.99999999998,37212.999999999985,28402.999999999985,24199.99999999999,21614.99999999999,18985.999999999993,16686.999999999993,0,56604.99999999998,64772.99999999997,64849.99999999996,79718.99999999996,81013.99999999997,82970.99999999997,83444.99999999997,84524.99999999997,81998.99999999996,79651.99999999997,81439.99999999997,82270.99999999997,83541.99999999996,65638.99999999997,83395.99999999996,83265.99999999996,82677.99999999997,82913.99999999996,81285.99999999997,80610.99999999996,79832.99999999996,81058.99999999996,83292.99999999996,85073.99999999997,65845.99999999997,84035.99999999996,85209.99999999996,87495.99999999996,92833.99999999996,92367.99999999996,92301.99999999996,92378.99999999996,94077.99999999996,99722.99999999997,107159.99999999994,70038.99999999997,110205.99999999996,109761.99999999994,106913.99999999994,107083.99999999996,104236.99999999994,100806.99999999996,99005.99999999994,97617.99999999996,94505.99999999996,94001.99999999996,70652.99999999997,90762.99999999996,87083.99999999996,83419.99999999996,81765.99999999996,80116.99999999996,78323.99999999997,79272.99999999997,80813.99999999996,65741.99999999997,61549.99999999997,72460.99999999997,60967.99999999998,59362.99999999998,55472.99999999997,53294.99999999997,50731.99999999998,49965.99999999997,47931.99999999998,46243.99999999998,46275.99999999998,44989.99999999998,74756.99999999997,43132.99999999998,43636.99999999998,42933.99999999998,42915.99999999998,41408.99999999998,39217.999999999985,38824.99999999998,37253.999999999985,36906.999999999985,35489.999999999985,78142.99999999997,34016.999999999985,31432.99999999999,29350.99999999999,27131.999999999985,23713.99999999999,18532.999999999993,15944.999999999993,14463.999999999995,12940.999999999995,11541.999999999995,79652.99999999997,0,42544.99999999998,68824.99999999997,67933.99999999997,82975.99999999996,84764.99999999997,85553.99999999996,87792.99999999996,88626.99999999996,86370.99999999997,84257.99999999996,85663.99999999996,87357.99999999996,89167.99999999996,68738.99999999997,87887.99999999996,87650.99999999996,85010.99999999997,85100.99999999996,83568.99999999996,81443.99999999997,79907.99999999996,80966.99999999996,82598.99999999997,84023.99999999996,69613.99999999997,83017.99999999997,85787.99999999996,88536.99999999996,92779.99999999996,93635.99999999996,93182.99999999996,93027.99999999996,94373.99999999996,101165.99999999997,108255.99999999996,73201.99999999996,112307.99999999994,112614.99999999996,108433.99999999994,108421.99999999996,105579.99999999996,101372.99999999996,99524.99999999997,96764.99999999996,93100.99999999996,92146.99999999996,73164.99999999997,87762.99999999997,84262.99999999997,81004.99999999997,79865.99999999997,77341.99999999996,76363.99999999997,77339.99999999997,78886.99999999996,64116.99999999997,59770.99999999997,75320.99999999996,58860.99999999998,57342.99999999997,53084.99999999997,50075.99999999997,47158.99999999998,45888.99999999998,44045.99999999998,42120.99999999998,41541.99999999998,40053.999999999985,77302.99999999997,38635.999999999985,38423.99999999998,37624.99999999998,37126.99999999998,34912.999999999985,32039.99999999999,30869.999999999985,28618.999999999985,26661.99999999999,24578.99999999999,81258.99999999997,22290.99999999999,20179.999999999993,18151.999999999993,16313.999999999993,13498.999999999995,9869.999999999996,8254.999999999996,7150.999999999997,6044.999999999997,5144.999999999997,84013.99999999997,0,14059.999999999995
