province,projection_scenario,timepoint,sex,age,delta_n,n_birth,n,prop_migrants_birth,n_immigrants_timepoint,n_emigrants_timepoint,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
CA,M2,2023-01-01T00:00:00,F,1,3088.1410000000033,367200.0,179300.0,0.008409970043572993,510069.0819999989,12128.08200000002,0.006054358338857343,0.0,0.0
CA,M2,2023-01-01T00:00:00,F,2,2833.6110000000044,367200.0,179700.00000000003,0.007716805555555568,510069.0819999989,12128.08200000002,0.005555347500948922,0.0,0.0
CA,M2,2023-01-01T00:00:00,F,3,2923.8289999999397,367200.0,186200.0,0.00796249727668829,510069.0819999989,12128.08200000002,0.005732221581703213,0.0,0.0
CA,M2,2023-01-01T00:00:00,F,4,2918.6900000000023,367200.0,189800.0,0.007948502178649244,510069.0819999989,12128.08200000002,0.0057221464758375785,0.0,0.0
CA,M2,2023-01-01T00:00:00,F,5,3215.2559999999357,367200.0,193899.99999999997,0.008756143790849498,510069.0819999989,12128.08200000002,0.006303569679998645,0.0,0.0
CA,M2,2023-01-01T00:00:00,F,6,3313.6290000000154,367200.0,198000.0,0.0090240441176471,510069.0819999989,12128.08200000002,0.006496431791174559,0.0,0.0
CA,M2,2023-01-01T00:00:00,F,7,3011.970000000001,367200.0,202500.0,0.008202532679738566,510069.0819999989,12128.08200000002,0.0059050236650101595,0.0,0.0
CA,M2,2023-01-01T00:00:00,F,8,2812.0720000000147,367200.0,204000.00000000003,0.007658148148148188,510069.0819999989,12128.08200000002,0.005513119887552841,0.0,0.0
CA,M2,2023-01-01T00:00:00,F,9,2612.191999999981,367200.0,205800.0,0.007113812636165525,510069.0819999989,12128.08200000002,0.005121251399432963,0.0,0.0
CA,M2,2023-01-01T00:00:00,F,10,2612.2520000000077,367200.0,206800.0,0.007113976034858409,510069.0819999989,12128.08200000002,0.005121369030558126,0.0,0.0
CA,M2,2023-01-01T00:00:00,F,11,2414.399000000034,367200.0,208100.00000000003,0.006575160675381356,510069.0819999989,12128.08200000002,0.004733474513948366,0.0,0.0
CA,M2,2023-01-01T00:00:00,F,12,2416.399999999994,367200.0,207400.0,0.006580610021786477,510069.0819999989,12128.08200000002,0.00473739751197074,0.0,0.0
CA,M2,2023-01-01T00:00:00,F,13,2520.899999999994,367200.0,211500.00000000003,0.0068651960784313565,510069.0819999989,12128.08200000002,0.004942271721539083,0.0,0.0
CA,M2,2023-01-01T00:00:00,F,14,2725.152000000031,367200.0,212300.00000000003,0.007421437908496816,510069.0819999989,12128.08200000002,0.0053427115976420565,0.0,0.0
CA,M2,2023-01-01T00:00:00,F,15,3829.4560000000056,367200.0,214200.0,0.010428801742919405,510069.0819999989,12128.08200000002,0.007507720297385157,0.0,0.0
