province,projection_scenario,timepoint,sex,age,delta_n,prop_migrants_birth,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
BC,M2,2023-01-01T00:00:00,F,1,271.528999999995,0.0061851708428244875,0.0028995308280644937,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,2,303.1650000000045,0.006905808656036549,0.003237356832935714,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,3,302.55600000000413,0.00689193621867891,0.0032308536075922245,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,4,302.18999999999505,0.006883599088838156,0.003226945265267471,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,5,402.0519999999997,0.00915835990888382,0.00429332472216598,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,6,501.8719999999921,0.011432164009111437,0.005359255680764808,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,7,501.6520000000055,0.011427152619590103,0.00535690640395778,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,8,401.4399999999987,0.009144419134396325,0.004286789461229659,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,9,401.45800000000236,0.009144829157175452,0.004286981674786648,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,10,401.48199999999997,0.009145375854214122,0.004287237959529224,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,11,301.48799999999756,0.006867608200455525,0.0032194489365464356,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,12,401.71500000000015,0.009150683371298408,0.004289726057238637,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,13,402.007999999998,0.009157357630979452,0.004292854866804528,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,14,602.2770000000019,0.013719293849658356,0.006431433579964706,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,15,903.0839999999953,0.020571389521639984,0.009643610436939811,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,16,1604.3519999999917,0.036545603644646735,0.01713212247335271,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,17,1406.2400000000052,0.032032801822323584,0.015016577351433932,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,18,1907.979999999996,0.043461958997722004,0.02037442346611442,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,19,3610.0080000000016,0.08223252847380413,0.038549582127727224,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,20,2512.1360000000095,0.05722405466970409,0.026825922005718678,0.0,0.0
BC,M2,2023-01-01T00:00:00,F,21,1313.6800000000003,0.029924373576309803,0.014028172527471596,0.0,0.0
