province,projection_scenario,timepoint,sex,age,delta_n,n_birth,n,prop_migrants_birth,n_immigrants_timepoint,n_emigrants_timepoint,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
CA,M3,2023-01-01T00:00:00,F,85,-268.88200000001234,367200.0,77600.0,-0.0007322494553377243,509969.0819999989,12128.08200000002,0.0,0.022170199706764177,0.003464974226804283
CA,M3,2023-01-01T00:00:00,F,86,-397.7950000000128,367200.0,69700.0,-0.001083319716775634,509969.0819999989,12128.08200000002,0.0,0.03279949789257791,0.005707245337159438
CA,M3,2023-01-01T00:00:00,F,87,-370.166000000012,367200.0,64800.0,-0.0010080773420479629,509969.0819999989,12128.08200000002,0.0,0.030521396540690554,0.005712438271605123
CA,M3,2023-01-01T00:00:00,F,88,-419.515999999996,367200.0,57700.00000000001,-0.0011424727668845206,509969.0819999989,12128.08200000002,0.0,0.03459046533491407,0.007270641247833552
CA,M3,2023-01-01T00:00:00,F,89,-463.6049999999959,367200.0,51300.00000000001,-0.0012625408496731915,509969.0819999989,12128.08200000002,0.0,0.038225747484226705,0.009037134502923896
CA,M3,2023-01-01T00:00:00,F,90,-511.63400000001275,367200.0,46400.0,-0.0013933387799564617,509969.0819999989,12128.08200000002,0.0,0.04218589551093173,0.011026594827586481
CA,M3,2023-01-01T00:00:00,F,91,-586.6300000000047,367200.0,40700.00000000001,-0.0015975762527233243,509969.0819999989,12128.08200000002,0.0,0.04836956082585883,0.014413513513513625
CA,M3,2023-01-01T00:00:00,F,92,-493.9400000000023,367200.0,35600.0,-0.0013451525054466295,509969.0819999989,12128.08200000002,0.0,0.04072696738033281,0.01387471910112366
CA,M3,2023-01-01T00:00:00,F,93,-428.5540000000001,367200.0,29100.000000000004,-0.0011670860566448803,509969.0819999989,12128.08200000002,0.0,0.03533567797447275,0.014726941580756015
CA,M3,2023-01-01T00:00:00,F,94,-427.27600000000166,367200.0,23300.0,-0.001163605664488022,509969.0819999989,12128.08200000002,0.0,0.035230302697491736,0.01833802575107303
CA,M3,2023-01-01T00:00:00,F,95,-328.4720000000016,367200.0,19100.0,-0.0008945315904139476,509969.0819999989,12128.08200000002,0.0,0.02708358996913123,0.017197486910994847
CA,M3,2023-01-01T00:00:00,F,96,-298.39200000000164,367200.0,14700.000000000002,-0.0008126143790849718,509969.0819999989,12128.08200000002,0.0,0.02460339565646086,0.02029877551020419
CA,M3,2023-01-01T00:00:00,F,97,-346.49499999999716,367200.0,11200.000000000002,-0.0009436138344226503,509969.0819999989,12128.08200000002,0.0,0.028569645225023758,0.030937053571428313
CA,M3,2023-01-01T00:00:00,F,98,-196.23999999999978,367200.0,8500.0,-0.0005344226579520691,509969.0819999989,12128.08200000002,0.0,0.01618062938558623,0.023087058823529388
CA,M3,2023-01-01T00:00:00,F,99,-147.79599999999937,367200.0,6200.0,-0.0004024945533769046,509969.0819999989,12128.08200000002,0.0,0.01218626325250762,0.02383806451612893
CA,M3,2023-01-01T00:00:00,F,100,6941.929999999999,367200.0,11200.0,0.018905038126361653,509969.0819999989,12128.08200000002,0.01361245268590619,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,1,3372.319999999978,367200.0,188100.0,0.009183877995642641,509969.0819999989,12128.08200000002,0.006612793047716539,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,2,3048.464000000007,367200.0,189399.99999999997,0.008301917211328995,509969.0819999989,12128.08200000002,0.005977742784022373,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,3,3036.613000000041,367200.0,195700.0,0.008269643246187477,509969.0819999989,12128.08200000002,0.005954504120310666,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,4,3127.453999999998,367200.0,199200.0,0.008517031590413938,509969.0819999989,12128.08200000002,0.006132634527047671,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,5,3322.0990000000747,367200.0,204200.00000000003,0.009047110566449005,509969.0819999989,12128.08200000002,0.0065143145285817185,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,6,3418.4949999999953,367200.0,208900.0,0.00930962690631807,509969.0819999989,12128.08200000002,0.0067033377525424235,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,7,3216.7520000000077,367200.0,212600.0,0.008760217864923769,509969.0819999989,12128.08200000002,0.006307739260161687,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,8,3114.804999999964,367200.0,214599.99999999997,0.008482584422657855,509969.0819999989,12128.08200000002,0.006107831062589733,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,9,2914.8680000000168,367200.0,215300.0,0.007938093681917257,509969.0819999989,12128.08200000002,0.0057157739613712955,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,10,2815.0289999999804,367200.0,217500.0,0.007666200980392103,509969.0819999989,12128.08200000002,0.005519999347725136,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,11,2617.191999999952,367200.0,217499.99999999997,0.007127429193899651,509969.0819999989,12128.08200000002,0.005132060143206794,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,12,2619.296000000002,367200.0,217000.0,0.007133159041394341,509969.0819999989,12128.08200000002,0.005136185883519911,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,13,2521.7600000000093,367200.0,220099.99999999997,0.006867538126361681,509969.0819999989,12128.08200000002,0.004944927229921783,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,14,3028.4049999999406,367200.0,221499.99999999997,0.008247290305010731,509969.0819999989,12128.08200000002,0.005938409026922042,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,15,4039.2219999999797,367200.0,221900.0,0.011000059912853976,509969.0819999989,12128.08200000002,0.007920523307332557,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,16,5553.424999999901,367200.0,219199.99999999997,0.015123706427014981,509969.0819999989,12128.08200000002,0.010889728801245079,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,17,6375.815999999992,367200.0,216900.00000000003,0.01736333333333331,509969.0819999989,12128.08200000002,0.012502357937064125,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,18,12997.013999999966,367200.0,223800.0,0.035394918300653506,509969.0819999989,12128.08200000002,0.02548588622084347,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,19,21521.110000000015,367200.0,241600.00000000003,0.05860868736383446,509969.0819999989,12128.08200000002,0.04220081326420503,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,20,14245.404000000039,367200.0,244900.00000000003,0.03879467320261448,509969.0819999989,12128.08200000002,0.02793385815495393,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,21,6968.482999999978,367200.0,244100.0,0.018977350217864866,509969.0819999989,12128.08200000002,0.013664520548326092,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,22,5596.092000000004,367200.0,256800.00000000003,0.015239901960784326,509969.0819999989,12128.08200000002,0.010973394657678515,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,23,7026.0079999999725,367200.0,269600.0,0.019134008714596876,509969.0819999989,12128.08200000002,0.013777321504365215,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,24,5746.170999999973,367200.0,270200.0,0.015648613834422585,509969.0819999989,12128.08200000002,0.011267685047620173,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,25,4667.099999999977,367200.0,271500.0,0.012709967320261374,509969.0819999989,12128.08200000002,0.009151731280838682,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,26,4287.472000000009,367200.0,275200.0,0.011676122004357322,509969.0819999989,12128.08200000002,0.008407317524398505,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,27,4709.792000000016,367200.0,281000.0,0.012826230936819215,509969.0819999989,12128.08200000002,0.009235446159851758,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,28,5131.697999999975,367200.0,285900.0,0.013975212418300586,509969.0819999989,12128.08200000002,0.010062762981384008,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,29,5646.8279999999795,367200.0,285000.0,0.015378071895424781,509969.0819999989,12128.08200000002,0.011072883041956633,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,30,6366.079999999958,367200.0,287600.0,0.017336819172113174,509969.0819999989,12128.08200000002,0.012483266583600399,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,31,6486.239999999991,367200.0,290100.0,0.017664052287581673,509969.0819999989,12128.08200000002,0.012718888710982689,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,32,6106.785000000033,367200.0,294200.0,0.01663067810457525,509969.0819999989,12128.08200000002,0.011974814190794504,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,33,6125.1239999999525,367200.0,294900.0,0.01668062091503255,509969.0819999989,12128.08200000002,0.01201077519440672,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,34,6227.728000000003,367200.0,287200.0,0.016960043572984758,509969.0819999989,12128.08200000002,0.012211971705374908,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,35,5833.2360000000335,367200.0,279600.0,0.015885718954248458,509969.0819999989,12128.08200000002,0.011438411083909684,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,36,5350.016000000003,367200.0,279300.0,0.014569760348583887,509969.0819999989,12128.08200000002,0.010490863444148983,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,37,4574.130000000005,367200.0,283000.0,0.012456781045751647,509969.0819999989,12128.08200000002,0.008969426111208864,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,38,4289.405000000028,367200.0,280300.0,0.011681386165577418,509969.0819999989,12128.08200000002,0.008411107950265968,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,39,3603.792000000016,367200.0,276900.0,0.009814248366013115,509969.0819999989,12128.08200000002,0.007066687231050654,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,40,3514.744999999937,367200.0,272500.0,0.009571745642701354,509969.0819999989,12128.08200000002,0.006892074684637342,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,41,3127.9469999999856,367200.0,267900.0,0.008518374183006496,509969.0819999989,12128.08200000002,0.006133601252320611,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,42,2844.2030000000377,367200.0,265200.0,0.007745650871459797,509969.0819999989,12128.08200000002,0.005577206737407747,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,43,2557.7119999999995,367200.0,260200.0,0.006965446623093681,509969.0819999989,12128.08200000002,0.005015425621430134,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,44,2466.8189999999595,367200.0,251600.0,0.006717916666666556,509969.0819999989,12128.08200000002,0.004837193247727055,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,45,2184.832999999984,367200.0,246299.99999999997,0.005949980936819129,509969.0819999989,12128.08200000002,0.004284246000623208,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,46,2014.0310000000172,367200.0,244100.0,0.00548483387799569,509969.0819999989,12128.08200000002,0.003949319813862797,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,47,1747.2200000000012,367200.0,242600.0,0.004758224400871463,509969.0819999989,12128.08200000002,0.0034261292726761915,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,48,1484.8550000000105,367200.0,241099.99999999997,0.00404372276688456,509969.0819999989,12128.08200000002,0.0029116569070750326,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,49,1312.5759999999718,367200.0,234999.99999999997,0.0035745533769062413,509969.0819999989,12128.08200000002,0.002573834466301968,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,50,1163.8179999999993,367200.0,234700.0,0.0031694389978213487,509969.0819999989,12128.08200000002,0.002282134429475083,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,51,1030.1999999999534,367200.0,237399.99999999997,0.002805555555555429,509969.0819999989,12128.08200000002,0.0020201224669537036,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,52,924.0270000000019,367200.0,245099.99999999997,0.0025164133986928156,509969.0819999989,12128.08200000002,0.0018119274924984646,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,53,894.7079999999842,367200.0,244299.99999999997,0.002436568627450937,509969.0819999989,12128.08200000002,0.0017544357718532948,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,54,854.4779999999737,367200.0,239999.99999999997,0.002327009803921497,509969.0819999989,12128.08200000002,0.0016755486364955269,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,55,728.1199999999662,367200.0,237599.99999999997,0.001982897603485747,509969.0819999989,12128.08200000002,0.0014277728311379626,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,56,727.2639999999665,367200.0,239199.99999999997,0.0019805664488016517,509969.0819999989,12128.08200000002,0.0014260942980068114,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,57,601.0660000000207,367200.0,252100.0,0.001636889978213564,509969.0819999989,12128.08200000002,0.0011786322371598638,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,58,607.4000000000233,367200.0,266900.0,0.0016541394335512617,509969.0819999989,12128.08200000002,0.001191052597969115,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,59,688.9480000000331,367200.0,273700.0,0.001876220043573075,509969.0819999989,12128.08200000002,0.0013509603313559989,0.0,0.0
CA,M3,2023-01-01T00:00:00,M,60,745.0299999999115,367200.0,274299.99999999994,0.0020289488017426784,509969.0819999989,12128.08200000002,0.0014609317040908633,0.0,0.0
