province,projection_scenario,timepoint,sex,age,delta_n,prop_migrants_birth,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
BC,LG,2023-01-01T00:00:00,F,1,269.83400000000256,0.00640935866983379,0.003148156613213813,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,2,303.16499999999724,0.007201068883610386,0.0035370298021930075,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,3,302.5679999999993,0.007186888361045114,0.0035300645958139666,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,4,302.2000000000007,0.007178147268408568,0.003525771135265414,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,5,502.05199999999604,0.011925225653206558,0.005857446889484624,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,6,501.8799999999974,0.011921140142517753,0.005855440163358677,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,7,501.65899999999965,0.011915890736342034,0.00585286175362709,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,8,501.4399999999987,0.011910688836104482,0.005850306677920186,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,9,401.45800000000236,0.009535819477434735,0.004683815448118423,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,10,401.4880000000012,0.009536532066508343,0.004684165458489217,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,11,301.4879999999939,0.007161235154394155,0.0035174642224648413,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,12,401.71500000000015,0.009541923990498816,0.004686813870294979,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,13,402.007999999998,0.009548883610451258,0.004690232304916505,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,14,502.27700000000186,0.011930570071258952,0.005860071967265746,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,15,803.0839999999953,0.0190756294536816,0.009369590954313256,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,16,1604.3349999999991,0.03810771971496435,0.018717796274970288,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,17,1306.2160000000003,0.0310265083135392,0.015239638217147048,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,18,1807.9500000000007,0.04294418052256534,0.021093374996701164,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,19,3309.971999999998,0.07862166270783844,0.038617484236057896,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,20,2212.0539999999964,0.052542850356294454,0.025808061359524712,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,21,1013.5900000000001,0.02407577197149644,0.011825567058218606,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,22,515.6959999999999,0.012249311163895485,0.006016631606127823,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,23,617.1869999999981,0.014660023752969075,0.007200728357581214,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,24,818.0200000000041,0.019430403800475157,0.009543849450925948,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,25,1118.0729999999967,0.026557553444180444,0.013044571510653824,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,26,1018.073000000004,0.024182256532066602,0.011877870274629618,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,27,1219.224000000002,0.028960190023753017,0.014224701477904816,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,28,1219.7450000000026,0.028972565320665146,0.01423077999134451,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,29,1220.8620000000083,0.028999097387173593,0.014243812044150967,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,30,1122.1249999999927,0.02665380047505921,0.013091846244737483,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,31,1123.9939999999988,0.026698194774346765,0.013113651890838848,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,32,926.0040000000008,0.021995344418052277,0.010803700113634379,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,33,827.9999999999854,0.01966745843230369,0.009660286234280953,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,34,829.7000000000044,0.01970783847981008,0.009680120155293587,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,35,831.5200000000041,0.01975106888361055,0.009701354117789227,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,36,833.7559999999867,0.019804180522565003,0.009727441557426527,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,37,636.8480000000127,0.01512703087886016,0.00743011348759612,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,38,638.9860000000044,0.01517781472684096,0.007455057560022223,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,39,540.5980000000054,0.012840807600950247,0.006307163547922656,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,40,542.0689999999959,0.012875748218527218,0.006324325723104462,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,41,443.23999999999796,0.01052826603325411,0.0051712865585540405,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,42,443.1970000000074,0.010527244655582123,0.00517078487702266,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,43,443.91100000000006,0.010544204275534444,0.005179115123847788,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,44,343.775999999998,0.008165700712589027,0.004010838841154841,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,45,344.6220000000176,0.008185795724465976,0.004020709133611835,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,46,446.6710000000021,0.010609762470308839,0.005211316077962082,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,47,349.7279999999955,0.008307078384797993,0.0040802808987229775,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,48,352.12400000000343,0.008363990498812432,0.004108235060338212,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,49,255.44399999999587,0.006067553444180424,0.00298026830534984,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,50,259.96499999998923,0.006174940617576941,0.0030330148682304204,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,51,265.6200000000099,0.00630926365795748,0.003098991823127835,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,52,275.71199999999953,0.00654897862232778,0.003216735311867286,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,53,182.20799999999872,0.0043279809976246725,0.002125822988135124,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,54,288.57199999998556,0.00685444180522531,0.0033667730908198464,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,55,292.74800000000687,0.006953634204275697,0.0034154945344364693,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,56,198.26399999999558,0.004709358669833624,0.002313148538591147,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,57,211.18799999999464,0.005016342042755217,0.002463933006334916,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,58,225.58400000000984,0.005358289786223511,0.00263189131627315,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,59,244.11100000000442,0.0057983610451307465,0.002848046054271307,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,60,257.60800000000745,0.006118954869358846,0.0030055157200975405,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,61,265.07300000000396,0.006296270783848075,0.0030926099673667133,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,62,281.80599999999686,0.006693729216151944,0.003287834085190575,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,63,198.27500000000146,0.004709619952494097,0.0023132768757271787,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,64,213.19199999998818,0.005063942992873828,0.0024873136991047672,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,65,231.75000000000728,0.005504750593824401,0.002703830114486378,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,66,148.1479999999865,0.003518954869358349,0.001728444547145108,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,67,267.45500000000175,0.006352850356294578,0.003120400790808786,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,68,190.2800000000061,0.004519714964370691,0.0022199991119070906,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,69,207.36000000000058,0.004925415676959634,0.002419271683019975,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,70,123.02800000000207,0.0029222802850356784,0.0014353691966559879,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,71,141.30999999999767,0.0033565320665082583,0.0016486655166258973,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,72,65.39999999999054,0.0015534441805223407,0.0007630226083597755,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,73,99.30400000000373,0.002358764845605789,0.0011585809954216047,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,74,18.88000000000102,0.0004484560570071501,0.00022027319336139788,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,75,56.77500000000509,0.0013485748218528527,0.0006623946267528502,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,76,-5.004000000000815,-0.00011885985748220463,0.0,0.002796485280730331,0.00019026615969584848
BC,LG,2023-01-01T00:00:00,F,77,44.09600000000137,0.0010474109263658282,0.000514468577037287,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,78,-46.184000000004744,-0.001097007125890849,0.0,0.025809927299209,0.002392953367875894
BC,LG,2023-01-01T00:00:00,F,79,-13.980000000003201,-0.0003320665083136152,0.0,0.007812722666789092,0.0007556756756758487
BC,LG,2023-01-01T00:00:00,F,80,3.184000000001106,7.562945368173648e-05,3.7147767355026304e-05,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,81,5.600000000002183,0.00013301662707843664,6.533526921738573e-05,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,82,-69.27200000000084,-0.00164541567695964,0.0,0.038712655548905336,0.004878309859154989
BC,LG,2023-01-01T00:00:00,F,83,-64.94100000000253,-0.001542541567696022,0.0,0.036292276302135475,0.005113464566929333
BC,LG,2023-01-01T00:00:00,F,84,-53.080000000001746,-0.0012608076009501602,0.0,0.02966375673484146,0.004615652173913195
BC,LG,2023-01-01T00:00:00,F,85,-20.424000000000888,-0.0004851306413301874,0.0,0.011413951913195336,0.0018911111111111934
BC,LG,2023-01-01T00:00:00,F,86,1.3350000000027649,3.171021377678776e-05,1.5575461500956532e-05,0.0,0.0
BC,LG,2023-01-01T00:00:00,F,87,-79.93599999999788,-0.001898717339667408,0.0,0.0446722316947277,0.008981573033707625
