province,projection_scenario,timepoint,sex,age,delta_n,n_birth,n,prop_migrants_birth,n_immigrants_timepoint,n_emigrants_timepoint,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
BC,M6,2023-01-01T00:00:00,F,1,371.86799999999494,44500.0,21500.0,0.008356584269662808,111214.20099999993,1318.8289999999943,0.0033437096760691124,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,2,403.1650000000045,44500.0,21500.000000000004,0.00905988764044954,111214.20099999993,1318.8289999999943,0.0036251215795724216,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,3,402.567999999992,44500.0,21799.999999999996,0.00904647191011218,111214.20099999993,1318.8289999999943,0.0036197535600691164,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,4,402.20000000000437,44500.0,22400.0,0.00903820224719111,111214.20099999993,1318.8289999999943,0.0036164446301242105,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,5,502.0610000000015,44500.0,23400.0,0.011282269662921382,111214.20099999993,1318.8289999999943,0.004514360535665781,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,6,601.880000000001,44500.0,24100.0,0.01352539325842699,111214.20099999993,1318.8289999999943,0.005411898791594083,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,7,601.658999999996,44500.0,24299.999999999996,0.013520426966292045,111214.20099999993,1318.8289999999943,0.005409911635295536,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,8,501.4459999999999,44500.0,24600.0,0.011268449438202245,111214.20099999993,1318.8289999999943,0.004508830666328307,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,9,501.46399999999994,44500.0,24900.0,0.011268853932584269,111214.20099999993,1318.8289999999943,0.004508992516162574,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,10,501.48799999999756,44500.0,25300.0,0.011269393258426911,111214.20099999993,1318.8289999999943,0.004509208315941576,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,11,501.4879999999939,44500.0,25300.0,0.01126939325842683,111214.20099999993,1318.8289999999943,0.004509208315941543,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,12,401.72199999999793,44500.0,25000.0,0.009027460674157257,111214.20099999993,1318.8289999999943,0.003612146617858615,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,13,502.007999999998,44500.0,25600.0,0.011281078651685348,111214.20099999993,1318.8289999999943,0.004513883977820407,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,14,602.2769999999982,44500.0,25899.999999999996,0.013534314606741532,111214.20099999993,1318.8289999999943,0.005415468479605393,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,15,1003.0839999999953,44500.0,26700.0,0.02254121348314596,111214.20099999993,1318.8289999999943,0.009019387730888756,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,16,1704.3519999999953,44500.0,27300.0,0.03830004494382012,111214.20099999993,1318.8289999999943,0.015324949374046184,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,17,1606.2400000000016,44500.0,27600.0,0.03609528089887644,111214.20099999993,1318.8289999999943,0.014442759877400933,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,18,2008.0099999999948,44500.0,28699.999999999996,0.04512382022471898,111214.20099999993,1318.8289999999943,0.01805533809481755,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,19,3710.0440000000017,44500.0,31600.000000000004,0.08337177528089891,111214.20099999993,1318.8289999999943,0.033359444806873216,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,20,2612.176999999996,44500.0,32300.0,0.058700606741572944,111214.20099999993,1318.8289999999943,0.02348780080702102,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,21,1413.7249999999985,44500.0,31900.0,0.031769101123595475,111214.20099999993,1318.8289999999943,0.012711730941626776,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,22,815.887999999999,44500.0,33900.0,0.018334561797752787,111214.20099999993,1318.8289999999943,0.007336185421140593,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,23,1017.3910000000033,44500.0,35100.0,0.02286271910112367,111214.20099999993,1318.8289999999943,0.009148031374158809,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,24,1218.1790000000037,44500.0,35500.0,0.02737480898876413,111214.20099999993,1318.8289999999943,0.010953448292093602,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,25,1518.2850000000035,44500.0,36000.0,0.0341187640449439,111214.20099999993,1318.8289999999943,0.013651898645569593,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,26,1518.2850000000035,44500.0,36000.0,0.0341187640449439,111214.20099999993,1318.8289999999943,0.013651898645569593,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,27,1719.4400000000023,44500.0,37700.0,0.03863910112359556,111214.20099999993,1318.8289999999943,0.01546061550179193,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,28,1719.9650000000038,44500.0,38000.0,0.03865089887640458,111214.20099999993,1318.8289999999943,0.015465336121958067,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,29,1721.0330000000104,44500.0,38600.00000000001,0.038674898876404726,111214.20099999993,1318.8289999999943,0.01547493921212464,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,30,1522.3610000000044,44500.0,39400.00000000001,0.0342103595505619,111214.20099999993,1318.8289999999943,0.013688548641373645,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,31,1524.241999999991,44500.0,40599.99999999999,0.034252629213482946,111214.20099999993,1318.8289999999943,0.013705461949054438,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,32,1326.2019999999975,44500.0,41000.0,0.029802292134831404,111214.20099999993,1318.8289999999943,0.01192475410581782,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,33,1228.1399999999921,44500.0,41399.99999999999,0.02759865168539308,111214.20099999993,1318.8289999999943,0.011043014192045428,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,34,1229.8500000000058,44500.0,41000.00000000001,0.027637078651685524,111214.20099999993,1318.8289999999943,0.011058389926300928,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,35,1031.6800000000003,44500.0,40600.0,0.02318382022471911,111214.20099999993,1318.8289999999943,0.009276513167594496,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,36,1033.9300000000003,44500.0,40000.0,0.023234382022471918,111214.20099999993,1318.8289999999943,0.009296744396877886,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,37,837.0360000000001,44500.0,40200.0,0.01880979775280899,111214.20099999993,1318.8289999999943,0.007526340993089548,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,38,739.1879999999946,44500.0,39500.0,0.01661096629213471,111214.20099999993,1318.8289999999943,0.006646525294013442,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,39,740.8099999999977,44500.0,39200.0,0.016647415730337026,111214.20099999993,1318.8289999999943,0.006661109762412429,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,40,742.1800000000076,44500.0,38700.0,0.01667820224719118,111214.20099999993,1318.8289999999943,0.006673428333131738,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,41,643.3550000000032,44500.0,38300.00000000001,0.014457415730337151,111214.20099999993,1318.8289999999943,0.005784827784717921,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,42,643.3160000000062,44500.0,37000.0,0.014456539325842835,111214.20099999993,1318.8289999999943,0.005784477110077036,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,43,644.0339999999924,44500.0,36400.0,0.0144726741573032,111214.20099999993,1318.8289999999943,0.005790933120132678,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,44,543.903999999995,44500.0,34800.0,0.012222561797752697,111214.20099999993,1318.8289999999943,0.004890598458734558,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,45,544.622000000003,44500.0,33800.0,0.012238696629213551,111214.20099999993,1318.8289999999943,0.004897054468790397,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,46,446.8119999999981,44500.0,33600.0,0.010040719101123552,111214.20099999993,1318.8289999999943,0.004017580452697748,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,47,449.7279999999955,44500.0,33999.99999999999,0.010106247191011134,111214.20099999993,1318.8289999999943,0.004043800125848998,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,48,352.2809999999881,44500.0,33600.0,0.007916426966291868,111214.20099999993,1318.8289999999943,0.0031675900814140483,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,49,355.61099999999715,44500.0,33600.0,0.007991258426966227,111214.20099999993,1318.8289999999943,0.0031975323007535465,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,50,260.14399999999296,44500.0,33800.00000000001,0.005845932584269505,111214.20099999993,1318.8289999999943,0.0023391257380880083,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,51,365.6200000000026,44500.0,34300.00000000001,0.008216179775280958,111214.20099999993,1318.8289999999943,0.003287529800263573,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,52,275.91999999999825,44500.0,36700.0,0.006200449438202208,111214.20099999993,1318.8289999999943,0.0024809781261657263,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,53,382.2079999999987,44500.0,37000.0,0.00858894382022469,111214.20099999993,1318.8289999999943,0.003436683414198147,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,54,288.81400000000576,44500.0,36900.00000000001,0.00649020224719114,111214.20099999993,1318.8289999999943,0.0025969165574458064,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,55,293.01000000000204,44500.0,35700.0,0.0065844943820225176,111214.20099999993,1318.8289999999943,0.00263464555214493,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,56,298.2639999999956,44500.0,34800.00000000001,0.0067025617977527095,111214.20099999993,1318.8289999999943,0.0026818877204359518,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,57,311.18799999998737,44500.0,36300.0,0.00699298876404466,111214.20099999993,1318.8289999999943,0.0027980959014396694,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,58,225.91799999999057,44500.0,37800.0,0.005076808988763833,111214.20099999993,1318.8289999999943,0.0020313772698865203,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,59,344.11099999999715,44500.0,39900.0,0.007732831460674093,111214.20099999993,1318.8289999999943,0.003094128239971776,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,60,357.6079999999929,44500.0,39999.99999999999,0.008036134831460515,111214.20099999993,1318.8289999999943,0.0032154886406996993,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,61,365.07300000001123,44500.0,38500.00000000001,0.00820388764044969,111214.20099999993,1318.8289999999943,0.003282611363633422,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,62,281.80599999999686,44500.0,38700.0,0.006332719101123525,111214.20099999993,1318.8289999999943,0.0025339030219710614,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,63,298.27500000000146,44500.0,38600.0,0.006702808988764078,111214.20099999993,1318.8289999999943,0.0026819866286680568,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,64,313.19200000000274,44500.0,37900.0,0.007038022471910174,111214.20099999993,1318.8289999999943,0.0028161151829882132,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,65,232.3680000000095,44500.0,37600.0,0.005221752808988977,111214.20099999993,1318.8289999999943,0.0020893734604990745,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,66,248.14799999999377,44500.0,36600.0,0.005576359550561657,111214.20099999993,1318.8289999999943,0.0022312618152064406,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,67,268.1999999999971,44500.0,36000.0,0.006026966292134766,111214.20099999993,1318.8289999999943,0.0024115625305800403,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,68,290.2800000000061,44500.0,35400.0,0.006523146067415868,111214.20099999993,1318.8289999999943,0.0026100983272811205,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,69,207.3599999999933,44500.0,33900.0,0.004659775280898726,111214.20099999993,1318.8289999999943,0.0018645100907571457,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,70,223.02800000000207,44500.0,32300.0,0.0050118651685393725,111214.20099999993,1318.8289999999943,0.0020053913798292917,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,71,241.31000000000495,44500.0,30900.000000000004,0.005422696629213595,111214.20099999993,1318.8289999999943,0.0021697768614999547,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,72,165.39999999999782,44500.0,29800.000000000004,0.0037168539325842208,111214.20099999993,1318.8289999999943,0.0014872201437656142,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,73,99.30400000000009,44500.0,29300.0,0.0022315505617977547,111214.20099999993,1318.8289999999943,0.0008929075523367754,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,74,118.8800000000083,44500.0,27700.000000000007,0.00267146067415749,111214.20099999993,1318.8289999999943,0.0010689282387598,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,75,56.77500000000509,44500.0,27100.000000000004,0.001275842696629328,111214.20099999993,1318.8289999999943,0.0005105013522509156,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,76,-5.004000000000815,44500.0,26300.0,-0.00011244943820226551,111214.20099999993,1318.8289999999943,0.0,0.0037942750728114385,0.00019026615969584848
BC,M6,2023-01-01T00:00:00,F,77,-53.84799999999086,44500.0,21200.000000000004,-0.0012100674157301317,111214.20099999993,1318.8289999999943,0.0,0.040830160695580014,0.0025399999999995686
BC,M6,2023-01-01T00:00:00,F,78,53.815999999998894,44500.0,19400.0,0.0012093483146067168,111214.20099999993,1318.8289999999943,0.0004838950378288374,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,79,-11.421999999998661,44500.0,18600.0,-0.0002566741573033407,111214.20099999993,1318.8289999999943,0.0,0.008660713405603539,0.0006140860215053044
BC,M6,2023-01-01T00:00:00,F,80,3.184000000001106,44500.0,17100.000000000004,7.155056179777766e-05,111214.20099999993,1318.8289999999943,2.8629437350371362e-05,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,81,5.600000000002183,44500.0,15300.000000000002,0.00012584269662926253,111214.20099999993,1318.8289999999943,5.035328177201207e-05,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,82,30.728000000000975,44500.0,14300.000000000002,0.0006905168539326062,111214.20099999993,1318.8289999999943,0.00027629565040889875,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,83,35.05899999999747,44500.0,12800.0,0.0007878426966291566,111214.20099999993,1318.8289999999943,0.0003152385188650278,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,84,46.92000000000007,44500.0,11600.000000000002,0.0010543820224719117,111214.20099999993,1318.8289999999943,0.00042188856798962304,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,85,-20.424000000000888,44500.0,10800.0,-0.0004589662921348514,111214.20099999993,1318.8289999999943,0.0,0.015486465644902392,0.0018911111111111934
BC,M6,2023-01-01T00:00:00,F,86,-92.9380000000001,44500.0,9900.0,-0.002088494382022474,111214.20099999993,1318.8289999999943,0.0,0.0704700912703622,0.009387676767676777
BC,M6,2023-01-01T00:00:00,F,87,20.064000000000306,44500.0,9000.0,0.0004508764044943889,111214.20099999993,1318.8289999999943,0.00018040861526308425,0.0,0.0
BC,M6,2023-01-01T00:00:00,F,88,-72.62999999999738,44500.0,7900.000000000001,-0.0016321348314606153,111214.20099999993,1318.8289999999943,0.0,0.05507158244169464,0.009193670886075617
BC,M6,2023-01-01T00:00:00,F,89,-64.82699999999932,44500.0,7000.000000000001,-0.0014567865168539171,111214.20099999993,1318.8289999999943,0.0,0.04915497005297851,0.009260999999999901
BC,M6,2023-01-01T00:00:00,F,90,-46.19999999999982,44500.0,6300.0,-0.0010382022471910073,111214.20099999993,1318.8289999999943,0.0,0.03503107681132279,0.007333333333333305
BC,M6,2023-01-01T00:00:00,F,91,-54.07099999999991,44500.0,5400.0,-0.0012150786516853913,111214.20099999993,1318.8289999999943,0.0,0.040999250092316857,0.010013148148148132
BC,M6,2023-01-01T00:00:00,F,92,-40.88000000000011,44500.0,4800.0,-0.0009186516853932608,111214.20099999993,1318.8289999999943,0.0,0.030997195239110063,0.00851666666666669
BC,M6,2023-01-01T00:00:00,F,93,-79.23000000000002,44500.0,3900.0,-0.0017804494382022476,111214.20099999993,1318.8289999999943,0.0,0.06007602198617134,0.02031538461538462
BC,M6,2023-01-01T00:00:00,F,94,-25.287999999999556,44500.0,3200.0000000000005,-0.0005682696629213383,111214.20099999993,1318.8289999999943,0.0,0.019174585939496072,0.007902499999999861
BC,M6,2023-01-01T00:00:00,F,95,-60.288000000000466,44500.0,2600.0,-0.001354786516853943,111214.20099999993,1318.8289999999943,0.0,0.04571328049352928,0.023187692307692485
BC,M6,2023-01-01T00:00:00,F,96,-34.799999999999955,44500.0,2000.0,-0.0007820224719101113,111214.20099999993,1318.8289999999943,0.0,0.026387044870866582,0.017399999999999978
BC,M6,2023-01-01T00:00:00,F,97,-89.68000000000029,44500.0,1500.0,-0.002015280898876411,111214.20099999993,1318.8289999999943,0.0,0.06799971793158983,0.05978666666666686
BC,M6,2023-01-01T00:00:00,F,98,-62.07999999999993,44500.0,1100.0,-0.0013950561797752793,111214.20099999993,1318.8289999999943,0.0,0.04707206165469534,0.05643636363636357
BC,M6,2023-01-01T00:00:00,F,99,-29.048000000000116,44500.0,800.0,-0.0006527640449438229,111214.20099999993,1318.8289999999943,0.0,0.02202559998301542,0.03631000000000015
BC,M6,2023-01-01T00:00:00,F,100,1041.317,44500.0,1700.0,0.02340038202247191,111214.20099999993,1318.8289999999943,0.009363165770529617,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,1,579.6110000000044,44500.0,22800.0,0.013024966292134931,111214.20099999993,1318.8289999999943,0.005211663571633309,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,2,505.1519999999946,44500.0,22899.999999999996,0.01135173033707853,111214.20099999993,1318.8289999999943,0.004542153748872367,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,3,403.7120000000068,44500.0,23600.000000000004,0.009072179775281053,111214.20099999993,1318.8289999999943,0.0036300400162026705,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,4,502.5849999999991,44500.0,24000.0,0.011294044943820206,111214.20099999993,1318.8289999999943,0.004519072164174425,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,5,502.1779999999999,44500.0,24700.0,0.011284898876404492,111214.20099999993,1318.8289999999943,0.004515412559588503,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,6,601.7570000000014,44500.0,25700.0,0.013522629213483179,111214.20099999993,1318.8289999999943,0.005410792817726594,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,7,601.5240000000013,44500.0,26000.000000000004,0.013517393258426994,111214.20099999993,1318.8289999999943,0.005408697761538579,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,8,501.5779999999977,44500.0,26800.0,0.011271415730337027,111214.20099999993,1318.8289999999943,0.004510017565112912,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,9,501.5659999999989,44500.0,26600.0,0.011271146067415706,111214.20099999993,1318.8289999999943,0.004509909665223411,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,10,501.5839999999989,44500.0,26900.0,0.011271550561797728,111214.20099999993,1318.8289999999943,0.004510071515057679,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,11,501.56600000000253,44500.0,26600.0,0.011271146067415787,111214.20099999993,1318.8289999999943,0.004509909665223444,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,12,502.0640000000021,44500.0,26300.0,0.011282337078651733,111214.20099999993,1318.8289999999943,0.0045143875106381645,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,13,502.3760000000002,44500.0,26900.0,0.011289348314606746,111214.20099999993,1318.8289999999943,0.004517192907765444,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,14,703.1920000000027,44500.0,27300.000000000004,0.015802067415730398,111214.20099999993,1318.8289999999943,0.006322861592109115,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,15,1004.2400000000052,44500.0,27500.0,0.02256719101123607,111214.20099999993,1318.8289999999943,0.009029782086911778,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,16,1506.3120000000054,44500.0,27800.0,0.03384970786516866,111214.20099999993,1318.8289999999943,0.013544241530809598,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,17,1409.043999999998,44500.0,28000.0,0.03166391011235951,111214.20099999993,1318.8289999999943,0.012669640993059861,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,18,2112.1500000000015,44500.0,29100.000000000004,0.047464044943820255,111214.20099999993,1318.8289999999943,0.018991729302627484,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,19,3816.1879999999946,44500.0,32199.999999999996,0.08575703370786505,111214.20099999993,1318.8289999999943,0.03431385529623143,0.0,0.0
BC,M6,2023-01-01T00:00:00,M,20,3021.2520000000004,44500.0,33800.0,0.06789330337078653,111214.20099999993,1318.8289999999943,0.02716606308217781,0.0,0.0
