province,projection_scenario,timepoint,sex,age,delta_n,n_birth,n,prop_migrants_birth,n_immigrants_timepoint,n_emigrants_timepoint,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
CA,HG,2023-01-01T00:00:00,F,1,3335.5989999999583,397200.0,191699.99999999997,0.008397781973816612,606297.5279999992,5821.285000000004,0.005501587662748911,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,2,3033.630000000063,397200.0,180000.00000000003,0.007637537764350611,606297.5279999992,5821.285000000004,0.005003533512675095,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,3,3123.842000000004,397200.0,186500.00000000003,0.007864657603222568,606297.5279999992,5821.285000000004,0.005152325146870808,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,4,3218.7000000000116,397200.0,190200.0,0.008103474320241721,606297.5279999992,5821.285000000004,0.005308779685474845,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,5,3415.271999999997,397200.0,194300.0,0.008598368580060417,606297.5279999992,5821.285000000004,0.005632996742153964,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,6,3513.64300000004,397200.0,198400.0,0.008846029707955791,606297.5279999992,5821.285000000004,0.005795245465688332,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,7,3311.98199999996,397200.0,203000.0,0.008338323262839778,606297.5279999992,5821.285000000004,0.005462634840233035,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,8,3212.0779999999504,397200.0,204499.99999999997,0.008086802618328174,606297.5279999992,5821.285000000004,0.005297857655127953,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,9,2912.198000000033,397200.0,206200.00000000003,0.007331817724068563,606297.5279999992,5821.285000000004,0.004803249008133902,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,10,2812.2639999999665,397200.0,207199.99999999997,0.007080221550855907,606297.5279999992,5821.285000000004,0.0046384223423717634,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,11,2714.4060000000463,397200.0,208500.00000000003,0.00683385196374634,606297.5279999992,5821.285000000004,0.004477019738071651,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,12,2616.408000000025,397200.0,207700.00000000003,0.006587129909365622,606297.5279999992,5821.285000000004,0.004315386224038882,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,13,2620.9199999999546,397200.0,211799.99999999997,0.0065984894259817585,606297.5279999992,5821.285000000004,0.004322828114845881,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,14,3025.1639999999898,397200.0,212700.00000000003,0.007616223564954657,606297.5279999992,5821.285000000004,0.004989570071280241,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,15,4129.470000000059,397200.0,214600.00000000003,0.010396450151057552,606297.5279999992,5821.285000000004,0.006810962950190462,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,16,5937.169999999984,397200.0,212400.0,0.014947557905337321,606297.5279999992,5821.285000000004,0.00979250240320952,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,17,6844.836000000039,397200.0,210600.00000000003,0.017232719033232726,606297.5279999992,5821.285000000004,0.011289566069284796,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,18,12354.918000000034,397200.0,215700.00000000003,0.03110503021148045,606297.5279999992,5821.285000000004,0.020377648645138545,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,19,19163.53999999998,397200.0,230900.0,0.04824657603222553,606297.5279999992,5821.285000000004,0.03160748496404888,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,20,12572.236999999994,397200.0,231399.99999999997,0.03165215760322254,606297.5279999992,5821.285000000004,0.02073608487481745,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,21,7282.843000000023,397200.0,231100.00000000003,0.018335455689828858,606297.5279999992,5821.285000000004,0.012011995206419565,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,22,5693.8399999999965,397200.0,240199.99999999997,0.014334944612285993,606297.5279999992,5821.285000000004,0.009391164794589107,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,23,7604.103000000032,397200.0,249600.0,0.019144267371601287,606297.5279999992,5821.285000000004,0.012541867068275498,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,24,8209.034999999945,397200.0,250399.99999999997,0.020667258308156963,606297.5279999992,5821.285000000004,0.013539614827524013,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,25,8117.695999999967,397200.0,253200.0,0.020437301107754196,606297.5279999992,5821.285000000004,0.013388964369981693,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,26,7924.099999999948,397200.0,256000.0,0.019949899295065326,606297.5279999992,5821.285000000004,0.013069655794473167,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,27,8533.743999999977,397200.0,265600.0,0.021484753272910315,606297.5279999992,5821.285000000004,0.014075175315575405,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,28,8441.047999999952,397200.0,269499.99999999994,0.0212513796576031,606297.5279999992,5821.285000000004,0.013922286682983082,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,29,8449.453999999998,397200.0,270500.0,0.021272542799597175,606297.5279999992,5821.285000000004,0.013936151163063968,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,30,8557.353000000003,397200.0,275100.0,0.02154419184290031,606297.5279999992,5821.285000000004,0.014114114943249469,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,31,8266.042000000074,397200.0,280300.0,0.020810780463242886,606297.5279999992,5821.285000000004,0.013633639621239037,0.0,0.0
CA,HG,2023-01-01T00:00:00,F,32,7477.343999999983,397200.0,284400.0,0.01882513595166159,606297.5279999992,5821.285000000004,0.012332796448413019,0.0,0.0
