province,projection_scenario,timepoint,sex,age,delta_n,prop_migrants_birth,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
BC,M3,2023-01-01T00:00:00,F,1,371.86799999999494,0.008432380952380837,0.0036072416986384164,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,2,403.16500000000815,0.009142063492063677,0.003910832874653389,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,3,302.5679999999993,0.006860952380952365,0.002935008944769759,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,4,402.1899999999987,0.009119954648526047,0.00390137505452311,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,5,502.05199999999604,0.011384399092970432,0.004870069243077717,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,6,501.87199999999575,0.011380317460317363,0.004868323183976757,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,7,401.65899999999965,0.009107913832199539,0.0038962241801752937,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,8,501.4399999999987,0.011370521541950084,0.004864132642134487,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,9,501.45800000000236,0.011370929705215473,0.004864307248044619,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,10,401.48799999999756,0.009104036281179083,0.0038945654240293637,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,11,401.4879999999939,0.009104036281179,0.0038945654240293286,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,12,401.72199999999793,0.009109342403628071,0.0038968353008606124,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,13,502.007999999998,0.011383401360544172,0.004869642428630835,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,14,602.2859999999964,0.013657278911564544,0.005842371953774334,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,15,1003.0839999999953,0.022745668934240255,0.00973024415125004,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,16,1704.3519999999953,0.03864743764172325,0.016532774004641027,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,17,1506.2400000000052,0.03415510204081645,0.014611022556813765,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,18,2007.9799999999996,0.045532426303854866,0.019478065297449807,0.0,0.0
BC,M3,2023-01-01T00:00:00,F,19,3710.0080000000016,0.08412716553287986,0.03598829573903187,0.0,0.0
