province,projection_scenario,timepoint,sex,age,delta_n,n_birth,n,prop_migrants_birth,n_immigrants_timepoint,n_emigrants_timepoint,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
BC,FA,2023-01-01T00:00:00,F,1,269.83400000000256,42100.0,20800.000000000004,0.00640935866983379,88530.03799999999,994.3159999999917,0.003047937243628006,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,2,303.16499999999724,42100.0,21399.999999999996,0.007201068883610386,88530.03799999999,994.3159999999917,0.0034244309259191474,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,3,302.5679999999993,42100.0,21700.0,0.007186888361045114,88530.03799999999,994.3159999999917,0.0034176874520261626,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,4,302.2000000000007,42100.0,22300.0,0.007178147268408568,88530.03799999999,994.3159999999917,0.003413530670798998,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,5,502.05199999999604,42100.0,23300.0,0.011925225653206558,88530.03799999999,994.3159999999917,0.0056709791539906055,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,6,501.8799999999974,42100.0,24000.0,0.011921140142517753,88530.03799999999,994.3159999999917,0.00566903631059096,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,7,501.65899999999965,42100.0,24200.0,0.011915890736342034,88530.03799999999,994.3159999999917,0.005666539982734445,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,8,501.4399999999987,42100.0,24500.0,0.011910688836104482,88530.03799999999,994.3159999999917,0.005664066246080215,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,9,401.45800000000236,42100.0,24700.0,0.009535819477434735,88530.03799999999,994.3159999999917,0.0045347094508194205,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,10,401.4880000000012,42100.0,25200.000000000004,0.009536532066508343,88530.03799999999,994.3159999999917,0.004535048318854232,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,11,301.4879999999939,42100.0,25100.0,0.007161235154394155,88530.03799999999,994.3159999999917,0.003405488202772419,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,12,401.71500000000015,42100.0,24900.0,0.009541923990498816,88530.03799999999,994.3159999999917,0.004537612420317726,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,13,402.007999999998,42100.0,25500.0,0.009548883610451258,88530.03799999999,994.3159999999917,0.004540922031457821,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,14,502.27700000000186,42100.0,25800.0,0.011930570071258952,88530.03799999999,994.3159999999917,0.0056735206642518545,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,15,803.0839999999953,42100.0,26500.0,0.0190756294536816,88530.03799999999,994.3159999999917,0.009071316562633751,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,16,1604.3349999999991,42100.0,27100.0,0.03810771971496435,88530.03799999999,994.3159999999917,0.018121928288339823,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,17,1306.2160000000003,42100.0,27199.999999999996,0.0310265083135392,88530.03799999999,994.3159999999917,0.014754494965878141,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,18,1807.9500000000007,42100.0,28300.0,0.04294418052256534,88530.03799999999,994.3159999999917,0.020421882118699657,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,19,3309.971999999998,42100.0,31000.0,0.07862166270783844,88530.03799999999,994.3159999999917,0.037388123565472754,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,20,2212.0539999999964,42100.0,31600.0,0.052542850356294454,88530.03799999999,994.3159999999917,0.024986479730190525,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,21,1013.5900000000001,42100.0,31200.0,0.02407577197149644,88530.03799999999,994.3159999999917,0.011449108380592814,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,22,515.6959999999999,42100.0,33200.0,0.012249311163895485,88530.03799999999,994.3159999999917,0.00582509633622884,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,23,617.1869999999981,42100.0,34300.0,0.014660023752969075,88530.03799999999,994.3159999999917,0.006971498193641328,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,24,818.0200000000041,42100.0,34800.0,0.019430403800475157,88530.03799999999,994.3159999999917,0.009240027661571818,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,25,1118.0729999999967,42100.0,35199.99999999999,0.026557553444180444,88530.03799999999,994.3159999999917,0.01262930667667845,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,26,1018.073000000004,42100.0,35100.0,0.024182256532066602,88530.03799999999,994.3159999999917,0.011499746560596802,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,27,1219.224000000002,42100.0,36800.0,0.028960190023753017,88530.03799999999,994.3159999999917,0.01377186802969634,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,28,1219.7450000000026,42100.0,37100.0,0.028972565320665146,88530.03799999999,994.3159999999917,0.013777753037901134,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,29,1220.8620000000083,42100.0,37800.00000000001,0.028999097387173593,88530.03799999999,994.3159999999917,0.01379037022439783,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,30,1122.1249999999927,42100.0,38600.0,0.02665380047505921,88530.03799999999,994.3159999999917,0.012675076452582036,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,31,1123.9939999999988,42100.0,39800.0,0.026698194774346765,88530.03799999999,994.3159999999917,0.012696187931151673,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,32,926.0040000000008,42100.0,40300.0,0.021995344418052277,88530.03799999999,994.3159999999917,0.010459771857321477,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,33,827.9999999999854,42100.0,40799.99999999999,0.01966745843230369,88530.03799999999,994.3159999999917,0.009352757761156565,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,34,829.7000000000044,42100.0,40400.0,0.01970783847981008,88530.03799999999,994.3159999999917,0.009371960283130167,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,35,831.5200000000041,42100.0,40200.0,0.01975106888361055,88530.03799999999,994.3159999999917,0.009392518277242853,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,36,833.755999999994,42100.0,39600.0,0.019804180522565176,88530.03799999999,994.3159999999917,0.009417775241438326,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,37,636.8480000000127,42100.0,39800.0,0.01512703087886016,88530.03799999999,994.3159999999917,0.007193581008064323,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,38,638.9859999999971,42100.0,39199.99999999999,0.015177814726840787,88530.03799999999,994.3159999999917,0.007217731003345974,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,39,540.5980000000054,42100.0,38800.00000000001,0.012840807600950247,88530.03799999999,994.3159999999917,0.006106379396335575,0.0,0.0
BC,FA,2023-01-01T00:00:00,F,40,542.0689999999959,42100.0,38400.0,0.012875748218527218,88530.03799999999,994.3159999999917,0.0061229952256430294,0.0,0.0
