province,projection_scenario,timepoint,sex,age,delta_n,n_birth,n,prop_migrants_birth,n_immigrants_timepoint,n_emigrants_timepoint,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
CA,LG,2023-01-01T00:00:00,F,1,2567.9130000000296,348600.0,173600.00000000003,0.007366359724612821,373765.8879999996,19218.345000000107,0.006870378176405526,0.0,0.0
CA,LG,2023-01-01T00:00:00,F,2,2333.5540000000037,348600.0,178900.0,0.006694073436603568,373765.8879999996,19218.345000000107,0.006243357339233713,0.0,0.0
CA,LG,2023-01-01T00:00:00,F,3,2323.790000000008,348600.0,185300.0,0.006666064257028136,373765.8879999996,19218.345000000107,0.006217234035011805,0.0,0.0
CA,LG,2023-01-01T00:00:00,F,4,2318.6600000000035,348600.0,188900.0,0.006651348250143441,373765.8879999996,19218.345000000107,0.006203508865956236,0.0,0.0
CA,LG,2023-01-01T00:00:00,F,5,2515.23199999996,348600.0,192899.99999999997,0.00721523809523798,373765.8879999996,19218.345000000107,0.0067294316596381385,0.0,0.0
CA,LG,2023-01-01T00:00:00,F,6,2613.6080000000366,348600.0,197000.0,0.007497441193344913,373765.8879999996,19218.345000000107,0.006992633848918923,0.0,0.0
CA,LG,2023-01-01T00:00:00,F,7,2311.9520000000484,348600.0,201500.00000000003,0.006632105565117752,373765.8879999996,19218.345000000107,0.006185561802793654,0.0,0.0
CA,LG,2023-01-01T00:00:00,F,8,2212.048000000039,348600.0,203000.00000000003,0.006345519219736199,373765.8879999996,19218.345000000107,0.00591827149298344,0.0,0.0
CA,LG,2023-01-01T00:00:00,F,9,2112.167999999947,348600.0,204899.99999999997,0.006059001721170244,373765.8879999996,19218.345000000107,0.005651045394490225,0.0,0.0
CA,LG,2023-01-01T00:00:00,F,10,1912.2339999999967,348600.0,205800.0,0.005485467584624201,373765.8879999996,19218.345000000107,0.005116127665454582,0.0,0.0
CA,LG,2023-01-01T00:00:00,F,11,1914.3710000000428,348600.0,207200.0,0.0054915978198509545,373765.8879999996,19218.345000000107,0.005121845148158745,0.0,0.0
CA,LG,2023-01-01T00:00:00,F,12,1816.3759999999893,348600.0,206500.0,0.005210487664945466,373765.8879999996,19218.345000000107,0.004859662313538873,0.0,0.0
CA,LG,2023-01-01T00:00:00,F,13,1920.8699999999953,348600.0,210600.00000000003,0.005510240963855408,373765.8879999996,19218.345000000107,0.005139233037767206,0.0,0.0
