province,projection_scenario,timepoint,N,prop_male
BC,M2,2042-01-01T00:00:00,4471.232876712329,0.5128676470588235
BC,M2,2042-02-01T00:00:00,4477.51548132858,0.5128676470588235
BC,M2,2042-03-01T00:00:00,4483.190091949709,0.5128676470588235
BC,M2,2042-04-01T00:00:00,4489.47269656596,0.5128676470588235
BC,M2,2042-05-01T00:00:00,4495.55263651717,0.5128676470588235
BC,M2,2042-06-01T00:00:00,4501.835241133421,0.5128676470588235
BC,M2,2042-07-01T00:00:00,4507.9151810846315,0.5128676470588235
BC,M2,2042-08-01T00:00:00,4514.1977857008815,0.5128676470588235
BC,M2,2042-09-01T00:00:00,4520.480390317132,0.5128676470588235
BC,M2,2042-10-01T00:00:00,4526.560330268343,0.5128676470588235
BC,M2,2042-11-01T00:00:00,4532.842934884594,0.5128676470588235
BC,M2,2042-12-01T00:00:00,4538.922874835804,0.5128676470588235
BC,M2,2043-01-01T00:00:00,4545.2054794520545,0.5135623869801085
BC,M2,2043-02-01T00:00:00,4545.2054794520545,0.5135623869801085
BC,M2,2043-03-01T00:00:00,4545.2054794520545,0.5135623869801085
BC,M2,2043-04-01T00:00:00,4545.2054794520545,0.5135623869801085
BC,M2,2043-05-01T00:00:00,4545.2054794520545,0.5135623869801085
BC,M2,2043-06-01T00:00:00,4545.2054794520545,0.5135623869801085
BC,M2,2043-07-01T00:00:00,4545.2054794520545,0.5135623869801085
BC,M2,2043-08-01T00:00:00,4545.2054794520545,0.5135623869801085
BC,M2,2043-09-01T00:00:00,4545.2054794520545,0.5135623869801085
BC,M2,2043-10-01T00:00:00,4545.2054794520545,0.5135623869801085
BC,M2,2043-11-01T00:00:00,4545.2054794520545,0.5135623869801085
BC,M2,2043-12-01T00:00:00,4545.2054794520545,0.5135623869801085
BC,M3,2022-01-01T00:00:00,3567.123287671233,0.511520737327189
BC,M3,2022-02-01T00:00:00,3572.009757928317,0.511520737327189
BC,M3,2022-03-01T00:00:00,3576.4233439669733,0.511520737327189
BC,M3,2022-04-01T00:00:00,3581.309814224057,0.511520737327189
BC,M3,2022-05-01T00:00:00,3586.038656408332,0.511520737327189
BC,M3,2022-06-01T00:00:00,3590.9251266654155,0.511520737327189
BC,M3,2022-07-01T00:00:00,3595.6539688496905,0.511520737327189
BC,M3,2022-08-01T00:00:00,3600.540439106774,0.511520737327189
BC,M3,2022-09-01T00:00:00,3605.426909363858,0.511520737327189
BC,M3,2022-10-01T00:00:00,3610.1557515481327,0.511520737327189
BC,M3,2022-11-01T00:00:00,3615.0422218052167,0.511520737327189
BC,M3,2022-12-01T00:00:00,3619.7710639894913,0.511520737327189
BC,M3,2023-01-01T00:00:00,3624.6575342465753,0.5124716553287982
BC,M3,2023-02-01T00:00:00,3629.5440045036594,0.5124716553287982
BC,M3,2023-03-01T00:00:00,3633.9575905423158,0.5124716553287982
BC,M3,2023-04-01T00:00:00,3638.8440607993994,0.5124716553287982
BC,M3,2023-05-01T00:00:00,3643.5729029836743,0.5124716553287982
BC,M3,2023-06-01T00:00:00,3648.459373240758,0.5124716553287982
BC,M3,2023-07-01T00:00:00,3653.188215425033,0.5124716553287982
BC,M3,2023-08-01T00:00:00,3658.0746856821165,0.5124716553287982
BC,M3,2023-09-01T00:00:00,3662.9611559392006,0.5124716553287982
BC,M3,2023-10-01T00:00:00,3667.689998123475,0.5124716553287982
BC,M3,2023-11-01T00:00:00,3672.576468380559,0.5124716553287982
BC,M3,2023-12-01T00:00:00,3677.3053105648337,0.5124716553287982
BC,M3,2024-01-01T00:00:00,3682.1917808219177,0.5111607142857143
BC,M3,2024-02-01T00:00:00,3686.3687401751627,0.5111607142857143
BC,M3,2024-03-01T00:00:00,3690.2762182798115,0.5111607142857143
BC,M3,2024-04-01T00:00:00,3694.4531776330564,0.5111607142857143
BC,M3,2024-05-01T00:00:00,3698.4953963620032,0.5111607142857143
BC,M3,2024-06-01T00:00:00,3702.672355715248,0.5111607142857143
BC,M3,2024-07-01T00:00:00,3706.714574444195,0.5111607142857143
BC,M3,2024-08-01T00:00:00,3710.89153379744,0.5111607142857143
BC,M3,2024-09-01T00:00:00,3715.068493150685,0.5111607142857143
BC,M3,2024-10-01T00:00:00,3719.1107118796317,0.5111607142857143
BC,M3,2024-11-01T00:00:00,3723.2876712328766,0.5111607142857143
BC,M3,2024-12-01T00:00:00,3727.3298899618235,0.5111607142857143
BC,M3,2025-01-01T00:00:00,3731.5068493150684,0.513215859030837
BC,M3,2025-02-01T00:00:00,3735.695252392569,0.513215859030837
BC,M3,2025-03-01T00:00:00,3739.4783261399884,0.513215859030837
BC,M3,2025-04-01T00:00:00,3743.6667292174893,0.513215859030837
BC,M3,2025-05-01T00:00:00,3747.720022518296,0.513215859030837
BC,M3,2025-06-01T00:00:00,3751.9084255957964,0.513215859030837
BC,M3,2025-07-01T00:00:00,3755.9617188966035,0.513215859030837
BC,M3,2025-08-01T00:00:00,3760.150121974104,0.513215859030837
BC,M3,2025-09-01T00:00:00,3764.3385250516044,0.513215859030837
BC,M3,2025-10-01T00:00:00,3768.391818352411,0.513215859030837
BC,M3,2025-11-01T00:00:00,3772.5802214299115,0.513215859030837
BC,M3,2025-12-01T00:00:00,3776.6335147307186,0.513215859030837
BC,M3,2026-01-01T00:00:00,3780.821917808219,0.5130434782608696
BC,M3,2026-02-01T00:00:00,3785.0103208857195,0.5130434782608696
BC,M3,2026-03-01T00:00:00,3788.793394633139,0.5130434782608696
BC,M3,2026-04-01T00:00:00,3792.98179771064,0.5130434782608696
BC,M3,2026-05-01T00:00:00,3797.0350910114466,0.5130434782608696
BC,M3,2026-06-01T00:00:00,3801.223494088947,0.5130434782608696
BC,M3,2026-07-01T00:00:00,3805.276787389754,0.5130434782608696
BC,M3,2026-08-01T00:00:00,3809.4651904672546,0.5130434782608696
BC,M3,2026-09-01T00:00:00,3813.653593544755,0.5130434782608696
BC,M3,2026-10-01T00:00:00,3817.7068868455617,0.5130434782608696
BC,M3,2026-11-01T00:00:00,3821.895289923062,0.5130434782608696
BC,M3,2026-12-01T00:00:00,3825.9485832238693,0.5130434782608696
BC,M3,2027-01-01T00:00:00,3830.1369863013697,0.5128755364806867
BC,M3,2027-02-01T00:00:00,3833.627322199287,0.5128755364806867
BC,M3,2027-03-01T00:00:00,3836.77988365547,0.5128755364806867
BC,M3,2027-04-01T00:00:00,3840.270219553387,0.5128755364806867
BC,M3,2027-05-01T00:00:00,3843.647963970726,0.5128755364806867
BC,M3,2027-06-01T00:00:00,3847.138299868643,0.5128755364806867
BC,M3,2027-07-01T00:00:00,3850.5160442859824,0.5128755364806867
BC,M3,2027-08-01T00:00:00,3854.006380183899,0.5128755364806867
BC,M3,2027-09-01T00:00:00,3857.4967160818164,0.5128755364806867
BC,M3,2027-10-01T00:00:00,3860.8744604991552,0.5128755364806867
BC,M3,2027-11-01T00:00:00,3864.3647963970725,0.5128755364806867
BC,M3,2027-12-01T00:00:00,3867.7425408144113,0.5128755364806867
BC,M3,2028-01-01T00:00:00,3871.2328767123286,0.5116772823779193
BC,M3,2028-02-01T00:00:00,3875.4098360655735,0.5116772823779193
BC,M3,2028-03-01T00:00:00,3879.3173141702223,0.5116772823779193
BC,M3,2028-04-01T00:00:00,3883.494273523467,0.5116772823779193
BC,M3,2028-05-01T00:00:00,3887.536492252414,0.5116772823779193
BC,M3,2028-06-01T00:00:00,3891.713451605659,0.5116772823779193
BC,M3,2028-07-01T00:00:00,3895.755670334606,0.5116772823779193
BC,M3,2028-08-01T00:00:00,3899.9326296878507,0.5116772823779193
BC,M3,2028-09-01T00:00:00,3904.109589041096,0.5116772823779193
BC,M3,2028-10-01T00:00:00,3908.151807770043,0.5116772823779193
BC,M3,2028-11-01T00:00:00,3912.328767123288,0.5116772823779193
BC,M3,2028-12-01T00:00:00,3916.3709858522348,0.5116772823779193
BC,M3,2029-01-01T00:00:00,3920.5479452054797,0.5115303983228512
BC,M3,2029-02-01T00:00:00,3924.038281103397,0.5115303983228512
BC,M3,2029-03-01T00:00:00,3927.19084255958,0.5115303983228512
BC,M3,2029-04-01T00:00:00,3930.681178457497,0.5115303983228512
BC,M3,2029-05-01T00:00:00,3934.058922874836,0.5115303983228512
BC,M3,2029-06-01T00:00:00,3937.549258772753,0.5115303983228512
BC,M3,2029-07-01T00:00:00,3940.9270031900924,0.5115303983228512
BC,M3,2029-08-01T00:00:00,3944.417339088009,0.5115303983228512
BC,M3,2029-09-01T00:00:00,3947.9076749859264,0.5115303983228512
BC,M3,2029-10-01T00:00:00,3951.285419403265,0.5115303983228512
BC,M3,2029-11-01T00:00:00,3954.7757553011825,0.5115303983228512
BC,M3,2029-12-01T00:00:00,3958.1534997185213,0.5115303983228512
BC,M3,2030-01-01T00:00:00,3961.6438356164385,0.5124481327800829
BC,M3,2030-02-01T00:00:00,3965.134171514356,0.5124481327800829
BC,M3,2030-03-01T00:00:00,3968.2867329705387,0.5124481327800829
BC,M3,2030-04-01T00:00:00,3971.777068868456,0.5124481327800829
BC,M3,2030-05-01T00:00:00,3975.1548132857947,0.5124481327800829
BC,M3,2030-06-01T00:00:00,3978.645149183712,0.5124481327800829
BC,M3,2030-07-01T00:00:00,3982.0228936010512,0.5124481327800829
BC,M3,2030-08-01T00:00:00,3985.513229498968,0.5124481327800829
BC,M3,2030-09-01T00:00:00,3989.0035653968853,0.5124481327800829
BC,M3,2030-10-01T00:00:00,3992.381309814224,0.5124481327800829
BC,M3,2030-11-01T00:00:00,3995.8716457121413,0.5124481327800829
BC,M3,2030-12-01T00:00:00,3999.24939012948,0.5124481327800829
BC,M3,2031-01-01T00:00:00,4002.7397260273974,0.5112936344969199
BC,M3,2031-02-01T00:00:00,4006.2300619253147,0.5112936344969199
BC,M3,2031-03-01T00:00:00,4009.3826233814975,0.5112936344969199
BC,M3,2031-04-01T00:00:00,4012.8729592794148,0.5112936344969199
BC,M3,2031-05-01T00:00:00,4016.2507036967536,0.5112936344969199
BC,M3,2031-06-01T00:00:00,4019.741039594671,0.5112936344969199
BC,M3,2031-07-01T00:00:00,4023.11878401201,0.5112936344969199
BC,M3,2031-08-01T00:00:00,4026.609119909927,0.5112936344969199
BC,M3,2031-09-01T00:00:00,4030.099455807844,0.5112936344969199
BC,M3,2031-10-01T00:00:00,4033.477200225183,0.5112936344969199
BC,M3,2031-11-01T00:00:00,4036.9675361231,0.5112936344969199
BC,M3,2031-12-01T00:00:00,4040.345280540439,0.5112936344969199
BC,M3,2032-01-01T00:00:00,4043.8356164383563,0.5121951219512195
BC,M3,2032-02-01T00:00:00,4047.3164158993936,0.5121951219512195
BC,M3,2032-03-01T00:00:00,4050.5726476532677,0.5121951219512195
BC,M3,2032-04-01T00:00:00,4054.053447114305,0.5121951219512195
BC,M3,2032-05-01T00:00:00,4057.421962721761,0.5121951219512195
BC,M3,2032-06-01T00:00:00,4060.902762182798,0.5121951219512195
BC,M3,2032-07-01T00:00:00,4064.271277790254,0.5121951219512195
BC,M3,2032-08-01T00:00:00,4067.752077251291,0.5121951219512195
BC,M3,2032-09-01T00:00:00,4071.232876712329,0.5121951219512195
BC,M3,2032-10-01T00:00:00,4074.6013923197847,0.5121951219512195
BC,M3,2032-11-01T00:00:00,4078.082191780822,0.5121951219512195
BC,M3,2032-12-01T00:00:00,4081.450707388278,0.5121951219512195
BC,M3,2033-01-01T00:00:00,4084.931506849315,0.5110663983903421
BC,M3,2033-02-01T00:00:00,4088.421842747232,0.5110663983903421
BC,M3,2033-03-01T00:00:00,4091.5744042034153,0.5110663983903421
BC,M3,2033-04-01T00:00:00,4095.0647401013325,0.5110663983903421
BC,M3,2033-05-01T00:00:00,4098.442484518671,0.5110663983903421
BC,M3,2033-06-01T00:00:00,4101.932820416589,0.5110663983903421
BC,M3,2033-07-01T00:00:00,4105.310564833928,0.5110663983903421
BC,M3,2033-08-01T00:00:00,4108.800900731844,0.5110663983903421
BC,M3,2033-09-01T00:00:00,4112.291236629761,0.5110663983903421
BC,M3,2033-10-01T00:00:00,4115.668981047101,0.5110663983903421
BC,M3,2033-11-01T00:00:00,4119.159316945017,0.5110663983903421
BC,M3,2033-12-01T00:00:00,4122.537061362356,0.5110663983903421
BC,M3,2034-01-01T00:00:00,4126.027397260274,0.5119521912350598
BC,M3,2034-02-01T00:00:00,4130.215800337774,0.5119521912350598
BC,M3,2034-03-01T00:00:00,4133.998874085194,0.5119521912350598
BC,M3,2034-04-01T00:00:00,4138.187277162694,0.5119521912350598
BC,M3,2034-05-01T00:00:00,4142.240570463501,0.5119521912350598
BC,M3,2034-06-01T00:00:00,4146.428973541002,0.5119521912350598
BC,M3,2034-07-01T00:00:00,4150.482266841808,0.5119521912350598
BC,M3,2034-08-01T00:00:00,4154.670669919309,0.5119521912350598
BC,M3,2034-09-01T00:00:00,4158.859072996809,0.5119521912350598
BC,M3,2034-10-01T00:00:00,4162.912366297616,0.5119521912350598
BC,M3,2034-11-01T00:00:00,4167.100769375117,0.5119521912350598
BC,M3,2034-12-01T00:00:00,4171.154062675923,0.5119521912350598
BC,M3,2035-01-01T00:00:00,4175.342465753424,0.5118110236220472
BC,M3,2035-02-01T00:00:00,4179.530868830925,0.5118110236220472
BC,M3,2035-03-01T00:00:00,4183.313942578345,0.5118110236220472
BC,M3,2035-04-01T00:00:00,4187.502345655846,0.5118110236220472
BC,M3,2035-05-01T00:00:00,4191.555638956652,0.5118110236220472
BC,M3,2035-06-01T00:00:00,4195.744042034153,0.5118110236220472
BC,M3,2035-07-01T00:00:00,4199.79733533496,0.5118110236220472
BC,M3,2035-08-01T00:00:00,4203.98573841246,0.5118110236220472
BC,M3,2035-09-01T00:00:00,4208.174141489961,0.5118110236220472
BC,M3,2035-10-01T00:00:00,4212.227434790768,0.5118110236220472
BC,M3,2035-11-01T00:00:00,4216.415837868269,0.5118110236220472
BC,M3,2035-12-01T00:00:00,4220.469131169075,0.5118110236220472
BC,M3,2036-01-01T00:00:00,4224.657534246576,0.5116731517509727
BC,M3,2036-02-01T00:00:00,4229.530653492028,0.5116731517509727
BC,M3,2036-03-01T00:00:00,4234.089377947452,0.5116731517509727
BC,M3,2036-04-01T00:00:00,4238.962497192904,0.5116731517509727
BC,M3,2036-05-01T00:00:00,4243.678419043342,0.5116731517509727
BC,M3,2036-06-01T00:00:00,4248.551538288794,0.5116731517509727
BC,M3,2036-07-01T00:00:00,4253.267460139232,0.5116731517509727
BC,M3,2036-08-01T00:00:00,4258.140579384684,0.5116731517509727
BC,M3,2036-09-01T00:00:00,4263.013698630137,0.5116731517509727
BC,M3,2036-10-01T00:00:00,4267.729620480575,0.5116731517509727
BC,M3,2036-11-01T00:00:00,4272.602739726028,0.5116731517509727
BC,M3,2036-12-01T00:00:00,4277.318661576465,0.5116731517509727
BC,M3,2037-01-01T00:00:00,4282.191780821918,0.5124760076775432
BC,M3,2037-02-01T00:00:00,4287.776318258585,0.5124760076775432
BC,M3,2037-03-01T00:00:00,4292.820416588478,0.5124760076775432
BC,M3,2037-04-01T00:00:00,4298.404954025145,0.5124760076775432
BC,M3,2037-05-01T00:00:00,4303.809345092888,0.5124760076775432
BC,M3,2037-06-01T00:00:00,4309.393882529555,0.5124760076775432
BC,M3,2037-07-01T00:00:00,4314.798273597297,0.5124760076775432
BC,M3,2037-08-01T00:00:00,4320.382811033965,0.5124760076775432
BC,M3,2037-09-01T00:00:00,4325.967348470633,0.5124760076775432
BC,M3,2037-10-01T00:00:00,4331.371739538375,0.5124760076775432
BC,M3,2037-11-01T00:00:00,4336.956276975042,0.5124760076775432
BC,M3,2037-12-01T00:00:00,4342.360668042785,0.5124760076775432
BC,M3,2038-01-01T00:00:00,4347.945205479452,0.5122873345935728
BC,M3,2038-02-01T00:00:00,4353.529742916119,0.5122873345935728
BC,M3,2038-03-01T00:00:00,4358.573841246012,0.5122873345935728
BC,M3,2038-04-01T00:00:00,4364.1583786826795,0.5122873345935728
BC,M3,2038-05-01T00:00:00,4369.562769750422,0.5122873345935728
BC,M3,2038-06-01T00:00:00,4375.14730718709,0.5122873345935728
BC,M3,2038-07-01T00:00:00,4380.5516982548315,0.5122873345935728
BC,M3,2038-08-01T00:00:00,4386.136235691499,0.5122873345935728
BC,M3,2038-09-01T00:00:00,4391.720773128167,0.5122873345935728
BC,M3,2038-10-01T00:00:00,4397.125164195909,0.5122873345935728
BC,M3,2038-11-01T00:00:00,4402.709701632576,0.5122873345935728
BC,M3,2038-12-01T00:00:00,4408.114092700319,0.5122873345935728
BC,M3,2039-01-01T00:00:00,4413.698630136986,0.5121042830540037
BC,M3,2039-02-01T00:00:00,4419.981234753237,0.5121042830540037
BC,M3,2039-03-01T00:00:00,4425.655845374366,0.5121042830540037
BC,M3,2039-04-01T00:00:00,4431.938449990617,0.5121042830540037
BC,M3,2039-05-01T00:00:00,4438.018389941828,0.5121042830540037
BC,M3,2039-06-01T00:00:00,4444.300994558079,0.5121042830540037
BC,M3,2039-07-01T00:00:00,4450.380934509289,0.5121042830540037
BC,M3,2039-08-01T00:00:00,4456.6635391255395,0.5121042830540037
BC,M3,2039-09-01T00:00:00,4462.94614374179,0.5121042830540037
BC,M3,2039-10-01T00:00:00,4469.026083693001,0.5121042830540037
BC,M3,2039-11-01T00:00:00,4475.308688309251,0.5121042830540037
BC,M3,2039-12-01T00:00:00,4481.388628260462,0.5121042830540037
BC,M3,2040-01-01T00:00:00,4487.671232876713,0.5128205128205128
BC,M3,2040-02-01T00:00:00,4493.93667190658,0.5128205128205128
BC,M3,2040-03-01T00:00:00,4499.797889063553,0.5128205128205128
BC,M3,2040-04-01T00:00:00,4506.06332809342,0.5128205128205128
BC,M3,2040-05-01T00:00:00,4512.126656186841,0.5128205128205128
BC,M3,2040-06-01T00:00:00,4518.392095216708,0.5128205128205128
BC,M3,2040-07-01T00:00:00,4524.455423310128,0.5128205128205128
BC,M3,2040-08-01T00:00:00,4530.720862339996,0.5128205128205128
BC,M3,2040-09-01T00:00:00,4536.986301369863,0.5128205128205128
BC,M3,2040-10-01T00:00:00,4543.049629463283,0.5128205128205128
BC,M3,2040-11-01T00:00:00,4549.315068493151,0.5128205128205128
BC,M3,2040-12-01T00:00:00,4555.3783965865705,0.5128205128205128
BC,M3,2041-01-01T00:00:00,4561.643835616438,0.5117117117117117
BC,M3,2041-02-01T00:00:00,4568.624507412273,0.5117117117117117
BC,M3,2041-03-01T00:00:00,4574.929630324638,0.5117117117117117
BC,M3,2041-04-01T00:00:00,4581.910302120473,0.5117117117117117
BC,M3,2041-05-01T00:00:00,4588.66579095515,0.5117117117117117
BC,M3,2041-06-01T00:00:00,4595.646462750985,0.5117117117117117
BC,M3,2041-07-01T00:00:00,4602.4019515856635,0.5117117117117117
BC,M3,2041-08-01T00:00:00,4609.382623381497,0.5117117117117117
BC,M3,2041-09-01T00:00:00,4616.363295177332,0.5117117117117117
BC,M3,2041-10-01T00:00:00,4623.118784012009,0.5117117117117117
BC,M3,2041-11-01T00:00:00,4630.099455807844,0.5117117117117117
BC,M3,2041-12-01T00:00:00,4636.854944642521,0.5117117117117117
BC,M3,2042-01-01T00:00:00,4643.835616438356,0.511504424778761
BC,M3,2042-02-01T00:00:00,4650.81628823419,0.511504424778761
BC,M3,2042-03-01T00:00:00,4657.121411146556,0.511504424778761
BC,M3,2042-04-01T00:00:00,4664.102082942391,0.511504424778761
BC,M3,2042-05-01T00:00:00,4670.857571777068,0.511504424778761
BC,M3,2042-06-01T00:00:00,4677.838243572903,0.511504424778761
BC,M3,2042-07-01T00:00:00,4684.593732407581,0.511504424778761
BC,M3,2042-08-01T00:00:00,4691.574404203415,0.511504424778761
BC,M3,2042-09-01T00:00:00,4698.555075999249,0.511504424778761
BC,M3,2042-10-01T00:00:00,4705.310564833927,0.511504424778761
BC,M3,2042-11-01T00:00:00,4712.291236629761,0.511504424778761
BC,M3,2042-12-01T00:00:00,4719.046725464439,0.511504424778761
BC,M3,2043-01-01T00:00:00,4726.027397260274,0.5130434782608696
BC,M3,2043-02-01T00:00:00,4726.027397260274,0.5130434782608696
BC,M3,2043-03-01T00:00:00,4726.027397260274,0.5130434782608696
BC,M3,2043-04-01T00:00:00,4726.027397260274,0.5130434782608696
BC,M3,2043-05-01T00:00:00,4726.027397260274,0.5130434782608696
BC,M3,2043-06-01T00:00:00,4726.027397260274,0.5130434782608696
BC,M3,2043-07-01T00:00:00,4726.027397260274,0.5130434782608696
BC,M3,2043-08-01T00:00:00,4726.027397260274,0.5130434782608696
BC,M3,2043-09-01T00:00:00,4726.027397260274,0.5130434782608696
BC,M3,2043-10-01T00:00:00,4726.027397260274,0.5130434782608696
BC,M3,2043-11-01T00:00:00,4726.027397260274,0.5130434782608696
BC,M3,2043-12-01T00:00:00,4726.027397260274,0.5130434782608696
BC,M4,2022-01-01T00:00:00,3567.123287671233,0.511520737327189
BC,M4,2022-02-01T00:00:00,3572.009757928317,0.511520737327189
BC,M4,2022-03-01T00:00:00,3576.4233439669733,0.511520737327189
BC,M4,2022-04-01T00:00:00,3581.309814224057,0.511520737327189
BC,M4,2022-05-01T00:00:00,3586.038656408332,0.511520737327189
BC,M4,2022-06-01T00:00:00,3590.9251266654155,0.511520737327189
BC,M4,2022-07-01T00:00:00,3595.6539688496905,0.511520737327189
BC,M4,2022-08-01T00:00:00,3600.540439106774,0.511520737327189
BC,M4,2022-09-01T00:00:00,3605.426909363858,0.511520737327189
BC,M4,2022-10-01T00:00:00,3610.1557515481327,0.511520737327189
BC,M4,2022-11-01T00:00:00,3615.0422218052167,0.511520737327189
BC,M4,2022-12-01T00:00:00,3619.7710639894913,0.511520737327189
BC,M4,2023-01-01T00:00:00,3624.6575342465753,0.5124716553287982
BC,M4,2023-02-01T00:00:00,3628.8459373240757,0.5124716553287982
BC,M4,2023-03-01T00:00:00,3632.6290110714954,0.5124716553287982
BC,M4,2023-04-01T00:00:00,3636.8174141489962,0.5124716553287982
BC,M4,2023-05-01T00:00:00,3640.870707449803,0.5124716553287982
BC,M4,2023-06-01T00:00:00,3645.0591105273033,0.5124716553287982
BC,M4,2023-07-01T00:00:00,3649.1124038281105,0.5124716553287982
BC,M4,2023-08-01T00:00:00,3653.300806905611,0.5124716553287982
BC,M4,2023-09-01T00:00:00,3657.4892099831113,0.5124716553287982
BC,M4,2023-10-01T00:00:00,3661.542503283918,0.5124716553287982
BC,M4,2023-11-01T00:00:00,3665.7309063614184,0.5124716553287982
BC,M4,2023-12-01T00:00:00,3669.7841996622255,0.5124716553287982
BC,M4,2024-01-01T00:00:00,3673.972602739726,0.5123042505592841
BC,M4,2024-02-01T00:00:00,3678.149562092971,0.5123042505592841
BC,M4,2024-03-01T00:00:00,3682.0570401976197,0.5123042505592841
BC,M4,2024-04-01T00:00:00,3686.2339995508646,0.5123042505592841
BC,M4,2024-05-01T00:00:00,3690.2762182798115,0.5123042505592841
BC,M4,2024-06-01T00:00:00,3694.4531776330564,0.5123042505592841
BC,M4,2024-07-01T00:00:00,3698.4953963620032,0.5123042505592841
BC,M4,2024-08-01T00:00:00,3702.672355715248,0.5123042505592841
BC,M4,2024-09-01T00:00:00,3706.849315068493,0.5123042505592841
BC,M4,2024-10-01T00:00:00,3710.89153379744,0.5123042505592841
BC,M4,2024-11-01T00:00:00,3715.068493150685,0.5123042505592841
BC,M4,2024-12-01T00:00:00,3719.1107118796317,0.5123042505592841
BC,M4,2025-01-01T00:00:00,3723.2876712328766,0.5121412803532008
BC,M4,2025-02-01T00:00:00,3727.476074310377,0.5121412803532008
BC,M4,2025-03-01T00:00:00,3731.2591480577967,0.5121412803532008
BC,M4,2025-04-01T00:00:00,3735.4475511352975,0.5121412803532008
BC,M4,2025-05-01T00:00:00,3739.500844436104,0.5121412803532008
BC,M4,2025-06-01T00:00:00,3743.6892475136046,0.5121412803532008
BC,M4,2025-07-01T00:00:00,3747.7425408144118,0.5121412803532008
BC,M4,2025-08-01T00:00:00,3751.930943891912,0.5121412803532008
BC,M4,2025-09-01T00:00:00,3756.1193469694126,0.5121412803532008
BC,M4,2025-10-01T00:00:00,3760.1726402702193,0.5121412803532008
BC,M4,2025-11-01T00:00:00,3764.3610433477197,0.5121412803532008
BC,M4,2025-12-01T00:00:00,3768.414336648527,0.5121412803532008
BC,M4,2026-01-01T00:00:00,3772.6027397260273,0.5119825708061002
BC,M4,2026-02-01T00:00:00,3776.0930756239445,0.5119825708061002
BC,M4,2026-03-01T00:00:00,3779.2456370801274,0.5119825708061002
BC,M4,2026-04-01T00:00:00,3782.7359729780446,0.5119825708061002
BC,M4,2026-05-01T00:00:00,3786.1137173953834,0.5119825708061002
BC,M4,2026-06-01T00:00:00,3789.6040532933007,0.5119825708061002
BC,M4,2026-07-01T00:00:00,3792.98179771064,0.5119825708061002
BC,M4,2026-08-01T00:00:00,3796.4721336085568,0.5119825708061002
BC,M4,2026-09-01T00:00:00,3799.962469506474,0.5119825708061002
BC,M4,2026-10-01T00:00:00,3803.340213923813,0.5119825708061002
BC,M4,2026-11-01T00:00:00,3806.83054982173,0.5119825708061002
BC,M4,2026-12-01T00:00:00,3810.208294239069,0.5119825708061002
BC,M4,2027-01-01T00:00:00,3813.698630136986,0.5129310344827587
BC,M4,2027-02-01T00:00:00,3817.1889660349034,0.5129310344827587
BC,M4,2027-03-01T00:00:00,3820.3415274910863,0.5129310344827587
BC,M4,2027-04-01T00:00:00,3823.8318633890035,0.5129310344827587
BC,M4,2027-05-01T00:00:00,3827.2096078063423,0.5129310344827587
BC,M4,2027-06-01T00:00:00,3830.6999437042596,0.5129310344827587
BC,M4,2027-07-01T00:00:00,3834.077688121599,0.5129310344827587
BC,M4,2027-08-01T00:00:00,3837.5680240195156,0.5129310344827587
BC,M4,2027-09-01T00:00:00,3841.058359917433,0.5129310344827587
BC,M4,2027-10-01T00:00:00,3844.4361043347717,0.5129310344827587
BC,M4,2027-11-01T00:00:00,3847.926440232689,0.5129310344827587
BC,M4,2027-12-01T00:00:00,3851.3041846500278,0.5129310344827587
BC,M4,2028-01-01T00:00:00,3854.794520547945,0.511727078891258
BC,M4,2028-02-01T00:00:00,3858.2753200089824,0.511727078891258
BC,M4,2028-03-01T00:00:00,3861.5315517628565,0.511727078891258
BC,M4,2028-04-01T00:00:00,3865.012351223894,0.511727078891258
BC,M4,2028-05-01T00:00:00,3868.3808668313495,0.511727078891258
BC,M4,2028-06-01T00:00:00,3871.861666292387,0.511727078891258
BC,M4,2028-07-01T00:00:00,3875.2301818998426,0.511727078891258
BC,M4,2028-08-01T00:00:00,3878.71098136088,0.511727078891258
BC,M4,2028-09-01T00:00:00,3882.1917808219177,0.511727078891258
BC,M4,2028-10-01T00:00:00,3885.5602964293735,0.511727078891258
BC,M4,2028-11-01T00:00:00,3889.041095890411,0.511727078891258
BC,M4,2028-12-01T00:00:00,3892.4096114978665,0.511727078891258
BC,M4,2029-01-01T00:00:00,3895.890410958904,0.5126582278481012
BC,M4,2029-02-01T00:00:00,3898.6826796772375,0.5126582278481012
BC,M4,2029-03-01T00:00:00,3901.204728842184,0.5126582278481012
BC,M4,2029-04-01T00:00:00,3903.9969975605177,0.5126582278481012
BC,M4,2029-05-01T00:00:00,3906.699193094389,0.5126582278481012
BC,M4,2029-06-01T00:00:00,3909.4914618127227,0.5126582278481012
BC,M4,2029-07-01T00:00:00,3912.193657346594,0.5126582278481012
BC,M4,2029-08-01T00:00:00,3914.9859260649278,0.5126582278481012
BC,M4,2029-09-01T00:00:00,3917.7781947832614,0.5126582278481012
BC,M4,2029-10-01T00:00:00,3920.480390317133,0.5126582278481012
BC,M4,2029-11-01T00:00:00,3923.2726590354664,0.5126582278481012
BC,M4,2029-12-01T00:00:00,3925.974854569338,0.5126582278481012
BC,M4,2030-01-01T00:00:00,3928.7671232876714,0.5125523012552301
