fiscal_year,N,F,M,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,90+,F_0,F_1,F_10,F_11,F_12,F_13,F_14,F_15,F_16,F_17,F_18,F_19,F_2,F_20,F_21,F_22,F_23,F_24,F_25,F_26,F_27,F_28,F_29,F_3,F_30,F_31,F_32,F_33,F_34,F_35,F_36,F_37,F_38,F_39,F_4,F_40,F_41,F_42,F_43,F_44,F_45,F_46,F_47,F_48,F_49,F_5,F_50,F_51,F_52,F_53,F_54,F_55,F_56,F_57,F_58,F_59,F_6,F_60,F_61,F_62,F_63,F_64,F_65,F_66,F_67,F_68,F_69,F_7,F_70,F_71,F_72,F_73,F_74,F_75,F_76,F_77,F_78,F_79,F_8,F_80,F_81,F_82,F_83,F_84,F_85,F_86,F_87,F_88,F_89,F_9,F_90,F_90+,M_0,M_1,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_19,M_2,M_20,M_21,M_22,M_23,M_24,M_25,M_26,M_27,M_28,M_29,M_3,M_30,M_31,M_32,M_33,M_34,M_35,M_36,M_37,M_38,M_39,M_4,M_40,M_41,M_42,M_43,M_44,M_45,M_46,M_47,M_48,M_49,M_5,M_50,M_51,M_52,M_53,M_54,M_55,M_56,M_57,M_58,M_59,M_6,M_60,M_61,M_62,M_63,M_64,M_65,M_66,M_67,M_68,M_69,M_7,M_70,M_71,M_72,M_73,M_74,M_75,M_76,M_77,M_78,M_79,M_8,M_80,M_81,M_82,M_83,M_84,M_85,M_86,M_87,M_88,M_89,M_9,M_90,M_90+
2008,47.076198827710336,45.78841934560717,48.2832618025751,160.59957173447535,112.42270938729621,176.99115044247787,174.0139211136891,349.44670937681997,121.80267965895248,309.0234857849196,0,122.24938875305621,0,123.76237623762374,180.940892641737,0,55.64830272676682,0,0,0,0,0,0,0,56.721497447532606,0,0,57.803468208092475,0,59.48839976204639,0,0,0,0,0,0,0,68.44626967830251,0,122.5490196078431,58.07200929152149,0,0,63.57279084551811,0,0,112.73957158962796,56.116722783389434,58.51375073142187,0,0,0,0,63.33122229259024,0,0,0,69.88120195667364,76.33587786259541,0,0,0,97.27626459143968,103.7344398340249,108.34236186348862,0,149.47683109118086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,108.81392818280737,0,0,0,0,114.67889908256878,0,0,0,0,0,0,124.53300124532998,0,118.7648456057007,0,0,117.92452830188677,0,123.76237623762374,0,0,0,233.91812865497073,0,0,0,0,144.30014430014427,0,244.20024420024416,122.5490196078431,0,0,122.24938875305621,129.70168612191955,0,0,237.81212841854932,0,118.48341232227487,0,0,0,0,125.78616352201254,0,0,0,0,149.03129657228016,157.9778830963665,0,0,0,208.3333333333333,0,246.3054187192118,235.2941176470588,0,353.35689045936397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,210.7481559536354,214.59227467811155,241.83796856106403,354.1912632821723,0,0,0,0,0,0,0,0,224.21524663677124,0,0,0,0,0,0,0,0,0,0,115.0747986191024,0,0,0,0,0,0,0,0,0,0,556.1735261401558,0,0,0,0,109.28961748633877,0,0,0,0,0,118.06375442739079,119.18951132300357,0,0,0,0,0,0,0,0,0,635.3240152477763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.42424242424238,0,0,0,0,0,0,0,0,0,0,0,NA,0
2009,65.76303386796249,84.76332196876949,47.87658480361737,53.418803418803456,159.57446808510647,111.17287381878828,0,175.54125219426578,176.3668430335098,122.85012285012293,62.61740763932377,59.55926146515787,184.3884449907807,127.30744748567801,248.9110143123835,60.53268765133176,0,0,0,53.966540744738296,53.79236148466921,100.2506265664161,161.72506738544485,0,0,0,57.240984544934214,0,0,57.504312823461795,117.64705882352949,0,109.89010989010995,174.0139211136892,57.53739930955124,180.94089264173715,0,127.95905310300714,0,64.8929266709929,62.34413965087285,0,61.199510403916804,64.80881399870387,64.30868167202576,67.20430107526886,0,57.012542759407104,226.7573696145126,0,0,0,58.548009367681544,0,447.28434504792364,0,0,0,0,0,0,0,0,99.90009990009996,0,0,0,0,0,0,213.67521367521383,0,0,0,0,0,366.30036630036653,0,0,450.4504504504507,456.6210045662104,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,109.17030567685596,108.34236186348868,128.36970474967916,128.53470437018004,0,0,0,0,113.89521640091124,109.28961748633888,103.51966873706009,237.52969121140157,0,0,0,0,115.47344110854512,0,0,0,240.0960384153663,0,0,0,336.32286995515716,0,231.74971031286228,0,259.0673575129535,0,130.20833333333343,0,0,129.0322580645162,355.8718861209967,131.23359580052505,130.03901170351114,132.97872340425542,0,0,116.82242990654214,0,0,0,128.36970474967916,371.28712871287155,0,953.6784741144421,0,0,0,0,0,0,0,0,126.58227848101272,215.51724137931052,0,0,0,0,0,0,0,0,0,0,0,0,0,763.3587786259546,0,0,884.95575221239,900.9009009009014,0,0,0,0,0,0,0,0,0,0,0,0,0,123.91573729863701,NA,0,0,208.98641588296775,126.26262626262636,361.8817852834743,117.50881316098716,0,0,0,0,0,97.18172983479111,98.71668311944724,212.53985122210426,0,0,0,0,0,0,108.22510822510829,0,0,228.05017103762842,0,0,117.64705882352949,125.78616352201266,0,0,0,0,124.22360248447214,0,0,0,0,0,0,0,108.81392818280747,330.39647577092535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.33174224343682,0,0,0,0,0,0,0,363.63636363636397,0,0,128.70012870012877,0,0,0,0,0,0,0,0,0,0,114.41647597254011,0,0,0,0,0,0,0,0,0,0,243.90243902439042,NA,0
2010,59.33490960416424,61.07491856677524,57.69129910316254,50.35246727089628,53.07855626326965,158.31134564643799,275.02750275027506,240.81878386514148,235.2941176470588,59.347181008902076,123.38062924120914,63.25110689437065,120.26458208057727,62.11180124223603,64.6830530401035,188.20577164366372,181.70805572380377,0,223.21428571428575,54.525627044711015,53.648068669527895,53.734551316496514,100.35122930255895,0,112.42270938729621,0,0,0,0,0,0,286.368843069874,0,0,56.88282138794084,0,0,0,127.7139208173691,0,0,62.53908692933083,0,61.46281499692685,65.57377049180327,0,67.79661016949153,61.95786864931846,0,170.06802721088434,0,0,54.82456140350877,0,0,64.22607578676943,67.29475100942126,0,0,71.68458781362007,0,0,171.52658662092625,0,0,0,0,0,0,0,0,0,0,0,316.4556962025316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,102.35414534288637,109.89010989010988,0,0,0,125.94458438287154,0,465.6577415599534,0,113.89521640091115,0,0,107.18113612004286,0,230.4147465437788,0,0,0,0,0,0,467.8362573099415,0,114.15525114155251,0,110.37527593818984,0,0,0,129.5336787564767,0,0,0,0,0,129.5336787564767,0,0,134.77088948787062,127.7139208173691,0,0,0,0,112.99435028248588,477.32696897374706,0,0,137.36263736263737,143.0615164520744,0,0,150.82956259426848,0,0,187.6172607879925,0,0,0,0,0,0,0,0,0,0,0,0,0,628.930817610063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.62656641604008,NA,0,0,0,123.76237623762377,128.7001287001287,361.01083032490976,233.3722287047841,0,0,108.45986984815619,0,105.26315789473684,194.17475728155338,207.9002079002079,0,0,0,0,0,0,0,0,112.23344556677891,0,424.6284501061572,0,0,0,0,0,125.94458438287154,0,0,126.26262626262627,0,460.8294930875576,0,128.7001287001287,0,0,0,0,328.58707557502737,0,0,0,0,0,0,0,0,0,0,0,0,0,157.9778830963665,113.50737797956869,0,0,0,0,0,0,0,0,0,0,240.09603841536614,0,0,0,0,0,0,0,0,0,0,129.70168612191958,0,0,0,0,0,0,0,0,0,0,0,NA,0
2011,51.27887752305339,52.75700849569758,49.88131686676528,0,296.00394671928956,209.86358866736617,104.98687664041995,161.81229773462786,59.95203836930455,0,60.27727546714888,0,253.96825396825398,0,62.11180124223603,0,313.08703819661866,59.916117435590174,0,0,0,0,0,50.63291139240506,0,55.8971492453885,54.17118093174431,0,0,0,51.92107995846313,0,220.38567493112944,53.590568060021425,0,0,0,0,59.95203836930455,256.4102564102564,67.84260515603799,0,125.07817385866166,57.636887608069166,0,0,0,0,0,0,0,58.0046403712297,0,222.3457476375764,58.78894767783657,60.42296072507553,65.06180871828238,0,72.15007215007215,0,72.62164124909224,0,0,87.56567425569177,0,0,0,0,0,0,165.8374792703151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,201.00502512562812,0,0,0,0,124.68827930174564,0,0,0,0,0,0,0,0,113.37868480725623,0,0,0,0,101.93679918450562,0,453.51473922902494,106.49627263045794,106.72358591248667,0,0,0,0,118.2033096926714,519.4805194805194,136.79890560875512,0,250.62656641604008,110.37527593818987,121.06537530266344,0,0,0,0,0,0,0,116.95906432748538,0,123.76237623762377,0,128.7001287001287,126.74271229404309,0,0,157.23270440251574,0,152.90519877675843,0,0,0,0,0,0,0,0,0,0,378.7878787878788,0,0,125.78616352201257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,387.5968992248062,0,124.37810945273631,0,594.5303210463734,0,0,0,0,0,0,407.33197556008145,97.75171065493646,0,0,104.82180293501047,0,0,0,0,0,0,103.51966873706004,0,0,0,0,0,0,0,0,0,0,210.97046413502113,0,0,0,0,0,0,0,0,0,0,0,430.10752688172033,0,0,122.69938650306749,0,0,0,0,0,0,0,159.23566878980893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.4788189987163,NA,0
2012,42.77458665782077,50.21520803443328,35.71793040106134,0,53.41880341880342,0,319.4888178913738,210.97046413502107,0,177.83046828689982,236.5464222353637,59.73715651135006,0,125.62814070351759,242.71844660194174,0,65.83278472679395,125.15644555694618,0,0,0,54.318305268875605,0,54.02485143165856,0,54.112554112554115,54.945054945054935,53.24813631522897,54.76451259583791,0,0,0,52.6592943654555,54.76451259583791,53.276505061267976,52.60389268805893,0,0,0,0,192.30769230769232,0,0,0,56.561085972850684,0,0,0,0,0,114.67889908256882,0,57.971014492753625,0,0,0,0,129.78585334198573,68.35269993164731,0,0,0,0,0,0,104.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,106.95187165775401,0,499.3757802746567,0,132.4503311258278,0,0,0,0,0,0,0,111.60714285714288,0,0,0,0,113.25028312570782,0,0,0,0,219.29824561403507,111.23470522803115,106.38297872340426,103.62694300518135,0,0,0,0,390.625,0,0,0,0,118.48341232227489,0,0,0,0,0,118.2033096926714,0,116.0092807424594,0,0,0,0,0,138.50415512465375,146.41288433382138,0,0,0,0,121.65450121654501,0,0,215.5172413793103,0,0,0,0,0,0,0,482.50904704463204,0,0,0,0,0,0,0,0,0,0,123.60939431396785,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,255.1020408163265,0,0,0,237.81212841854932,0,0,0,105.70824524312897,0,0,0,0,101.31712259371832,107.99136069114472,102.98661174047376,0,0,0,0,99.9000999000999,414.0786749482401,0,0,0,0,0,0,0,0,0,0,417.53653444676405,0,0,0,0,0,0,0,111.35857461024499,0,0,0,0,0,0,0,122.1001221001221,0,0,0,0,0,231.21387283236996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2013,31.124905976846538,31.960227272727284,30.332136899044546,0,156.73981191222578,0,100.15022533800705,108.04970286331717,52.91005291005293,108.57763300760045,58.92751915144375,59.27682276229997,0,122.17470983506416,125.39184952978061,60.97560975609758,0,0,0,0,0,57.40528128587831,0,0,54.6746856205577,0,0,54.08328826392647,0,0,51.49330587023689,51.25576627370581,0,0,163.7554585152839,0,0,0,0,0,0,260.0780234070222,0,0,0,0,61.42506142506146,0,0,0,0,56.85048322910747,0,0,0,0,0,0,0,0,0,0,0,0,95.14747859181735,92.76437847866423,110.01100110011005,0,0,0,0,0,0,0,0,0,0,348.43205574912906,354.6099290780143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,121.65450121654506,0,0,0,0,0,0,109.28961748633884,0,0,100.90817356205856,0,0,202.83975659229216,0,328.5870755750275,0,0,0,0,0,0,531.2084993359895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.98208286674137,0,215.0537634408603,209.20502092050216,0,0,0,0,0,0,0,121.06537530266348,0,0,0,0,699.3006993006995,769.2307692307694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,305.8103975535169,240.67388688327327,254.77707006369434,117.92452830188684,0,0,0,0,0,0,0,0,0,105.82010582010587,0,0,0,0,0,0,100.7049345417926,0,0,0,0,0,0,0,0,0,0,0,0,210.08403361344546,0,0,0,118.48341232227493,0,0,0,0,110.25358324145539,0,104.27528675703863,0,0,0,0,0,0,0,0,0,0,105.37407797681774,0,0,0,215.0537634408603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.68611435239212,0,0,0,0,0,0,0,0,0,0,0,NA,0
2014,47.86652078774617,63.072691276696396,33.38062254861053,0,104.93179433368311,104.98687664041995,107.46910263299303,200.4008016032064,0,53.10674455655868,0,0,178.359096313912,0,61.61429451632779,0,61.2369871402327,61.2369871402327,0,186.21973929236498,0,0,0,56.4334085778781,0,0,49.92511233150274,0,106.72358591248664,0,0,0,0,0,0,218.10250817884406,0,0,0,0,61.34969325153374,60.75334143377885,392.6701570680628,68.44626967830253,0,0,0,0,61.881188118811885,63.21112515802782,0,60.53268765133172,224.97187851518564,111.42061281337048,114.94252873563218,115.74074074074073,57.37234652897303,119.9040767386091,61.69031462060457,0,0,0,0,0,91.74311926605505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.5955056179776,0,0,0,0,NA,0,0,110.01100110011001,0,0,0,0,122.39902080783352,0,390.625,0,0,0,0,117.096018735363,0,0,104.27528675703859,0,213.44717182497328,0,0,0,0,106.951871657754,0,0,434.78260869565224,0,0,0,0,116.41443538998836,118.34319526627219,801.068090787717,101.31712259371835,0,0,0,0,0,0,125.31328320802004,0,0,116.41443538998836,0,231.48148148148147,227.01475595913735,231.21387283236996,0,129.5336787564767,0,0,0,0,0,0,0,194.17475728155338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325.5813953488373,0,0,0,0,240.3846153846154,NA,0,0,100.30090270812437,0,121.80267965895248,0,118.06375442739079,0,0,0,0,0,0,205.3388090349076,0,0,0,0,0,0,0,0,0,0,107.99136069114472,0,0,0,0,0,0,0,0,0,0,297.3240832507433,133.33333333333334,0,0,0,0,119.61722488038276,0,0,119.04761904761907,326.4417845484223,0,0,0,0,110.61946902654867,111.60714285714285,118.76484560570071,0,0,0,0,104.93179433368311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.6470588235294,NA,0
2015,54.891694464383754,76.01541039683502,34.692394105597046,0,150.30060120240486,207.36132711249357,52.029136316337166,53.56186395286558,199.8001998001999,164.74464579901158,212.53985122210418,0,58.41121495327104,119.54572624028694,59.31198102016609,124.4555071561917,0,61.23698714023272,0,0,184.50184501845024,0,58.34305717619605,0,0,0,56.242969628796416,98.61932938856019,52.54860746190227,0,0,0,148.80952380952382,0,0,0,0,107.06638115631695,106.89470871191877,0,0,0,0,394.47731755424064,0,64.22607578676943,60.60606060606063,56.49717514124295,60.642813826561564,122.85012285012289,62.61740763932375,0,60.2772754671489,0,0,0,0,57.971014492753646,60.642813826561564,62.26650062266503,66.53359946773122,0,0,0,0,0,0,197.62845849802375,0,0,134.04825737265418,135.8695652173913,0,0,187.2659176029963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,205.12820512820517,241.2545235223161,0,0,0,127.0648030495553,0,0,258.732212160414,0,0,215.98272138228953,0,0,0,116.00928074245944,103.09278350515469,0,0,0,0,195.12195121951223,0,0,0,0,0,107.52688172043013,206.8252326783868,0,0,0,0,0,801.0680907877172,0,123.91573729863697,117.23329425556862,116.4144353899884,125.94458438287158,254.4529262086514,124.06947890818863,0,0,404.448938321537,0,0,0,0,120.3369434416366,0,128.3697047496791,142.24751066856334,0,0,225.22522522522527,0,0,0,0,439.56043956043965,0,0,298.50746268656724,0,0,107.29613733905582,0,438.5964912280703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.76047904191621,NA,0,0,97.94319294809013,0,115.606936416185,247.21878862793574,0,0,0,0,117.23329425556862,0,112.35955056179779,199.40179461615156,0,0,0,0,94.51795841209832,100.5025125628141,0,0,0,100.90817356205852,101.72939979654122,0,0,0,0,106.60980810234545,0,0,0,0,0,107.8748651564186,0,0,0,0,0,0,0,0,0,119.47431302270016,0,0,0,0,0,0,113.25028312570784,0,0,0,0,107.1811361200429,0,0,0,0,0,0,0,0,246.91358024691363,0,315.7894736842106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2016,39.94308110941907,49.4762343467431,30.865701707360653,50.5816894284269,49.21259842519685,99.95002498750624,153.37423312883436,52.27391531625719,0,204.60358056265983,0,108.51871947911013,168.0672268907563,57.63688760806916,60.42296072507552,0,63.211125158027805,0,0,59.34718100890206,65.91957811470006,0,60.86427267194156,0,0,0,0,0,0,0,50.35246727089626,0,50.55611729019211,0,0,0,51.67958656330749,53.90835579514824,0,107.41138560687432,0,116.07661056297154,185.41409147095177,183.5985312117503,0,0,129.95451591942816,0,57.83689994216309,0,0,0,0,60.060060060060046,0,0,0,0,0,61.50061500615005,63.451776649746186,67.38544474393531,0,0,0,83.96305625524768,0,0,208.76826722338203,0,0,0,0,189.0359168241966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,101.11223458038423,118.06375442739079,0,0,0,0,0,0,134.58950201884252,0,127.38853503184711,103.19917440660474,0,0,0,0,0,0,0,0,0,101.62601626016259,211.64021164021162,0,0,0,104.27528675703856,0,0,210.0840336134453,0,118.34319526627218,355.8718861209964,0,351.69988276670574,0,0,250.31289111389233,0,118.34319526627218,0,0,0,0,0,121.35922330097087,0,0,0,0,0,0,132.27513227513225,143.6781609195402,0,311.20331950207463,0,0,0,0,0,461.89376443418007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,97.75171065493645,0,0,119.76047904191614,0,126.10340479192936,0,0,118.7648456057007,0,0,0,96.89922480620153,0,0,0,0,0,0,0,100.10010010010008,0,0,98.9119683481701,0,0,0,0,108.57763300760041,0,0,0,113.89521640091115,0,101.52284263959389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.55011655011653,0,0,0,100.90817356205851,0,0,160.51364365971108,0,0,0,0,0,0,0,0,328.94736842105254,0,0,0,0,0,0,0,0,0,212.99254526091585,0,0,0,0,0,0,0,0,0,0,319.8294243070362,NA,0
2017,35.21530473523004,43.67472409332952,27.16739912105473,0,51.28205128205127,49.40711462450592,50.0751126690035,101.93679918450562,104.27528675703856,157.81167806417673,50.99439061703212,55.005500550055004,323.9740820734341,0,57.57052389176741,120.26458208057726,0,0,0,0,0,0,0,0,0,0,56.88282138794084,0,53.79236148466917,0,0,0,0,49.87531172069825,95.32888465204955,0,0,104.11244143675167,107.64262648008611,53.219797764768494,0,0,0,0,0,0,0,65.40222367560496,0,57.803468208092475,0,0,61.69031462060457,0,0,55.09641873278236,0,0,0,59.77286312014345,62.73525721455457,64.72491909385113,68.63417982155111,71.4796283059328,0,0,85.25149190110825,0,0,0,130.20833333333331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884.9557522123891,0,0,0,0,NA,0,0,107.87486515641855,0,0,241.54589371980674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.00990099009898,94.87666034155598,0,0,210.97046413502107,215.05376344086017,108.10810810810808,0,0,0,0,0,0,0,0,125.15644555694617,0,117.50881316098705,0,0,123.60939431396785,0,0,0,116.14401858304295,0,0,0,0,0,0,146.1988304093567,104.93179433368309,152.67175572519082,0,0,0,0,0,0,267.379679144385,0,0,102.98661174047373,0,0,0,0,0,0,0,0,0,0,111.9820828667413,0,0,0,0,0,1587.3015873015872,0,0,0,0,548.847420417124,NA,0,0,0,0,112.99435028248585,0,0,0,0,0,0,0,0,95.41984732824424,0,0,0,108.34236186348862,0,102.14504596527067,0,0,0,0,96.61835748792271,0,95.78544061302682,0,0,0,0,0,0,0,0,197.0443349753694,0,0,0,0,0,0,0,0,0,0,202.22446916076845,0,0,0,0,0,0,114.15525114155251,118.90606420927466,125.15644555694617,0,210.97046413502107,0,0,0,164.4736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.26992561105206,NA,0
