fiscal_year,N,F,M,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,90+,F_0,F_1,F_10,F_11,F_12,F_13,F_14,F_15,F_16,F_17,F_18,F_19,F_2,F_20,F_21,F_22,F_23,F_24,F_25,F_26,F_27,F_28,F_29,F_3,F_30,F_31,F_32,F_33,F_34,F_35,F_36,F_37,F_38,F_39,F_4,F_40,F_41,F_42,F_43,F_44,F_45,F_46,F_47,F_48,F_49,F_5,F_50,F_51,F_52,F_53,F_54,F_55,F_56,F_57,F_58,F_59,F_6,F_60,F_61,F_62,F_63,F_64,F_65,F_66,F_67,F_68,F_69,F_7,F_70,F_71,F_72,F_73,F_74,F_75,F_76,F_77,F_78,F_79,F_8,F_80,F_81,F_82,F_83,F_84,F_85,F_86,F_87,F_88,F_89,F_9,F_90,F_90+,M_0,M_1,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_19,M_2,M_20,M_21,M_22,M_23,M_24,M_25,M_26,M_27,M_28,M_29,M_3,M_30,M_31,M_32,M_33,M_34,M_35,M_36,M_37,M_38,M_39,M_4,M_40,M_41,M_42,M_43,M_44,M_45,M_46,M_47,M_48,M_49,M_5,M_50,M_51,M_52,M_53,M_54,M_55,M_56,M_57,M_58,M_59,M_6,M_60,M_61,M_62,M_63,M_64,M_65,M_66,M_67,M_68,M_69,M_7,M_70,M_71,M_72,M_73,M_74,M_75,M_76,M_77,M_78,M_79,M_8,M_80,M_81,M_82,M_83,M_84,M_85,M_86,M_87,M_88,M_89,M_9,M_90,M_90+
2008,35.0487110385955,29.328857960296826,31.81145291698344,32.27904555515149,12.626487428329554,35.573603007093205,34.975207132843956,127.60546363668779,13.679976330693226,99.58885758635313,0,13.730147393030729,0,13.900074959776159,36.36746507661218,0,0.7274420089874429,0,0,0,0,0,0,0,0.741470953006486,0,0,0.7556146185840664,0,0.7776402677872903,0,0,0,0,0,0,0,0.8947387338469779,0,13.763799715072473,0.7591250233161644,0,0,0.8310319708521517,0,0,12.662075047913346,0.7335652582213438,0.764899526126644,0,0,0,0,0.8278741546234546,0,0,0,0.9134963592945037,0.9978727405728511,0,0,0,1.2716082589012014,1.3560303839734804,1.4162657531423997,0,1.9539810017196337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422430130740408,0,0,0,0,1.4990978098055443,0,0,0,0,0,0,1.6279119429021605,0,1.5525098457843645,0,0,1.541525106309475,0,1.6178382303842016,0,0,0,26.271954543857632,0,0,0,0,1.8863106639977416,0,27.426765732598625,1.6019770712627877,0,0,1.5980602569076219,1.6954776785349348,0,0,26.709299803802946,0,1.5488309125005153,0,0,0,0,1.6442934467301065,0,0,0,0,1.948156915276356,2.06510788333402,0,0,0,2.723361021146739,0,3.2197371678582143,3.0757959768245526,0,4.61912823374712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.669674536352243,24.101417526822182,27.16145240023975,71.18920554548167,0,0,0,0,0,0,0,0,25.18219858183663,0,0,0,0,0,0,0,0,0,0,1.5042730611627557,0,0,0,0,0,0,0,0,0,0,179.23778818100044,0,0,0,0,1.4286484045359944,0,0,0,0,0,1.543345088725425,1.5580611324796605,0,0,0,0,0,0,0,0,0,204.74558014576795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.227298345452454,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,51.45342859125548,61.82119364754903,31.543513558253665,0.6982976977299338,32.073009094161186,12.486115138965141,0,35.28218671563665,35.448122925939465,13.797617404790106,0.8185430746089141,0.7785665813879905,37.06039157776461,14.29823114894863,66.9664224120548,0.7912913378634601,0,0,0,0.7054577928496686,0.7031808984133597,11.25940909022471,32.50525989057845,0,0,0,0.7482617573843365,0,0,0.7517040196379734,13.213247726469584,0,12.342044579669391,34.975207132843984,0.7521365305813785,36.3674650766122,0,14.371414673703326,0,0.8482889618107954,0.814970879146157,0,0.8000081335069987,0.8471894297799325,0.8406516335372577,0.8785035552086262,0,0.7452755360036692,61.00625896608392,0,0,0,0.7653473595728548,0,179.1968488865858,0,0,0,0,0,0,0,0,1.3059073827676682,0,0,0,0,0,0,2.793190790919735,0,0,0,0,0,4.788327070148116,0,0,5.888348153830791,5.969010457307927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.427088744705716,1.4162657531424006,1.6780658410146803,1.6802227379825658,0,0,0,0,1.4888534056383098,1.4286484045359957,1.3532228676505547,26.67757854512861,0,0,0,0,1.5094841687649376,0,0,0,26.96581168667262,0,0,0,67.59782185764914,0,26.028413829661986,0,29.096529967614366,0,1.7021006382167136,0,0,1.6867268260005626,71.52699537013409,1.7155030054467664,1.6998872433685772,1.7383155454128139,0,0,1.5271183296149953,0,0,0,1.6780658410146803,74.62531818938494,0,382.0750252145869,0,0,0,0,0,0,0,0,1.6547003672790326,2.81727002187594,0,0,0,0,0,0,0,0,0,0,0,0,0,9.978727405728518,0,0,11.568259204871115,11.776696307661583,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6198429865556825,0,0,0,23.471808918493515,1.6505218309980254,72.7349301532244,1.5360908227384675,0,0,0,0,0,1.27037248799848,1.2904376013331054,23.870904500529534,0,0,0,0,0,0,1.4147329979983072,0,0,25.6129089338635,0,0,1.5378979884122774,1.6442934467301082,0,0,0,0,1.623867441180666,0,0,0,0,0,0,0,1.422430130740409,66.40667081169937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5599203939742672,0,0,0,0,0,0,0,4.753502873274313,0,0,1.6823851868087976,0,0,0,0,0,0,0,0,0,0,1.4956673800348235,0,0,0,0,0,0,0,0,0,0,27.39331845731499,0,0
2010,45.887441350648416,42.034304705018506,39.70555675288126,0.6582141440838041,0.693849941693437,31.819133032729805,88.63298766486216,64.78930813737024,63.30296518598351,0.775794237478003,13.857199959900232,0.8268268754904713,13.50722858388351,0.8119337205903323,0.8455454658152879,37.827639333138634,36.52165784192792,0,60.05303616973883,0.7127662432663223,0.7012946835571003,0.702425196211948,11.270708045658944,0,12.626487428329554,0,0,0,0,0,0,92.28795622836162,0,0,0.7435798009956969,0,0,0,14.34388322796825,0,0,0.8175192558789462,0,0.8034500861404026,0.8571890427215967,0,0.8862462984070747,0.8099214932778408,0,34.18211853572731,0,0,0.7166739529333526,0,0,0.8395717984267406,0.8796859287687988,0,0,0.9370704588892007,0,0,19.264597885933345,0,0,0,0,0,0,0,0,0,0,0,4.1367509181975795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3379869909421032,1.436498121044434,0,0,0,1.6463643452776258,0,125.27944216085211,0,1.4888534056383087,0,0,1.4010860558954288,0,25.878480570274515,0,0,0,0,0,0,125.86554481423622,0,1.4922526143269805,0,1.442840276104233,0,0,0,1.693281463925434,0,0,0,0,0,1.693281463925434,0,0,1.7617429786394005,1.669493346296852,0,0,0,0,1.477077164011791,128.4189031219236,0,0,1.7956226513055429,1.8701191561522676,0,0,1.971664087708047,0,0,2.4525577676368386,0,0,0,0,0,0,0,0,0,0,0,0,0,8.221467233650536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.148522725561754,0,0,0,0,1.6178382303842018,1.6823851868087967,72.55987616970276,26.210643098014323,0,0,1.417801833134962,0,1.376013989632037,21.80827294660027,23.349814069644783,0,0,0,0,0,0,0,0,1.467130516442688,0,114.24101997470487,0,0,0,0,0,1.6463643452776258,0,0,1.6505218309980243,0,123.98046176978337,0,1.6823851868087967,0,0,0,0,66.04299791568783,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0651078833340204,1.4837835302502103,0,0,0,0,0,0,0,0,0,0,26.965811686672602,0,0,0,0,0,0,0,0,0,0,1.6954776785349353,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,38.93588977404652,35.32488345481921,33.39938626419823,0,108.09007452599555,56.46119665066735,11.79134967716445,32.52279239321629,0.7837010132796373,0,0.787952555847158,0,68.32701004201395,0,0.8119337205903323,0,100.89841676563518,0.7832314500601769,0,0,0,0,0,0.6618801469116128,0,0.7306949637509421,0.7081328765711998,0,0,0,0.6787192576066641,0,59.292033507532764,0.7005430279477143,0,0,0,0,0.7837010132796373,68.98400052318716,0.8868475509840129,0,14.047855619135884,0.7534370548417494,0,0,0,0,0,0,0,0.7582443678366793,0,59.81936676830014,0.7684969371842651,0.789856972900565,0.8504966103776416,0,0.9431553319988709,0,0.949319745933504,0,0,1.1446701314802408,0,0,0,0,0,0,2.1678495690720316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.575398125626407,0,0,0,0,1.629941758292313,0,0,0,0,0,0,0,0,1.4821012359982257,0,0,0,0,1.3325313864938177,0,122.01251793216775,1.3921334293401866,1.3951048987731431,0,0,0,0,1.5451693737002778,139.7597932677558,1.788253474897996,0,28.148522725561754,1.4428402761042334,1.582582675726919,0,0,0,0,0,0,0,1.5289044329244854,0,1.6178382303842018,0,1.6823851868087967,1.6567975794048606,0,0,2.055366808412634,0,1.9987970797407262,0,0,0,0,0,0,0,0,0,0,4.951565492994072,0,0,1.644293446730107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.27814032574804,0,1.6258871768040235,0,191.59901495210391,0,0,0,0,0,0,109.58761793907532,1.2778233530307284,0,0,1.3702445389417555,0,0,0,0,0,0,1.353222867650554,0,0,0,0,0,0,0,0,0,0,23.69464254746654,0,0,0,0,0,0,0,0,0,0,0,115.71509765179778,0,0,1.6039426873011473,0,0,0,0,0,0,0,2.0815498250803106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.14511016196658,0,0
2012,31.642343918813197,33.360270132897064,22.10156905088396,0,0.6982976977299333,0,116.6659111097939,56.7589877722426,0,35.74229821993064,63.63988220944529,0.780892049074334,0,14.109623828516508,65.30038884476454,0,0.8605749112247761,14.056646517520825,0,0,0,0.7100561054592259,0,0.7062200378986684,0,0.7073664989991532,0.7182490605222169,0.6960667146700933,0.7158889869389021,0,0,0,0.6883692944446735,0.7158889869389021,0.6964375546885642,0.6876450763547792,0,0,0,0,38.65208788270705,0,0,0,0.7393740328905176,0,0,0,0,0,12.879885971902683,0,0.7578048058843102,0,0,0,0,14.576587368590705,0.8935155776831409,0,0,0,0,0,0,1.3616805105733698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.398089080374797,0,134.35086244216228,0,1.7314083313250797,0,0,0,0,0,0,0,1.4589434041857536,0,0,0,0,1.4804227521522482,0,0,0,0,24.629957384866533,1.4540748500004839,1.3906524363302502,1.354625171140347,0,0,0,0,78.51205351174869,0,0,0,0,1.5488309125005155,0,0,0,0,0,1.5451693737002778,0,1.5164887356733585,0,0,0,0,0,1.8105447232000484,1.9139286825042972,0,0,0,0,1.5902838079688992,0,0,2.817270021875937,0,0,0,0,0,0,0,129.8130769797008,0,0,0,0,0,0,0,0,0,0,1.615838430346644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.651174917089637,0,0,0,26.709299803802946,0,0,0,1.3818322306029969,0,0,0,0,1.3244308917430951,1.4116774191689363,1.3462546757471012,0,0,0,0,1.3059073827676673,111.40273376415315,0,0,0,0,0,0,0,0,0,0,112.33302799182876,0,0,0,0,0,0,0,1.4556940870272106,0,0,0,0,0,0,0,1.5961090233827044,0,0,0,0,0,25.968232526009572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,21.796467187414237,18.931986437923825,17.967569488968703,0,31.503269120701685,0,11.248132766649118,12.13534367098773,0.691647243465839,12.194636881106561,0.7703083619036155,0.7748745051277034,0,13.721760009162054,14.083085351096106,0.797081274481973,0,0,0,0,0,0.7504094662172419,0,0,0.714714756779899,0,0,0.7069839319364174,0,0,0.6731273378735507,0.6700221886983267,0,0,32.913349943789854,0,0,0,0,0,0,69.97076776084006,0,0,0,0,0.8029565664314716,0,0,0,0,0.743157072285637,0,0,0,0,0,0,0,0,0,0,0,0,1.2437804853952765,1.2126282839985487,1.43807842700818,0,0,0,0,0,0,0,0,0,0,4.554750139896988,4.635508121100835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5902838079688995,0,0,0,0,0,0,1.428648404535995,0,0,1.3190850556512974,0,0,22.781461597361346,0,66.04299791568785,0,0,0,0,0,0,142.91506084484993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4638446698213163,0,2.8112113766676035,2.734755837134802,0,0,0,0,0,0,0,1.5825826757269195,0,0,0,0,9.141351679373676,10.055486847311041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.4650938807574,27.030711353788554,28.614676605093354,1.5415251063094757,0,0,0,0,0,0,0,0,0,1.383294486931678,0,0,0,0,0,0,1.316428288167609,0,0,0,0,0,0,0,0,0,0,0,0,23.595085225838535,0,0,0,1.5488309125005164,0,0,0,0,1.4412494929993775,0,1.3631004068304855,0,0,0,0,0,0,0,0,0,0,1.3774639516864442,0,0,0,2.8112113766676035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5253363945746041,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,36.15557200029873,44.16918871520738,20.38125483581062,0,11.785163239768247,11.79134967716445,12.070134946264524,53.91535111030659,0,0.6942184228095778,0,0,35.84854762010879,0,0.8054302465498676,0,0.8004980343848347,0.8004980343848347,0,37.428464988841085,0,0,0,0.7377050170149182,0,0,0.6526277035199375,0,11.986404020810179,0,0,0,0,0,0,58.67777579943946,0,0,0,0,0.8019713436505737,0.794175753432828,143.38912373311058,0.8947387338469781,0,0,0,0,0.8089191151921009,0.8263042289193648,0,0.7912913378634595,60.52589472225646,12.51393935097397,12.909494905171423,12.999144175346224,0.7499789386978972,13.466739289567313,0.8064239914561598,0,0,0,0,0,1.199278247844436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.68778977697118,0,0,0,0,0,0,0,1.4380784270081792,0,0,0,0,1.6000162670139961,0,78.51205351174869,0,0,0,0,1.5306947191457085,0,0,1.363100406830485,0,23.972808041620357,0,0,0,0,1.3980890803747965,0,0,116.97287045236087,0,0,0,0,1.5217849710715192,1.5469979765093906,292.5214700456515,1.3244308917430954,0,0,0,0,0,0,1.6381118924190914,0,0,1.5217849710715192,0,25.998288350692448,25.496618768442993,25.968232526009572,0,1.693281463925434,0,0,0,0,0,0,0,2.5382782333018157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.40030907326593,0,0,0,0,26.998222518026775,0,0,0,1.3111467303414595,0,1.5922208162611875,0,1.543345088725425,0,0,0,0,0,0,23.062136688909938,0,0,0,0,0,0,0,0,0,0,1.4116774191689363,0,0,0,0,0,0,0,0,0,0,59.75942229635579,1.7429510535339134,0,0,0,0,1.5636522609454964,0,0,1.5562062977981372,65.61181403375734,0,0,0,0,1.4460324006088883,1.4589434041857534,1.552509845784365,0,0,0,0,1.3716823611232267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5378979884122763,0,0
2015,42.362190356339546,55.22756135207477,21.46698689581827,0,30.209046641795094,55.78799420226646,0.6801317846776459,0.700167804044154,53.75376664144456,33.11216754366997,57.18121191082465,0,0.7635591648074973,13.426492011355819,0.7753340985471147,13.977922299314427,0,0.800498034384835,0,0,37.08318394650862,0,0.7626681972873018,0,0,0,0.7352155737628996,11.07619385354945,0.6869223805309697,0,0,0,29.909353718761405,0,0,0,0,12.024904247857753,12.0056232683048,0,0,0,0,144.04903423023865,0,0.8395717984267406,0.7922504788790518,0.7385385820058957,0.7927309218619983,13.7976174047901,0.818543074608914,0,0.787952555847158,0,0,0,0,0.7578048058843104,0.7927309218619983,0.8139559714510806,0.8697360546576417,0,0,0,0,0,0,22.196167129444945,0,0,1.7522966355903957,1.7761050137913523,0,0,2.4479649628285305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.038483215382854,27.09592416766983,0,0,0,1.6610079925672623,0,0,29.058888919790796,0,0,24.257582219220613,0,0,0,1.516488735673359,1.3476425671653975,0,0,0,0,21.91465476585198,0,0,0,0,0,1.4056056883338015,23.229080801446003,0,0,0,0,0,292.5214700456516,0,1.6198429865556823,1.5324892029899593,1.5217849710715197,1.6463643452776264,28.578271164119947,1.6218527173082327,0,0,108.81197251382407,0,0,0,0,1.5730605176298862,0,1.6780658410146796,1.859478364367618,0,0,25.29563190878185,0,0,0,0,49.36817831867754,0,0,3.9021292243296584,0,0,1.4025893671142011,0,5.733391623466822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.565524898383755,0,0,0,1.2803264350151178,0,1.5112292371681335,27.765786322618396,0,0,0,0,1.5324892029899593,0,1.4687789776971185,22.395335129609453,0,0,0,0,1.2355513139418104,1.3137822011562166,0,0,0,1.3190850556512967,1.3298202341306564,0,0,0,0,1.3936175801177353,0,0,0,0,0,1.4101545740565649,0,0,0,0,0,0,0,0,0,1.5617840981486681,0,0,0,0,0,0,1.4804227521522486,0,0,0,0,1.4010860558954292,0,0,0,0,0,0,0,0,3.2276871361739143,0,63.470796944234735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,29.44843158543408,33.12815229515059,18.574622798692015,0.6612105665910141,0.6433136270425369,11.225647743627325,30.82681855676022,0.6833315682960978,0,55.04605668346392,0,12.188020149212303,33.77997596471876,0.7534370548417492,0.7898569729005648,0,0.8263042289193647,0,0,0.7757942374780028,0.8617094859264568,0,0.7956258613210194,0,0,0,0,0,0,0,0.6582141440838041,0,0.6608762842014333,0,0,0,0.675562423850354,0.70469719145576,0,12.063652596669321,0,13.036866590248565,37.26653714278306,36.901626130369024,0,0,14.595530302143127,0,0.7560516426549653,0,0,0,0,0.7851130871774383,0,0,0,0,0,0.8039442128846462,0.8294500572020526,0.8808714893197,0,0,0,1.0975762301850838,0,0,23.447308074110936,0,0,0,0,2.47110262788362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3217525684028666,1.543345088725425,0,0,0,0,0,0,1.7593718575375976,0,1.6652398600642482,1.3490333231686635,0,0,0,0,0,0,0,0,0,1.3284687908032875,23.76986363491881,0,0,0,1.3631004068304846,0,0,23.59508522583852,0,1.5469979765093902,71.52699537013402,0,70.68846084058967,0,0,28.113293035041647,0,1.5469979765093902,0,0,0,0,0,1.5864238958136345,0,0,0,0,0,0,1.7291181086645964,1.8781800145839582,0,62.5490218848786,0,0,0,0,0,51.876492228633424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.277823353030728,0,0,1.5655248983837544,0,1.6484404667723014,0,0,1.5525098457843645,0,0,0,1.2666795447194135,0,0,0,0,0,0,0,1.3085218119623971,0,0,1.2929903957966713,0,0,0,0,1.4193412488061181,0,0,0,1.4888534056383087,0,1.3271200915232841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.523558613228945,0,0,0,1.3190850556512965,0,0,2.0982556824244543,0,0,0,0,0,0,0,0,4.300043717600114,0,0,0,0,0,0,0,0,0,23.921747747601998,0,0,0,0,0,0,0,0,0,0,64.28279008211405,0,0
2017,25.482917144960798,28.522544230053747,15.816982995110612,0,0.6703657898207358,0.6458563686514007,0.6545885278670179,11.448787530580162,11.711429163189925,31.718704417160954,0.6666054513770703,0.7190392135040896,118.30376947310633,0,0.752569539522415,13.50722858388351,0,0,0,0,0,0,0,0,0,0,0.7435798009956969,0,0.7031808984133593,0,0,0,0,0.6519767033169251,10.706635431362379,0,0,11.693139580946525,12.089623861678298,0.6956962693722379,0,0,0,0,0,0,0,0.8549465599414224,0,0.7556146185840664,0,0,0.8064239914561598,0,0,0.720227708071865,0,0,0,0.7813588106099432,0.8200836199187169,0.8460927444339383,0.8971951202130645,0.9343912009652858,0,0,1.1144188321828088,0,0,0,1.7021006382167119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.568259204871104,0,0,0,0,0,0,0,1.4101545740565642,0,0,27.128648713766037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2942705843073612,1.240240313235707,0,0,23.694642547466536,24.15324853225621,1.413203556919389,0,0,0,0,0,0,0,0,1.636061689800294,0,1.5360908227384662,0,0,1.615838430346644,0,0,0,1.5182500466323285,0,0,0,0,0,0,1.9111305411556065,1.3716823611232265,1.9957454811457023,0,0,0,0,0,0,3.495222700936992,0,0,1.346254675747101,0,0,0,0,0,0,0,0,0,0,1.4638446698213157,0,0,0,0,0,20.74941730397516,0,0,0,0,176.87680743657452,0,0,0,0,0,1.4770771640117908,0,0,0,0,0,0,0,0,1.2473409257160637,0,0,0,1.4162657531423997,0,1.3352536160882889,0,0,0,0,1.2630080098071836,0,1.2521200097226388,0,0,0,0,0,0,0,0,22.130562694579577,0,0,0,0,0,0,0,0,0,0,22.712357062687847,0,0,0,0,0,0,1.4922526143269805,1.5543558741384482,1.636061689800294,0,23.694642547466536,0,0,0,2.1500218588000575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3891745910206537,0,0
